restaurant_name,number,review
Bomb Tacos,11,Ordered bomb tacos thru uber eats and it was a terrible waste of money by me  food by them  and then gas the uber driver spent to deliver this disgusting order.  This was the first time ordering from bomb tacos and certainly the last. The google reviews are true  I suggest filtering by most recent.  Read the reviews    The 3 crunchy tacos I ordered a la cart  were made with chili sauce and not real ground beef  seasoned.  The rest of our order was incorrect with beef not chicken chipotle quesadilla. It was greasy and incorrect.   The fries weren t cooked all the way from the fries and quesadilla order.  They are soggy and greasy and would be edible only after I cook them longer in the oven.  Complete waste  I would never recommend this place.
Bomb Tacos,12,Bomb tacos is the most mf bomb tacos you ll ever have in your life most likely. If you want to eat something that will pull you from whatever deep dark pit that you reside in  then trust me and go to bomb tacos. I can personally testify that I was sad before I ate these and now I m not. Go to bomb tacos. You will be happy.
Bomb Tacos,13,Bomb Tacos  I think I got a dud. Not very good product. Pastor had a weird flavor to it.  Quesadilla with cheddar cheese  Meh.  Gordita was good.
Bomb Tacos,14,The first of Austin s hidden treasures I ever unearthed.  I ve erred in not putting up a review in a timely manner.  Bomb Taco is a little orangey-red taco truck parked in the back of the White Horse.  Tried their beef fajita and the  Carne Guisada  tacos and who knew...they were  the bomb .  Darned good flavor and texture.  Queso was a little watery.  Definitely worth a visit when you re taking a break from the tunes at the White Horse.  This place scores a 4 out of 5 on the  CTJ Scale   as noted below.  5 out of 5 stars  Come-to-Jesus good. Would be OK passing away after finishing a plate here. 4 out of 5 stars  Come-to-Mary good. Would be OK being seen eating here by Mother Mary. 3 out of 5 stars  Come-to-Joseph good. Would be OK having a beer here with Jesus  Dad. 2 out of 5 stars  Come-to-the-Apostles good. Meh. Wouldn t have my last supper here. 1 out of 5 stars  Come-to-Nobody good. I wouldn t have my penultimate supper here  either.
Bomb Tacos,15,My whole trip visiting Austin  this has to be one of the best food stops that we ve made. Cheap  BIG  delicious  4 tacos  that serve until 1AM. The pastor tacos were great  my boyfriend really enjoyed his Hawaiian  and personally my favorite was his carne guisada taco. The green sauce is HOT  but it makes the flavor so much better and gives it a kick. Don t pass up on these tacos 
Bomb Tacos,16,Taco places in bars are there to keep body and soul together.  I had my tacos.  My body and soul are still together.         The tacos are tasty.  They have a huge menu  a small stand and a lot of customers.  This means a lot of things sell out - and that is just the new normal.   If you have a small truck and a lot of customers and you don t want to sell out - you only sell two or three items and you stock them deep.  If you have thirty items on the menu - you can t stock much of any one item and many will disappear as the night progresses.   But there really aren t any landmines on the menu.  If you have to have your second  fifth or twenty-third choice - no need for tears.  The food will be fine - regardless of what flavor you get.
Bomb Tacos,17,It s a food truck in the back of the white horse bar and is honestly one of the best tacos I have had in Texas     I got a fish taco- ask for extra hot sauce- green sauce- SO GOOD          The guy was kind of slow to make the tacos but it was worth the wait. Bring cash 
Bomb Tacos,18,I always ordered tacos al pastor  they re always delicious HOWEVER...  No matter what  without fail  the 4 times I ve tried  I say no cilantro and guess what my tacos are covered in  Cilantro. I spend 10 minutes picking it out.
Bomb Tacos,19,I do not recommend this place. I got my order completely wrong through the Uber eats app. Utensils and condiments were missing. Food was cold. Eat somewhere else 
Bomb Tacos,20,Uber Eats Order  The food arrived cold and soggy  almost inedible. We tried the nachos  queso  and tacos. The nachos were a mess of stale  soggy chips - we couldn t find a crispy one on the entire plate. The queso was cold and separated with little taste. The crispy tacos were complete mush. Everything lacked flavor and spiciness. I tried a bite of each and had a popsicle for dinner instead. I will not order from them again.
Bomb Tacos,21,When you re tipsy and hungry and it s late there s nothing better than this hidden gem  a food truck on the patio at The White Horse.   Tacos are inexpensive  they re large and filling  and you get to watch  em be made. Couldn t have asked for better. I don t know that they re actually the best tacos in the world or anything  but the SO and I were so incredibly happy and pleased. They hit the spot  they were delicious  and the green sauce hot sauce that the chef recommended was on point. So  so good. Perfect for laying with whiskey on tap at the bar...
Bomb Tacos,22,Tortillas...store-bought  amp  taste microwaved. ALL tacos tastes like bland beef fajita meat. Queso is very watered down and thin -- Good luck trying to scoop it on your chips  Fish tacos have a mild freezer-taste  all the spices in the world don t get rid of That Taste...Ehh  At one time I m sure they had Bomb Tacos...as of last night and a couple of times before  it s Official  this place Sucks  Sorry  but if you haven t been here yet  don t bother  in fact I recommend just about Anywhere Else in the area.  If you re drunk and don t care what you re eating  then go for it   It s conveniently located in the White Horse outdoor drinking area  so ya don t have to walk very far.  But keep in mind  you re paying as much as any other taco stand in the area and only receiving mediocrity...actually Less than Mediocrity.  But if you re drunk  then I guess it doesn t really matter  The tacos weren t bad  but I could make better tacos at home.
Bomb Tacos,23,Hidden gem   However  depending on the taco that you get  it s a HIT OR MISS  The first time that I came here  I got the bistec taco. It was amazing  The meat was full of flavor. MUST GET THE GREEN HOT SAUCE   it s delicious  I also tried the fries with queso but wasn t a big fan so I drowned it with the green hot sauce which made it much better. The second time that I came  I tried the campechana taco which was disgusting. I would not recommend it.
Bomb Tacos,24,This place gained one star only because this time I got to try the tacos I ordered. However it was quite bland when compared to other taco trucks around Austin. Once again  they ran out of a lot of food and it was probably only midnight - still 2 more hours of service left. My husband finally gave up trying to eat there.  There is also only one guy working there which really slows down business. He takes an order and immediately makes it. Instead  I think because there is only one guy  he should take a 2-3 orders at a time so he can make bulk amounts.
Bomb Tacos,25,I ordered  30 worth of tacos via Uber eats.   My tacos arrived smothered in cheese  which I requested them without.   Uber eats wouldn t approve the refund  so I just wasted  30 on food I couldn t eat bc the restaurant was careless.
Bomb Tacos,26, Uber Eats Order    Vegan. Specifically asked for no cheese on tacos  all came with cheese. Couldn t eat it  called several times with no answer.  Asked for no lettuce or pico for daughters taco. Came with lettuce and pico. She couldn t eat it.   Extremely disappointed as a first time customer.
Bomb Tacos,27,Ordered the nachos and they were terrible. Chips were stale  not much cheese  and it didn t come with the ingredients listed on the menu  jalape os . Also ordered tacos on corn tortillas. If they don t have corn they didn t mention that. I can t eat flour so they went in the trash.  cornmeanscorn
Bomb Tacos,28,The tacos were awesome. Not sure why they have so many bad reviews. Maybe bad Uber Eats drivers taking too long 
Bomb Tacos,29,everything was cold  fries were soggy and I asked for no onions and it came with tons of onions  super disappointed   
Bomb Tacos,30,Wow. So bad. Like I didn t know you could make nachos this poorly.  I wasn t expecting the best at 1am but dang this was bad. Ordered a beef taco too  meat was soggy and bland and super gross.
Bomb Tacos,31,So quick review...  The tacos were super delicious  I got the bistec taco no onion and the Hawaiian no vegg. The Hawaiian was my favorite  So flavorful and the chicken and pineapple were grilled just right.  Now  the reason for the 2-stars...I waited for I don t know how long for the lil dude  who was by himself  in the trailer to first off even acknowledge my presence and secondly to take my order. Seriously  it was totally off-putting to be ignored...I seriously felt invisible and felt almost annoyed when the guy could be bothered to even take my order.  Everyone standing in line behind me said it is the MO and worth the wait  but I gotta confess  not a fan. I know there is an expected no-expectation of  service  but this one just floored me. I think I would have way better about the whole experience if the guy would have just took two seconds to say  be with you in a moment   but treating me like I wasn t there til he was ready to  deal with customers . The surprising part was  the tacos came out way faster than my order wait time   But  I guess he has a captive audience in the patio of the White Horse  where being able to get a tasty taco at 1am without having to walk more than 5 steps and can do as he pleases...if I come back I will have someone else do the awkward wait dance for me and compensate them w a taco.
Bomb Tacos,32,I placed an order with Favor for 1 chicken taco and chicken quesadillas. I heard  the Bomb Tacos  have the best Salsa. The primary reason I ordered the food from them is for the salsa. I specifically mentioned I want extra salsa and guess what  I didn t even received one. on top of that they charged me extra  3 for the salsas. first they didnt give any salsa and they charged me extra for the extra salsa I requested which I didnt get. utter disappointment. I would give negative 5 rating if I could. the food is not cheese and chicken with no flavor. You have succeed in loosing one more customer.
Bomb Tacos,33,Terrible. Got old meat in  50 worth of food that we ordered. I understand we are going through a recession....but don t try and kill people with old meat
Bomb Tacos,34,Don t bother unless you really need some sustenance fuel an alcoholic binge. Tacos al pastor we re just weird. Plus they suspiciously overcharged us maybe thinking we were some drunk tourists. Try elsewhere for real Mexican
Bomb Tacos,35,This was by far the worst tasting meal I have had during quarantine...if not ever. One bite and I could tell they were using old meat that had freezer burn. During this terrible time I have done my best to support local but stuff like this will scare people away. Please use quality ingredients so that you do not give other local restaurants a bad name.
Bomb Tacos,36,I cannot tell you enough how much I hope and pray this taco stand is open by my house. They have a location off of William Cannon and OH MY GOD I can t even tell you how amazing they are. Yes they have a menu but they let you get whatever you want. And the chipotle sauce  AHHHHH  Hands down one of the best food trucks I have had since moving here. Everything is cooked to order and cooked with love. You re missing out if you ve never had it.
Bomb Tacos,37,Hidden in the back of white horse  this place is a gem     Brought our drinks out from the bar and were surprised by this little guy taco truck.  We ordered the beef quesadilla  amp  nachos.  The quesadilla was gigantic  soo tasty   With the salsa verde it was fantastic.  We also ordered the nachos  they were ENORMOUS   Easily shared with 2-3 people.  Highly recommend coming here 
Bomb Tacos,38,The queso tasted like bleach  or some kind of cleaning solution. Perhaps they didn t properly rinse their pots after cleaning. Regardless  we took one bite and threw it all in the trash  food and money wasted . We couldn t even salvage any chips  since they pour the queso over the chips rather than putting it on the side.   BEWARE 
Bomb Tacos,39,Great tacos at a great price  Also easy to get delivered  Highly recommend but the quesadilla was just meh...
Bomb Tacos,40,We waited 40 minutes for our food after ordering behind one other group. After seeing the people behind us get their food  we asked about the eta for our food and couldn t get an answer. Just two dudes in a trailer that didn t seem to care that much. Cash only.
Bomb Tacos,41,Y all ready for this  So they re cash only even though they don t make that evident on their page. We ordered at 11 14. We asked for an update at 11 42.  It ll be 3 minutes . At 11 58 we asked for our money back. They handed it back like that was their job instead of making tacos.
Bomb Tacos,42,I am convinced the people working here have only half a brain. This is the third time I ve given them a chance but never ever again. On Uber eats when selecting my tacos they have the option of  no cilantro  I picked it because I am allergic. I even put in the notes  NO CILANTRO PLEASE  and every time they cover my tacos In cilantro. I also ordered the gorditas which were pretty awful. So dry and so bland. Such a disappointment.
Bomb Tacos,43,Tortillas were not homemade. Five mini tacos were cold. Queso was not that great and the quesadilla looked and tasted like a kid made it. Super disappointed 
Bomb Tacos,44,  great portions   well priced   excellent flavor   nuffsaid  p.s. fyi  they re parked in the back of whitehorse bar. yelp s gotta implement something to show when one business is basically part of another
Bomb Tacos,45,Tried to get tacos  but it was impossible to find the entrance from within white horse. The bouncer was rude and not helpful. Maybe making the restaurant accessible would help their rating  
Bomb Tacos,46,Being from NY  I m super picky about food. After a busy day at a conference I decided to order in and this place hit the spot. I ordered 4 different tacos and every single bite was amazing. The portions are very generous without sacrificing the quality of the food. Not sure why other reviewers say the food was  mediocre . I was completely satisfied.
Bomb Tacos,47,This place is legit   The campechana is just like the ones in Mexico City. Honestly going to go here specifically for these tacos. Radically delicious 
Bomb Tacos,48,This is my first yelp review but I had to post because this food truck does not deserve to have customers. The attendant was so rude. My date and I were more than accommodating when we had a long wait before we were helped and were told to pay cash even though there was no  cash only  sign. When we said we had no cash  the attendant sighed and held his hand out for our card. We witnessed him tell the next customers the wrong price for their meal and sass other customers. Never have I been so disrespected as a restaurant patron.
Bomb Tacos,49,Incredible late-night food. Plus  Juan is the nicest guy you ll ever meet. In my experience  the more interesting  imaginative things on their menu are definitely the way to go.
Bomb Tacos,50,Order from this restaurant on Uber Eats and 99  of the time the order is incorrect.  The majority of the time they don t read or ignore the notes in all caps NO CHEESE. The last time the menu didn t say cheese would be added to anything. I am extremely allergic to cheese    I wish could give them a big fat 0   
Bomb Tacos,51,This is dog food.  Seriously  this the most horrible dining experience. Not only was the food absolute garbage  the chef blatantly lied to me citing they serve homemade authentic tortillas which were  of course  nonexistent.    It only took two bites to wrap my head around The fact this taco was most likely a biohazard.  I then had the pleasure of being physically grabbed by a hygienically unkempt bearded management man from White Horse who took no effort to try and make right the totally inedible and absurdly overpriced garbage served to me with some type of apology.  Then I went inside of the White Horse and experienced what seemed to be a nightmare of equal horror versus the food served to me. No refunds  no apologies  and downright unethical lies about the freshness of this food that belongs in the dumpster. Do yourself a favor and never eat there. Unless of course you like to eat feces.
Bomb Tacos,52,Had the chipoltle chicken quesadillas and they were sooo delicious. Only thing that bothered me was that it seemed the guy had bad English  but they were sooo good that I was almost tempted to 5 star this place right off the bat.
Bomb Tacos,53,I was watching the Sunday football game in the back patio of bar 96 and thought I would try a fish taco. Wasn t anything special in my opinion. The tortilla was cold and it wasn t really put together well.
Bomb Tacos,54,Just when I thought Taco Joint had established the nadir of Austin Mexican Food  I grabbed two vile tacos at this abomination. As the White Horse slowly transitions to a Rainey Street crowd  it is only natural that the food would nosedive. The beans taste worse than canned Rosarita beans  the guy at the counter lied to my friend that the tortillas are homemade  the French fries with queso seemed to be from a frozen bag and drizzled with Rico s or velveeta. I would suggest that you disregard all reviews from anyone giving this four or five stars. These are the worst tacos I ve experienced in the U.S. Taco Bell is significantly better. The only positive is that they throw some things on a grill -- hardly impressive  but in this post-Torchy s universe  I guess anything beats nothing.
Bomb Tacos,55,The BEST tacos in town  hands down. The options are endless  and the veggie options are awesome. I couldn t believe such simple sounding tacos could taste so beyond what I was expecting. And they have never disappointed me so far.   Look  I don t even like the bar that they are parked inside the fence of  White Horse  but I will go there and I will expect to eat their tacos. In fact  White Horse is probably my least favorite bar on the eastside  but I find myself asking   Me   Can we go to White Horse   Him   You just want to eat tacos.   Me   Damn right I do  Don t judge me    Just do yourself a favor and venture over to Bomb Tacos. There s no fake fancy frills about it  and I love that. Just doing what they do best  as simple as it sounds  TACOS and tacos on the cheap. The way tacos should always be.
Bomb Tacos,56,Huge portions for a reasonable price. Unfortunately the food looks better than it tastes. I tried the pastor burrito and was expecting it to be great  the guy put a ton of pork in it with a bunch of other stuff. Didn t taste like anything though
Bomb Tacos,57,With a name like  Bomb Tacos  I had set my expectations high.  What I got was an overcooked meat bistek taco. The tortilla and queso fresco were good  I ll give them that.  Then again  it was late  drunk people hour at the White Horse... Not exactly the place to expect a high quality taco truck. It did it s job  it was properly seasoned  and the salsa saved me from getting angry at the Paisa who made my taco.  I call these  Tacos for Hipsters who Just Don t Know .
Bomb Tacos,58,David was serving us and he worked quickly  diligently  and kindly. He exhibited excellent customer service and we will definitely be back on our next trip to Austin.
Bomb Tacos,59,This place is amazing. Fantastic food despite the crowd. No line  just great service. And the food  my god...
Bomb Tacos,60,The BBQ chicken  breast meat  tacos is comprised of delicious ingredients packed into a  3 bargain  4 stars .  The tasty corn tortilla was full of quality chicken meat  shredded cheese and queso fresco  and topped with pico de gallo.  I also tried the beef and potato picadillo taco but it wasn t my favorite  3 stars .
Bomb Tacos,61,These guys screwed me  took my money and never gave me my order  when I asked for it they recognized  gave me my order 10 people after me and when we asked for an extra quesadilla  they laughed at me and ignored us...disappointed. good foof  but customer service sucked    
Bomb Tacos,62,With so many trailers in town I m always happy to find a really good one--this is a really good one. Got the spinach and mushroom taco and the pulled pork taco  both excellent. My friend got the burrito  chicken --it was huge and also great. Add a Live Oak beer and a really good zydeco band inside and it doesn t get much better.
Bomb Tacos,63,Dear Austin   I approve of your taco trucks  especially this one. It s parked outside the White Horse and holy. friggin. moly.  Their special Friday night  Shrimp and barbacoa taco plates  so naturally I asked for one of each kind. The barbacoa was good  but the fried shrimp was some of the best I ve ever had. They don t need even sauces because the filling is so good  but you should put all the sauces on them anyway. Wonderful. The plates came with rice and beans too and it was something like  8.  My two friends and I sat in silence until we had cleaned our plates. Not to say that we weren t a little distracted by the honky tonk  the crazy-busy bar and the couple making out directly in front of us... but we were pretty occupied with inhaling tacos.  Saludos  Annie
Bomb Tacos,64,Grabbed tacos here.  Was drinking.  Don t exactly remember how it was... sorry.
Bomb Tacos,65,The mushroom and potato tacos was deep fried potato cubes with an otherwise really good mushroom. Sauce was decent and the tortilla was flour  kind of tasteless. Overall not that great.
Bomb Tacos,66,I understand this place is a new addition to the White Horse. I can t speak as to how new because it was my first visit  but  regardless  it is a welcome one    This little taco trailer rocks  I can t say we had anything bad here  We had the portobello taco  which was amazing  Great flavor and so juicy  Our party also ordered the pork and the al pastor. Everyone raved    The green sauce was not as spicy as Selene s but it had great flavor.   The tacos were  3 each and huge. Can t wait to go to the White Horse again just to eat another portobello taco. My mouth is watering just for writing this 
Bomb Tacos,67,What could be better than an ice cold beer at the legendary White Horse  Oh  I know  How about the best flipping taco of my life  I asked the guys in the taco truck what their favorite was and they said the Pastor. So I got it. And I cried a little. The fish taco was probably the best fish taco I ve ever eaten but the Pastor was so good I wanted to marry it. And did I mention it s cheap 
Bomb Tacos,68,I ve been frequenting Bomb Tacos for a few months now and have never EVER been disappointed. Service is friendly and quick. Tacos are cheap  delicious  and always served piping hot  and the menu is pretty diverse. I ve probably had upwards of a dozen different tacos off the menu and while some are better than others  i ve never been disappointed. Pulled pork and Chicken Breast are two of my favorites. Beyond the simple deliciousness of the tacos  the two sauces they serve with them should NOT be missed. Both are flavorful  spicy as hell  and an excellent accompaniment to any Bomb Taco. I m perplexed as to why the original Bomb Tacos outside of Lustre Pearl has such crappy ratings. I ve frequented both trucks more than I can to say and have never had anything but great experiences. I recommend Bomb Tacos to all my friends 
Bomb Tacos,69,They tried to charge me  119 for JUST an order of tacos and nachos   Check your receipts 
Bomb Tacos,70,This place is ok. Not awful but just too greasy for my liking. I tried a few of their items and nothing was stand out.
Bomb Tacos,71,Going here was a frustrating experience. First off  the phone number listed for Bomb Tacos is the White Horse general number  which takes you to a long recording and then hangs up on you. So...I guess they don t take call-in orders  I drove there to order because my bandmate wanted late-night enchiladas and based on the online menu this looked like the only place that had them at the hour I was seeking them. When I got to the restaurant I noticed that their posted menu was QUITE different from the online menu. I asked about the enchiladas and the guy behind the counter said   Oh  no  sorry.  I think they may have gotten this question before. So I ordered chips and salsa  some tacos  and a quesadilla for my enchilada-craving friend  all to go. When the chips and salsa were ready I was surprised to see that the salsa was already drizzled all over the chips  which meant that they would be soggy by the time I got back to my bandmates. On the plus side  the salsa was tasty and the guy at the counter was nice. But...they ve still lost my business. Should have stuck with El Chilito 
Bomb Tacos,72,Next time I m hungry and at the White Horse  I ll move mountains to go elsewhere for food.  Yeah  the food is good but the guy who runs the truck by himself is a total jerk-off and has bitten off more than he can chew.  There are plenty of friendly food trucks in the East Austin bar area and I m going to give my business to them  going forward.  I get that it s tough to run a food truck  blah blah blah  but    A.  I think people need to acknowledge their customers when they re waiting in YOUR line to order YOUR food  even if you re too busy to take their order.   I ll be right with you  would have gone a long way  rather than no eye contact even though he walked back and forth past me to grab ingredients  call out order numbers  etc. for over 15 minutes.  I almost walked away several times.  I don t know why I didn t.  B.  When you finally DO get around to picking up your food  if there s an issue with your order  don t even bother addressing it with him.  Once he puts the food in your hands  he s done.  I ordered a quesadilla and he gave me a taco.  When I told him  this isn t a quesadilla   he firmly insisted  NO  NO  That s right  and turned his back to me and went back to work.  OK dude.  I give up.  You suck.    I know you re making lots of money  Mr. stressed-out-over-extended-crabby-pants-taco-man  so hire a helper for minimum wage and your business will run much smoother.  If your business runs smoother  I doubt you d have any negative reviews on Yelp  and VOILA - you re the next East Side King trailer  pre-Top Chef.  Are you too greedy and don t want to share tips or pay an extra hand   Do you not realize there is a problem   Please know that EVERYONE was complaining about you last night.  I hope you care about that  even though I know you re making plenty of bank conducting business as-is.  Siiiiiiiiiiigh.
Bomb Tacos,73,One of the best Taco stands in Austin.  The guy knows what he s doing and the food comes out perfect everytime..  this places knows whats up.  the nachos are out of control  but really the best thing here is the shrimp tacos.... Everything I v had was great  but those shrimp tacos are out of this world... I ve never gotten ones as good as these since being in mexico.  this place is worth the stop..  Plus they are at the White Horse.. best bar in Austin....    
Bomb Tacos,74,Dare I say  this is my favorite taco truck in Austin. There  I said it. The veggie options are out of this world.
Bomb Tacos,75,Soooo good. Got the bistec tacos and they were absolutely amazing  They reminded me of the tacos they sell back home
Bomb Tacos,76,Best tacos and it s in the back of the white horse. We had the Nachos with beef  carne Asad taco  and veggie quesadilla. My boyfriend can t stop talking about the quesadilla and how it s the best he s ever had  Good tacos  nice people 
Bomb Tacos,77,You had better be drunk and desperate to eat here.  It s the east side.  You can find better food than this.
Bomb Tacos,78,  Ok nachos especially if you love onions. The nachos were the way I like them  too many toppings so you have to eat them with a fork. No complaints about the amount of toppings however with the amount of onions.. it was pretty much all I could taste. For the price  nine bucks  I should be able to taste a lot more cheese. It was okay however I will not return.
Bomb Tacos,79,In the sea of Tex-Mex in Austin  finding authentic tacos can be treacherous. Search no further  Bomb Tacos are cheap   3 for a heavy-loaded taco   fast  and delicious. When out-of-towners ask me to take them somewhere authentic  this is the only option I know...and it doesn t hurt that it s at the White Horse  greatest bar on the east side.
Bomb Tacos,80,I think this is one of the best food trailers in Austin  plus its on the patio of the best honky tonk in town   3 tacos...all are delicious and seasoned to perfection. Gotta love that spicy green salsa too 
Bomb Tacos,81,Ordered their shrimp tacos.  The shrimp were fried.  I guess I should have expected that  since this is Texas.  I m used to grilled shrimp tacos.  I wish they used corn tortillas though.  Overall kinda bland.
Bomb Tacos,82,Bomb delicious tacos. Get the Carne Guisada and add avocado. The meat is literally caramelized  NOM
Bomb Tacos,83,The best Al Pastor IN THE CITY. I frequent white horse just for these. My Mexican boyfriend confirms.
Bomb Tacos,84,These tacos are as good as they can get   2nd trip to Austin and second trip to  The Bomb    Fish  pork and chicken were tried tonight at the White Horse and all are so full of flavor and enhanced with their green sauce.  Definitely worth a try y all 
Casa Moreno's,1,Happy 18th birthday Casa Moreno  We unexpectedly came during Casa Moreno s 18th birthday celebration  and it was such a fun time.The local band Trez Amigos was playing  local artists had small tables outside  free cupcakes were passed out  and there was a raffle to win dozens of different prizes. I m sure events like this don t happen that often  but we left here very happy and satisfied   Food-wise  breakfast tacos are HUGE and come with 12 inch tortillas  they re more like skinny burritos  . We  almost  made the mistake of ordering several per person  but thankfully we noticed how big they were. The huevos rancheros were also tasty and filling   Service was rather slow but it was busy and completely understandable during their big birthday celebration.
Casa Moreno's,2,Wow. How often do you see the reviews appear as a perfect reverse bell curve  with most at the 1 star or 5 star level   You ll pay here for chips and unremarkable salsa. Why  This ain t on the San Antonio riverwalk to be sure.  They are open for dinner only on the weekend  and they reopen after the lunch hours. I can t imagine how few places do a split shift like that  which no servers worth their salt are going to subject themselves to in 2022. So of course  we did not have the kind of server who was going to go to to bat with the kitchen  to be accommodating towards a vegetarian request for a chalupa that is apparently available only when the buffet is offered.   They did have sufficient knowledge and skills to scramble an egg and make a better than average pancake.   Just another disappointing entry in the very short list of otions on Ben White between 35 and the airport. A cultural desert. A food desert.
Casa Moreno's,3,Summary  mostly disappointing for various reasons detailed below. The tortillas were chipotle size with 25  of the filling which made for dry overpriced tacos. The one upside is their tortillas tasted handmade rather than the plastic bulk tortillas some places use. The picadillo and machacado would get them run out of San Antonio if it were served there. Others were average but overpriced. Would not go back.  Picadillo  poor excise for picadillo. Plain unseasoned ground beef with dry mealy unseasoned potatos. Topped with a little bit of pico de gallo not even cooked into the meat.  Machacado  NOT machacado  which is made with dried beef. This was just barbacoa with a tiny bit of egg mixed in it. Some of the greasiest barbacoa I ve had.  Carne guisada  not bad  not much to say. Standard carne guisada.  Los chismes  Asada with chorizo and queso. I liked the filling on this one  the asada was tender and the chorizo added a lot of flavor. Only downside was there was not enough meat. The giant tortilla dominated and made the whole thing extremely dry.   Suicide  behemoth with all the fillings. Could easily feed two people. I added sausage which the crumbly kind rather than sliced sausage which seems strange for a Mexican restaurant. Not sure I d order again  a little overkill.
Casa Moreno's,4,Ok  this place has one thing going for it at breakfast.  They serve big tacos.  Heck  they re what people in Lubbock and Amarillo would legitimately call breakfast burritos.  What they don t do is serve a good taco.  I was very unimpressed by the potato -- which was barely cooked.  And the salsa lacks any kick.  When you combine that with a relatively slow moving line and the basic lack of amenities for eating a taco while there  you quickly decide there are better options.
Casa Moreno's,5,New to the area and everything we ve tried so far before CM seemed to be more  central American  than the Tex-Mex we are accustomed to. I had the Migas plate  amp  Hubs had the buffet. We both really enjoyed the food. The flavors  amp  taste were closer to what we like. Our server Liz was great. I would give her 5 stars alone. Give this place a try 
Casa Moreno's,6,Looking for a good time with karaoke and dancing  This was it.  Spur of moment drop in for food. Loud for karaoke and Fun atmosphere.  Food was good.  I wanna come back just for the dance  and music     Didn t get a chance for an adult beverage and had to manually tally our tab. 4 meals  2 beers  1tea.  201.  I THINK NOT   Something very wrong with that lil wrist machine
Casa Moreno's,7,I was excited to give this place a second try   Im from a city that has amazing breakfast tacos so my boyfriend  Austin native  raves about this place . The tortilla is huge but hard and it is only filled about 10 . I was very disappointed as this is the second time I have not been satisfied.
