restaurant_name,number,review
OneTaco,35,1st time eating here.  For some reason came here instead of In N Out.  Good decision.  Two Tacos and Horchata were all amazing.   Without knowing anything about this place  I didn t come with any expectations and I am no expert on authentic Tacos  but I am now kicking myself cause I ve been eating at Torchy s and Taco Deli for years and these Tacos are much tastier.
OneTaco,36,Great taco spot  Definitely coming back. My favorite was the asada with chorizo. Al pastor was good too
OneTaco,37,Awesome breakfast tacos and great service. The place was clean and staff wore masks. There s an outside patio with a few picnic tables  there s plenty of inside seating as well. We ordered the Jefe breakfast taco  I  bacon breakfast taco  and the barbacoa taco that was served on a corn tortilla. The barbacoa was the best 
OneTaco,38,Absolutely love this place  The quality and price aligns perfectly  I ordered a barbacoa taco and an I  Bacon taco and let me tell you  they re HUGE  The salsa is delicious and the agua de melon was pretty good. One Taco has managed to find the perfect balance between an authentic and Austin-ish taco spot. 9 10
OneTaco,39,Not good  I door dashed my order.. they made my doordasher wait about 30 min then my driver arrived and dropped off in 9 min. My tacos were cold  the nachos were supposed to have been Bean nachos and it only had beans on 3 pieces of chips. Never ordering from here again  my stomach is sick  
OneTaco,40,I love One Taco  amp  I was so excited when this location opened up  I ordered the Taquiza De Pastor like always which is 5 small tacos  without cilantro   amp  instead I got 1 taco. Pure laziness  and not worth 9 dollars for 1 taco   I am extremely frustrated with this location.
OneTaco,41,Very good tacos for a good price   Love the salsa with avocados  This is a weekly or bi weekly visit due to how quick it is.
OneTaco,42,Food was not impressive at all. I had a vegetarian taco. Not what I expected. Hubby got Mexican street corn and El Pastor taco. Meat was dry. Sorry One Taco  I hope food will be better if I have a return trip.
OneTaco,43,Friendly service  fresh off the grill. This taqueria is authentic. Taquiza de Asada - squeeze some lime and a touch of salt - perfect street taco 
OneTaco,44,This spot is getting busy  the word must be getting out   All the chicken taco are legit  and they have plenty of outdoor seating. even when there s a line they move you through really quickly 
OneTaco,45,I loved this place.  Went for breakfast tacos at 11 am and was not disappointed.  I had the blanco verde which was egg whites  jalape os and avocado.   Yum   The tortillas are made fresh.   It was a good sized portion.  My son had the I  bacon taco and said it was full of bacon.   We both then had the pancake taco which is a pancake with scrambled eggs  bacon and hash browns in it like a taco.   You then put maple syrup on it and it is amazing   Will definitely go back again when in Austin.
OneTaco,46,The place overall is clean  amp  looks well kept. My fianc   amp  I were eager to try a new restaurant together  amp  found this  gem . The music was nice  amp  upbeat. The cashier was a huge help sweet  even. We ordered  amp  sat down at a nearby table to wait for our order. I looked over  amp  noticed NOT A SINGLE PERSON WAS WEARING GLOVES AS THEY WERE MAKING OUR FOOD. I m talking about scooping the carne asada out of an insert with a serving bowl  amp  putting that same bowl back into the insert  amp  touching our food with bare hands    I was DISGUSTED. I m a food manager  amp  what I witnessed was horrible. Not to mention one of the employees coughed into her hand  amp  didn t even wash her hands after.  amp  yes  I did get a refund  amp  let them know exactly why I wanted one.
OneTaco,47,We ordered the Relax Taco  Bandera and the Chicken Taco. They were dry  and lacked in flavor.  Will not be getting these again but open to trying their breakfast tacos.
OneTaco,48,Have only tried the Breakfast Taco s and they are Great. Nice variety with both green and red salsa.  I m looking forward to stopping in for lunch to try the full menu... after I work my way through all of the Breakfast options.
OneTaco,49,Tacos are loaded with lots of yummy food  A place to try  You won t be disappointed. 
OneTaco,50,Just moved in nearby and saw this taco joint by HEB. My girlfriend and I tried 4 different tacos and the queso. They were all great  The hot salsa that came with the tacos was good too. I will be back for sure.
OneTaco,51,Visiting from Florida on vacation and saw it as we passed by and looked it up. It was featured on Diners  Drive-Ins and Dives and thought we d give it a try. Chips and guacamole surprised us in that we got a plastic bag of prepackaged chips that were really plain but were warm. The guac was bland and we had to add salt to give it taste. I ordered what Guy Fieri ordered but was disappointed that it was also bland and the meat was dry. My son ordered the steak tacos which he liked but to me they looked bland  steak  onions and cilantro  doesn t include cheese or any kind of sauce. My daughter didn t like hers at all and we ordered her another since she was hungry still. She got the carne asada which she did love but  4.50 for one taco seemed kind of pricey. My wife ordered the cactus taco which she liked. Overall the food was mediocre at best and typically the way I get honest feedback from my family  as they don t want to feel like I wasted my money  is to ask would you want to come back   The answer was no.
Jefes Street Tacos,1,Some solid tacos hidden within west campus. Not too pricey and still really delicious.  I ve never really had Carnitas  until coming here but these set a high expectation for them. The Asada and pastor are also really good  The lady in the front is always super friendly.  I can t wait to visit again 
Jefes Street Tacos,2,The girl taking out order has a stink face and bad attitude I m so upset about this and I m not even a Karen
Jefes Street Tacos,3,Delicious food  First time eating taco in United States. Nice experience  Barbacoa Street Taco.
Jefes Street Tacos,4,These tacos are extremely underrated. Some of the best tacos I ve had in Austin. It is also very affordable. Just  6 for 3 tacos.
Jefes Street Tacos,5,Food Truck Lot in downtown Austin just minutes from University of Texas off of Guadalupe Street.   3 street tacos for   6 - Carna Asada  Barbacoa and Carnitas. I prefer the Carna Asada and the Barbacoa and purchased a bottle of mexican coke.   Simple quick and good and yes pretty reasonable on the pocket.
Jefes Street Tacos,6,Get the quesadillas with pastor  Dip them in the hot sauce they give you  a match made in h-e-a-v-e-n 
Jefes Street Tacos,7,I was on campus visiting UT McCombs and knew I needed to try some Austin tacos. It was unseasonably cold so I didn t want to walk too far -Jefe s was perfect because it was directly next to campus and sits in a little patio with other food options - a food truck for Taiwanese street food  Greek  Bahn Mi  and more. I ordered three tacos  barbacoa  pastor  and brisket. They were all AMAZING. I opted for avocado on top  but truly the meats were the star of the show. It was cold outside and the tacos were hot  juicy  flavorful and delicious. They were the perfect amount of fatty and the corn tortillas were warm and lightly grilled. If I am ever on the UT campus again I will for sure be back   The people working there were also so friendly and the service was quick. These were some of my favorite tacos in Texas.
Jefes Street Tacos,8,Got the  5 gordita with pastor  and with the green salsa it is the right amount of heat and flavor  Also  for the price  it s so much food   Lastly   but not leastly   the woman working there was super nice and the wait was nothing 
Jefes Street Tacos,9,I ordered the Barbacoa tacos and they were amazing   My husband ordered carne asada  carnitas and Barbacoa tacos and he said they were good but the best one was Barbacoa. I tried the carnitas taco and it felt a little dry and I got a bite of my husbands asada quesadilla and the asada was ok it wasn t my favorite. I highly recommend the Barbacoa as choice of meat  so juicy and tender. Last thing the salsas are amazing I love the green one  it was definitely spicy but what s Mexican food without a little spice   Lol
Jefes Street Tacos,10,Holy Mary mother lord   Gonna start out with the barbacoa street taco.   On corn with cilantro and onion    It s so good  that it s absolute pain to drive to your destination to eat it.  The barbacoa is as lean as they can get it.  Obviously they picked out as much fat as possible      Next is the pastor street taco on corn with cilantro and white chopped onion  WOW   Holy mother    So good  the pastor is just right    I m eating the taco with green salsa and its enormously great    Let me finish then on to the next taco review   I lied   I m back on the pastor taco and it s equally as good with the orange red salsa    Has the perfect texture  Jefe s tacos is the shit and I m giving it 5 stars for sure.   Ok I m gonna finishing pastor then rate the carne asada   The carna asada meat is perfect.  Splash some lime on there.   Holy cow    This is what I think of when I think of street tacos    This is my first time and I rate the three tacos I had in the order I reviewed them       Glad I stubbled across Jefe s 
Jefes Street Tacos,11,These tacos slayed. The line moved quickly  and the guy was extremely friendly. He gave me foil to take the tacos to go as well as a napkin and a cup of salsa. These are the truest street tacos near campus  and the 3 tacos for  6 is a sweet deal. I had both the carne asada and pastor  and both were delicious 
Jefes Street Tacos,12,I ve been stopping by Jefe s Street Tacos Trailer every now and then for the past year or so. The street tacos are an absolute steal for  5 or  6  depending on if you use the Hooked app  for 3 tacos. I m a fan of their carne asada and pastor meats. Their sauces also pair really well with the tacos  adding a great kick.   My only beef with this place is how early they close. They shut down around 2 or 3 every day. As a college student  by the time I was out of classes  or out of bed   the trailer was already closed. That s obviously a personal problem. But  I would love to be able to eat these tacos for dinner sometimes    All in all  the food is great and absolutely worth the price  the owners are very nice and helpful to their customers  and I ll continue to pop over here every now and then.
Jefes Street Tacos,13,I love this place. Thank God for the Co-op Food Court. He hopes to stay here as long as he can. I love the tacos here and my friends do too  Real  authentic Mexican food   The manager of this particular trailer is superb. Since I never have time to eat my food there with my busy schedule of class and work right after  he s always been more than happy to oblige with my to-go requests. Today  I asked him to wrap each taco in foil so I can take it on the bus  hiding my food so they don t make me throw it away  ya know    and I really appreciate him so I tipped him over 50     He s sad to see me go since I m graduating but I told him I ll still be around since I have a job downtown     The tacos are amazing. I love the carnitas and it is my guilty pleasure. Not bland. Avocado is fresh  Plus  your corn tortillas are always doubled up. I ve experienced some Tacodeli mishaps with corn tortillas...so I m glad I don t have this issue here.   I love this place. I really do and I hope you do too.
Jefes Street Tacos,14,Great Tacos  3 for  6  loads of meat  double tortilla. Fast service. Located just behind the CO-OP.
Jefes Street Tacos,15,They ain t all that. Quite small. The pastor leaves something to be desired. The asada is better. Price per value isn t worth it. I ll save my dineros for Rosalita s Al Pastor on Riverside.
Jefes Street Tacos,16,Plain and simple   tasty street tacos. Affordable  delicious  convenient. Smiling service and a tasty plate.
Jefes Street Tacos,17,These tacos are the most authentic Mexican tacos I ve found on the drag  I m originally from a border town so it s neat that I found something comparable to the tacos back at home. Lots of meat and they re reasonably priced. The only thing about this location  food truck  is that sometimes it doesn t follow the listed hours. I ve also had their quesadillas  they were delicious and their salsas are so good 
Jefes Street Tacos,18,I tried their carnitas quesadilla   6.00  and it was ready pretty quickly and tasted just the way it should.  I liked it because they skip the grilled veggies and pico de gallo that so many other places think belong in a quesadilla.  This is just meat and cheese  and that s the way I like it.  The person who took my order was very friendly  too.  I ll go back anytime I m near the Co-op or the Drag and looking for a quick and delicious quesadilla.
Jefes Street Tacos,19,Over rated. Flavors on my torta were decent but bread was completely falling apart and some of the meat was tough and chunky.
Jefes Street Tacos,20,Sorry  but these tacos just aren t very good. I got the carnitas  barbacoa  and pastor. They looked legit  they were the right size  and they had the right amount of onion cilantro  so I was excited... But the carnitas were pretty dry and none of the meats were very well seasoned. I almost never pour salsa on a taco because they typically don t need it. But each taco was very lacking in flavor. These were just super  meh . A disappointing taco experience in such a taco-heavy city.
Jefes Street Tacos,21,jefes has been a Thursday lunch staple for me and my coworkers for over a year. never disappointed  always fresh. this is real Mexican street tacos  nothing adulterated or fancy. I highly recommend the street tacos on corn tortillas for an authentic experience 
Jefes Street Tacos,22,Just discovered Jefe s from a friend s recommendation. This are some of the best tacos in town. My favorites are the carnitas and barbacoa on flour. So fast and great flavor 
Jefes Street Tacos,23,Fantastic  Absolutely my favorite place to eat on the Drag. Their pastor is excellent. They are super friendly and very fast. Whenever I have ordered from any other food truck there I regret it because they are SO MUCH FASTER to serve than any of the others.
Jefes Street Tacos,24,I stop by everyday to get their amazing Barbacoa quesadillas  The amount of cheese Barbacoa onions and cilantro is perfect. The man and woman who run the trailer are always so nice and honest about the food. I highly recommend you try this place you won t be disappointed
Jefes Street Tacos,25,Delicious tacos. Really nice customer service. The green sauce is probably the best part.
Jefes Street Tacos,26,The tacos were amazing     I went with a friend and we loved it. Great taste at a good price 
Jefes Street Tacos,27,Authentic Mexican food  I had the gordita with carne asada and it made me so happy to have real Mexican food on campus besides Burrito Factory. Both places are great.
Jefes Street Tacos,28,I had been wanting to try this food truck for a long time. Now I feel dumb for waiting so long  Hooked had a deal that was  5 for three street tacos and a drink  usually it s still  6 so pretty great price. Now with the quality  it s an even better price. VERY authentic and homemade tacos. The cilantro and onions were fresh and the meat  I had chicken fajita and carne asada  was savory and cooked just like a taco should be.   The homemade hot sauces were delicious as well. Juan was manning the food truck and was friendly and very welcoming. Jefe  Street Tacos  you will have my business and I recommend this food truck to everyone in Austin 
Jefes Street Tacos,29,i love getting tacos here   so convenient since it s right next to UT and it s a great price for a lot of food
Jefes Street Tacos,30,So freakin good  Just had it for lunch and reminds me of the tacos I use to eat back in the late 90 s in Mexico after the clubs.
Jefes Street Tacos,31,Really good. I had the taco special - 3 tacos for  6.  One carne asada  one carnitas  one pastor. All 3 were good. You  yes you  should eat here.
Tacos y Pupusas Los Ramos,1,Tacos are to die for. Trying the gordita tonight. Blink and you would miss this place. Such a good place though. One thing to note  they only take cash  so make sure you come prepped.
Tacos y Pupusas Los Ramos,2,Lets taco  bout it   On this occasion my friend Jimmy and I happened to visit this taco and pupusa stand that is located next to a Shop n and Save store  this is convenient for two reasons  although the food stand sells canned soft drinks   the variety of drinks that there is in the convenience store is much greater  and secondly because of the option to withdraw money in cash since Tacos y Pupusas Los Ramos only accepts cash  unfortunately this is the only reason why we could not give it the highest rating.  Our order consisted of chicken fajita tacos and a Loroco Pupusa with cheese  this accompanied with green and red sauce that were not so spicy but had a very good flavor and could not miss the curtido for the pupusas  honestly the food options It was within what we expected with this type of establishment where Salvadoran food is mostly offered with options of snacks from other places  very good and everything fresh since it is prepared at the moment  the prices of this type of establishment are still very affordable and I really recommend it  since we noticed during our experience that most of the people who came to buy at this establishment were regular customers  so this was a very good sign.  En esta ocasi n mi amigo Jimmy y yo nos toc  visitar este puesto de tacos y pupusas que se encuentra ubicado a un lado de una tienda de Shop n and Save  esto es conveniente por dos razones  aunque el puesto de comida vende refrescos en lata  la variedad de bebidas que hay en La tienda de conveniencia es mucho mayor  y segundo por la opci n de retirar dinero en efectivo ya que Tacos y Pupusas Los Ramos solo acepta efectivo  desafortunadamente esta es la  nica raz n por la cual no pudimos darle la mayor calificaci n.  Nuestra orden consisti  en tacos de fajita de pollo y una Pupusa de Loroco con queso  esto acompa ado con salsa verde y roja que no estaban tan picosas pero ten an un muy buen sabor y tampoco podia faltar el curtido para las pupusas  honestamente las opciones de comida fue dentro de lo que esperamos con este tipo de establecimientos donde mayormente se ofrece comida salvadore a con opciones de antojitos de otros lugares  muy bueno y todo fresco ya que se prepara en el momento  los precios de este tipo de establecimiento siguen siendo muy asequibles y la verdad lo recomiendo  ya que notamos durante nuestra experiencia que la mayor a de personas que llegaban a comprar a este establecimiento eran clientes regulares as  que esto fue una muy buena se al.
Tacos y Pupusas Los Ramos,3,Got a pupusa  Loroco con queso  and a taco  lengua . Both were really good and piping hot. Think they were  2.50 each. Not bad at all. Decent portion for the taco too.  Cash only.  Don t think the person who took my order spoke English so if you don t speak Spanish I recommend using google.
Tacos y Pupusas Los Ramos,4,Carnitas on corn and Al Pastor on corn  Phenomenal  I Drive by the taco truck at least three times a week and this is the first time I stopped  Freaking delicious  I also got three tree for tacos on flour... I should ve got a dozen... Will definitely be coming back 
Tacos y Pupusas Los Ramos,5,Such a great place for tacos and pupusas on the side of the road   I had a chicken fajita taco and a frijol con queso pupusa. Both were really delicious  and had me wanting more. The tortillas were so hot and seemed really fresh   This stand is cash only  which isn t the most convenient  but it s pretty cheap  so it s not hard to find a few dollars to pay for the meal.   There s a little area off to the side with picnic tables so you can eat there  too 
Tacos y Pupusas Los Ramos,6,Everything about this place was terrible . They didn t speak English but that s not a problem. but I think that played a big part in why my order got messed up not once but twice. Then they still didn t get it right even when someone translated for me but I didn t feel like going back for a third time. Tacos was disgusting. Dry as shit. I got like 2 pieces of cilantro total   didn t get cheese like I asked. Didn t get cilantro on the side like I asked. Asked for my beef tacos to have CHEESE AND ONIONS   I got cilantro and onions. Went back to reorder and got just cheese like wtf. Chicken was terrible tasting   you can just look at the pictures and tell . I can not make this shit up. I m mad asf right now cause I had to do the MOST for these tacos and they were 0 10. Even my kids didn t like them.. and they eat any damn thing.
Tacos y Pupusas Los Ramos,7,Salvadoran food trucks with pretty good pupusas. Not the best I ve had but they re pretty consistent. Haven t tried the Mexican food or Honduran food  they have tajadas  on their menu since I can get those at other places  see my other reviews .  If you re exploring pupusas around Austin and are  understandably  not impressed  check this place out.   Tip  the location is unclear. Here s the address  2204 Woodland Ave.
Tacos y Pupusas Los Ramos,8,This place is just ok. Doesn t live up to the hype by fellow yelpers. Ordered a Pupusa and a beef and chicken taco. Both the beef and chicken tacos were dry. Not much in the way of flavor. The Pupusa was ok.  On to the next.
Tacos y Pupusas Los Ramos,9,This was supposed to be a chicken  quesadilla  but it was more of a chicken taco because there was barely any cheese at all and the chicken had a weird taste. I do not recommend the chicken  quesadillas  but the pupusas on the other hand are pretty good.
Tacos y Pupusas Los Ramos,10,I had a beef sope  amp  a bean  amp  cheese pupusa. Both were delicious. I ll definitely be back 
Tacos y Pupusas Los Ramos,11,Love quesadillas   Theirs are great and the red and green salsas are wonderfully spicy  Highly recommend. We also tried the bean  amp  cheese pupusa which was delicious. They serve it with a mix of cabbage that provided the perfect crunch. Try it out  Can t wait to go back.
Tacos y Pupusas Los Ramos,12,Great taco truck on the East side of Austin. They have Salvadoran food as well as pretty great tacos  so they definitely got it all. My wife and I tried a myriad of items  and to say the least they were pretty good.  What we had in order of what we liked  1. Barbacoa taco on corn - best barbacoa I ve had of all the taco places I ve tried in Austin. It s a flavor bomb that s definitely on the heavier side but it s succulent  tender  meaty and delicious.  2. Calabaza con queso pupusa - lighter pupusa that has been well griddled and stuffed with melty cheese. A little of that pickled slaw goes a long way to giving a balanced bite. 3. Chicharron con queso pupusa - I was expected pork cracklings but its just pork. Not as flavorful as I would have expected  but if you want meat  its the way to go. Also filled with melty cheese goodness  so can t go wrong.   4. Al pastor taco on corn - it s definitely much spicier than other al pastor I ve had in town  but not in a bad way. You probably just don t expect it from an al pastor taco though. 5. Yucca fries - there s pork niblets scattered throughout but this one is a bit disappointing as the fries just taste like grease. I don t recommend personally.  Stick to the tacos and pupusas and you ll be fine. It s light on your wallet  so you can order and try a lot  especially if you go with other people.
Tacos y Pupusas Los Ramos,13,Great place to get good Hispanic food that s fast and far from disappointing. Definitely go here for a lunch break. It s a little hidden where it s parked but worth looking for.
Tacos y Pupusas Los Ramos,14,This was my secomd time at this stand. Its a little off the main road. And in an area with a lot of competition. But its pretty good  Lots of flavor and not too small of tacoz either. Have noe tried the Beef and Chicken Fajita  the Barbacoa and the a Pastor. The Pastor and Beef were run of the mill but everything else impressed me.  The hot sauce was much runnier on the second visit so thats been a little inconsistent.
Tacos y Pupusas Los Ramos,15,Great Pupusas  Great price  Great service and my food came out in a timely manner. These Pupusas definitely were up to par and I would recommend trying them out for anyone looking for authentic Salvadorian food.
Tacos y Pupusas Los Ramos,16,Okay  so I don t know if this is the same trailer as the one on Oltorf or a different one  in which case it should probably get a different review home . In any case  despite the pitfalls of partly ordering through an eight-year-old translator and partly working between my deeply questionable Spanish and the proprietor s even more questionable English  we ended up pretty happy here. I discovered pupusas pretty recently from my friend of Guatemalan ancestry  and my wife and I were pleased to discover that Los Ramos makes them  now bringing the Austin taco-truck-to-pupusa-truck ratio up to 1 167  1. I could describe a pupusa as a Central American taco  but that would be a stupid concession to my poor Central American food vocabulary  as well as not very helpful. Let s just say that they re hot round torta-like things made fresh on a grill with toppings  although that doesn t really get at it either. I give up  try them--they re awesome.  I accidentally got a bowl of shrimp soup  thinking that it being in the  plates  section of the menu meant that it was a combo plate with two sides. Probably because  see disclaimer about bad Spanish  I confused  calido   hot  with  caldo   soup . It was delicious soup  though  if a bit messy to eat at the nearby picnic table with limited napkins. Hilarity ensued.  In any case  very cheap  filling  delicious food  great  central North Loop location  very nice people who will not make fun of your very poor reading skills in other languages. We ll definitely try them again.
