restaurant_name,number,review
Radio Coffee & Beer,12,Such a happenin  spot to grab coffee  cocktails  coffee-cocktails  food truck eats  hang with the dogs  work study  listen to live music  watch live comedy  play trivia... all the things  This indoor-outdoor and covered and tented patio venue offers a lot  including parking  so if nothing on this list appeals to you  errr  try Starbucks    My GF and I dropped in with two dogs  and we ordered up a carajillo  they put cinnamon on theirs  and an espresso martini. Both great. The only downside of that particular experience was the QR code ordering from your table was down  so we had to order at the counter. Not heartbreaking  just a minor inconvenience with pets in tow.   Check out their calendar of events.
Radio Coffee & Beer,13,Cool outdoor seating--open late--came here after lighting it up at Easy Tiger.  Great drink selection and nice bartenders.  You can dwell inside too for a seat  but I like being outside.  Dog friendly outside.  There s a food truck too.  Pretty local feel--genuine.  5 stars.
Radio Coffee & Beer,14,This is one of the first places I stopped to get coffee at in Austin. The inside is so adorable. The coffee is strong and delicious. I was so shocked that you were able to bring dogs inside  there were dogs everywhere.   There are food trucks outside with the most amazing breakfast tacos - my friend had the pro tip  that you can order your tacos from the food truck online so when you get there  they are already ready for you   When I think of Austin  I think of this place.
Radio Coffee & Beer,15,I was confused for a bit on how this placed worked but after walking around I quickly figured it out. Placed perfectly in front of a couple of food trucks. Loads of outdoor seating with fans. Pet friendly and kid friendly. The atmosphere was superb. Coffee was delicious 
Radio Coffee & Beer,16,I love this place   I spent a day here working remote and enjoyed their coffee  beer  and the taco truck outside.  I plan to come back again soon.
Radio Coffee & Beer,17,There s a popular saying among locals to  keep Austin weird  which is fine and all  but where does one experience weird  What defines it  Well  I have been on a crusade since moving here in June 2021 to experience Austin with a fervor of exploration akin to that of a high school boy on prom night. I ve been to several places and some are close to capturing it but I think I ve found the very essence of the phrase  Radio Coffee  amp  Beer on a Monday or  blue grass  music night was a treat. This was the most eclectic group of individuals in one place which filled in my thought bubble with  a modern melting pot of Americana .  First parking sucks  I drove around several times until I found a space which I debated if I would be towed or not  but I decided to throw caution to the Texas wind. Walking up  I can t recall what hit me first  the low-key fa ade of brick  tents and wood for the establishment  the plethora of individuals sitting at picnic tables or standing in food beer lines or the amalgamation of smells from different foods. Oh I did love the big trees in the courtyard  not only does it bring shade but an element of heightened nature in the middle of town.   Generally I m flying solo or with a date for the night  but this was a bit different  I was meeting a group of likeminded individuals I hooked up with on the meetup app so I was a bit apprehensive about mine own company. However my group was a microcosm  running parallel  to the overall assembly. Different groups of individuals juxtaposed each other with perfect harmony. Young hippies next to older business patrons  elderly in flip flops hanging out with body builders  artistically and free minded laughing with middle class families and their kids down to strollers. Oh and dogs  lots of nice  well-mannered cute dogs of all sizes. It all worked in a  keep Austin weird way  of which I think I m starting to understand.   As for the food and drinks  the lines are brutal.  I saw one lady in the burger line as I came back with a nice  cold pint of Hefeweizen. I had to work Tues so I nursed my beer however when I got up to get another  I noticed the poor young lady was still in line  teased by the tantalizing smell and hope she d soon be served. Inside was rather barren  other than the long line for coffee and drinks. One can order ahead via an app  but regardless it takes a while. My suggestion is get two or more rounds while in line  trust me.  Normally I d pontificate about food since I have a culinary background but alas  I wasn t about to spend my night in food lines. So  please read other reviews on that  but it smelled great    The music was down home  toe tapping  relaxing and allowing people to forget their troubles  creating a perfect ambiance to talk to stranger or get lost in the vibe. The 4 person blue grass band really fit the spirit of the venue or vice versa  either way a match made in Austin. I found myself intrigued by my group and their various backgrounds while chatting with others whom I just met. Oh there was the typical dancing and I was disappointed as I didn t see any devil or fire stix get broken out  but perhaps I ll try that next time.    I m a people person I love to watch  observe and meet people and hear their story. Radio Coffee and Beer is a great place to accomplish this in a safe  friendly setting. The music is wonderful and maintains the vibe so diligently created by the owners and patrons alike. Rustic yet trendy  grounded yet edgy this is a great place to hang out minus the lines. If they could put a few food trucks up and an outside bar this might solve that issue. However  if you plan ahead  problem solved. So  if you re like me and want to experience Austin  give this place a shot and enjoy a well-crafted atmosphere and or beer 
Radio Coffee & Beer,18,Absolute madhouse  trying to park here. It was so busy... and all s we wanted was a decent cappuccino...  Mission accomplished  Definitely worth all the troubles. They make an excellent cappuccino. Great roaster in a city full of great roasters.
Radio Coffee & Beer,19,A good place to chill and work if you want  in a group  There was a lot of spaces outside to sit and they have two lots for parking. I also like that they have qr codes to order from outside     The coffee was yummy  service was fast and wifi was fast enough to work from  I would come back here to check out their cocktails and events.
Radio Coffee & Beer,20,I have been here a few times  but I have not reviewed it. Weird.   I stopped here to meet up with a friend for some coffee. Parking has always been a pain here. Luckily I have handicapped parking  so I can park right upfront.   My friend and I opted to have our coffee inside the bar area as it was quite hot and humid outside. She ordered a latte  and I ordered an iced coffee. Overall the drinks were good  and the service was great.  There is some food available at the drink counter  but your best option is to check out the food truck. We didn t eat anything  but I would definitely think about ordering some tacos in the future.
Radio Coffee & Beer,21,As someone who grew up in Dallas  Radio is what I always imagined when I thought of  Austin . To me  this place is one of THE quintessential Austin experiences  up there with South Congress  Homeslice  Toyjoy  bats  the capitol  etc.  Radio has consistently great coffee  and a vast selection of other drinks and cocktails. Also not to be missed- the food trucks in residence in the same lot. Of these  Briscuits is such a standout  One of my favorite places to grab a drink  chill outside  and just soak it all in  Only a couple downsides  parking SUCKS and there s usually really long lines.
Radio Coffee & Beer,22,Espresso is good. Parking is horrible. Irritating to find a spot. Will not go back. Had to park in back next to a fan from a smokehouse. Now my car stinks.
Radio Coffee & Beer,23,I love the coffee and the ambiance. Parking can be tricky but worth it to me. I usually go after the gym and get an iced latte and people watch. The folks working there are very nice Abdo friendly as well.  There s live music on the stage outside occasionally which only furthers how great this place is.
Radio Coffee & Beer,24,Food was delicious  coffee was strong  which I love  and environmentally it was friendly
Radio Coffee & Beer,25,There are so many great things about Radio   The inside is pretty spacious and I love the extensive outdoor seating.  I went on a super hot day  but was able to sit outside because they had cooling sprinkler fans going. They have lots of coffee beer options and pastries.   Downside  the parking is awful  There is limited lot parking and lots of cars competing for the same spot that opens up. Parking lot road rage anyone   There isn t much street parking either. So plan to loop around for awhile or walk from a ways away.
Radio Coffee & Beer,26,I absolutely adore this place and try to visit when I am in town. The whole establishment just screams Austin.   I love that it is in its own section with food trucks outside in case you are hungry. I was lucky enough to have came about an hour before sunset so I was able to enjoy the Austin heat  Sunset  and then nightlife of Radio Coffee  amp  Beer. And just as you would imagine  you can get coffee and Beer. I know that sounds like a stomach ache but I was absolutely fatigued and got a thai tea upon arriving. We didnt plan to stay long and I needed a caffein boost. As I finished my drink  a band was getting ready to set up and the sun was setting and at that point I had all the energy I needed to get a cocktail.   Their beverages and atmosphere is great for an after work happy hour.
Radio Coffee & Beer,27,had breakfast tacos here last Sunday..food was incredible..so good..never had breakfast tacos before...fresh tasty spicy if u want it...prices awesome..fun spot with outdoor tables enclosed with heat lamps if needed..worth the visit again and again..thank you
Radio Coffee & Beer,28,Coolest place on the planet. This is a rhetorical statement as I have not yet been to every place on the planet. Quintessential Austin. Great lattes  beer and food trucks. Lots of outdoor seating and parking in back. Great mix of young and old patrons.
Radio Coffee & Beer,29,Love it here  Stopped by for a coffee and to read my book during a lunch break. The iced mocha with oat milk was delicious. Lots of seating inside and outside which is good since there were tons of people working   studying. Great decor and cute vibes inside and out as well. There s food trucks as well to grab a bite if you re hungry. Parking can get tight  but there s more around the back. Will be back 
Radio Coffee & Beer,30,TLDR  some really awesome vibes and a great tap wall.  Came here with some friends for the weekly trivia night. The back patio area was really nice. we got to enjoy it both before and after the event. it s really well spaced and has good lighting for an outdoor area. I didn t get to try any of the coffee  So I can t testify to that. however  they do have a great tap wall  mostly local  with a lot of variety. I also got to try a couple of the cocktails  and they did a pretty solid job with them.   all in all  a great place for a low key couple of drinks. 4.25 5.
Radio Coffee & Beer,31,First and foremost  don t let the parking situation scare you. There s two other lots around the property--don t ask me how to get to them--and on Sunday you can park in front of Tire Man  cool guys  btw .   As soon as you walk onto the premises you realize it s about twice as big as it looks from the street. The coffee aspect was simple but efficient and the food truck selection was perfect for a Sunday morning  biscuits and tacos  what else do you want   The people watching was great and the everyone I ran into was nice and friendly.
Radio Coffee & Beer,32,This is a cool spot. I had a bad espresso drink from another cafe that required immediate rehabilitation so I stopped by Radio. Lovely outdoor seating. Folks behind the counter chatting with customers but I got noticed and served pretty quickly. They have solid espresso. Crisis averted.   Only downside  and not worth taking a star  is limited parking. Even on a Wednesday early PM the parking spots were all taken  this town appears to have a lot of young retirees . I didn t have a problem finding a spot down the street but if it was genuinely busy I could see parking being an issue.
Radio Coffee & Beer,33,A friend mentioned bluegrass night at this place  so we came to check it out. Purchased tic through Eventbrite  pre-ordered some tacos from the Veracruz taco truck  bummed the Cajun and Thai trucks weren t open that evening   and got drinks from the bar.   We checked in  told to find a socially-distanced-table with the number of chairs we needed  then sat back and enjoyed. The music and ambiance were fantastic. Will be back   Parking was a little crazy  but I think some of the shops next door allow you to park in their lots after hours.
Radio Coffee & Beer,34,Is there anything better than sitting on a patio with your dog and a nice cup of jo  Maybe a frosty pint. It s a great spot when the weather decides to have a good day that you can sit outside with your pups and enjoy the sunshine and live music.
Radio Coffee & Beer,35,Went here for breakfast and coffee. Really awesome vibes  There was a lot of outdoor seating and they provide water bowls for dogs  so super pet friendly. There were two food trucks open at the time - Briscuit and Veracruz All Natural  but we got Briscuit. As for drinks  my partner got their kombucha on tap and I got a cold brew. Here are our thoughts   Briscuit - brisket sandwich -- my partner really enjoyed this flavor combination of a buttery biscuit that sandwiches brisket and peach jam. He said it wasn t too greasy and was refreshingly unique take.  Briscuit - tomato  egg and cheese biscuit sandwich  -- I thought the sandwich was very good  but what makes it is the great soft egg scramble and the smoked strawberry jam I ordered on the side. Great option for vegetarians   Kombucha on tap - my partner says it was refreshing and not as sour as other kombuchas he has had  and recommends it   Cold brew  black - I thought it wasn t anything special. Definitely had better cold brews in the past that tasted good and had stronger caffeine effects. It tasted kinda watered down.  Ambiance - looks like a great place to just hangout  study and work. Again  love the vibes 
Radio Coffee & Beer,36,This is a cute cozy place but parking is horrible  hit or miss  - best to car pool or Uber. I stopped by with a friend for lunch - small bites and drinks - overall solid experience.
Radio Coffee & Beer,37,This was my second time at Radio Coffee and it was even better than the last time  The owners have truly built something special  I love their outside area with the seemingly unlimited amount of seating  fairy lights strung above and just the overall vibe that I get here. The staff are super cool which is always the first thing I take note of  I appreciate when someone has great people skills.   Parking isn t too bad  they have space out front  as well as behind the building. However  on really busy nights  prepare to find street parking.   The drinks  10 10. I m really picky when it comes to mixed drinks and the bartenders and Radio Coffee definitely understood the assignment  every drink I ve had here tasted amazing and was 100  on point.  It was in the high 90 s when we went but luckily there are tons of fans spraying mist everywhere  it was AMAZING.   Honey Made played for a couple of hours on the stage outside and it really tied the experience together nicely for me. Radio Coffee is definitely somewhere I m excited to visit again.
Radio Coffee & Beer,38,I ve been going here ever since I moved back to Austin  5-6 years ago. I ve been through it s ups and downs but am glad to leave a new updated review of 5-stars.   Yes  this place gets busy  especially on weekends. The parking  the wait times  the lines--you should expect it. But I don t see it as a lack of service  it s just because this place is so good  They have tons of space and staff  it s just always full of customers. So prepare yourself for that ahead of time to have a better experience.   Anyway  I love this place. There is tons of outdoor seating with gorgeous trees for shade  a tented area  a covered area  and inside seating as well. There are three different food trucks to choose from  Veracruz being the biggest and most popular. The coffee bar itself is great with lots of drink options  both coffee and alcoholic. They also have some baked goodies    I ve had spotty customer service in the past  but it seems to be a thing of the past  Everyone working the register and bar were super friendly and helpful. Like so kind and made a killer mimosa and dirty chai. So glad to report that    They got gf df options  the ambience is great  and the service is sweet--what more can you want for your saturday morning  
Radio Coffee & Beer,39,Radio Coffee is such a cute place and has the perfect beer garden vibe. I went in to grab a quick coffee on my way to work and know I ll be going back for drinks at some point. I got a lavender vanilla oat milk latte and it was really good but I d probably try some of their other menu items in the future. It s in south Austin  so if you re in the area definitely add it to your list for a coffee or beer stop.
Radio Coffee & Beer,40,Visiting my daughter in Austin and came for coffee and the mandatory breakfast taco from a food truck. Online ordering was great at both but coffee took a while and food took longer lol. I really enjoyed the atmosphere  Coffee was good and the burrito taco was amazing  
Radio Coffee & Beer,41,I love to meet up with friends here for breakfast and a coffee. They are packed on weekends  but don t let the tiny front parking lot fool you. They have a back parking lot with the entrance located just north of Radio Coffee  past the small house.    Once inside of their large indoor coffee bar  their baristas will whip up anything within their power  using their house RCB Roasters coffee. From experience  they make a mean macchiato and iced espresso.   Radio Coffee is not just for coffeetotalers  they also serve libations. For weekend mornings - that means mimosas  They will mix up one of their signature Cocktails  with local spirits like a Sotol Silver  Rita featuring Desert Door and a Paris  TX mixed up with Still Austin Gin. More into wine  They have a small selection of respectable wines that will satisfy an array of palates  2 reds  2 whites  1 rose  1 sparkling-Stella di Notte Prosecco  and 1 Sake . If beer or cider is your jam  you will be pleased with the 14 they have on tap  including appearances from 512  St. Elmo  and Austin Beerworks.   If sitting indoors is not your style  grab your beverage of choice and an outdoor table in their massive kid- and dog-friendly outdoor courtyard with plenty of options for sun or shade and large or small tables.   Hungry  They have three food trucks surrounding their outdoor courtyard including Vera Cruz All Natural and Briscuits. Vera Cruz is always busy. Pro-tip  get there before 9 AM on a weekend  and order your food first to avoid a hangry long wait.   Radio Coffee is that perfect slice of Austin showcasing the best of Austin s relaxed quirkiness  coolness  and eclectic local vibe. So grab an outdoor table and relax while enjoying the Austin ambiance only Radio Coffee can provide.
Radio Coffee & Beer,42,Stopped by on a whim  the atmosphere drew me in. It s very much an Austin vibe  coffee is fantastic  I had the ch vre and mushroom danish  which was perfect. If this place can lift even my mood  they re doing something right.
Radio Coffee & Beer,43,Very cool venue  If you re looking for a place to chill outdoors in a big group or small  this is the place for you  They also have the indoor option  but limited space and only small group tables.  I tried their coffee and it was good  I didn t try anything at the bar  but it was very busy on a Friday afternoon  lots of people in line for both bar and coffee.  I was a little disappointed that only Veracruz taco truck was open  but I presume that s not radio coffee s decision. I was looking forward to a variety of options from the other 2 food trucks.  I think overall radio coffee and beer is a good vibe for any occasion  such as social  business  study. The parking is limited so just pray that a spot opens up when you arrive 
Radio Coffee & Beer,44,didnt lov  e the parking  but otherwise this is a cute spot  met a coworker to get some work done here. great weather. seemed like they had a lot of good food truck options. would love to come when they have live music. I got the chai and it was amazing. my coworker got a kombucha and she loved it  I ve been wanting to take my husband to review the night vibe. will report back   
Radio Coffee & Beer,45,It s a nice ambiance  with live music and really enjoyed the coffee drinks especially the carajillo. The staff was great as well.
Radio Coffee & Beer,46,Love radio  lots of good options and great drinks  Patio area is nice and spacious  food trucks are delicious  and their staff are always very kind and helpful  Lots of shaded seating and good for larger groups. I love visiting this spot on the weekends and spending time here with friends. Parking can be tight so be prepared to circle around and hunt for a spot. The zucchini bread from Misty Morning Bakery is my favorite pastry  Good music  fun atmosphere  and a great place to read a book  grab drinks  or get an afternoon pick me up. Veracruz Taco is one of my favorite taco places and always hits the spot 
Radio Coffee & Beer,47,I like the vibe  it s quintessential  Austin  vibes. Quirky  good coffee  dogs everywhere  sunshine as you work from your computer  staff is friendly.   What I love about Austin coffee shops like this is that you go both for the goal of getting work done  or hanging out  or whatever it is   but the ambience adds a layer of  THIS IS SOOOO AUSTIN     which is always fun.   Check it out  if you re like me and work from your computer  you probably have made the rounds to many coffee shops in Austin. Make sure you don t miss this one  too.   CONS  Very difficult to find parking during some phases of the day.
Radio Coffee & Beer,48,Sometimes these coffee-shop-by-day  bar-by-night spots can feel off-kilter or forced. The dim-lit bar vibes throwing off a morning coffee buzz or the smell of espresso disorienting for night-time drinkers. Radio sway between both outfits seamlessly. What works for daytime  works for drinking time.  The espresso coffees are great and I love that they do soy milk - a rarity these days.   There s also a few different areas you can get work done or get some downtime. An outside beer garden for sunny days or a cozy indoors spot that s perfect for coffee dates or remote work.  It would be remiss of me not to mention the very good taco truck  Veracruz parked outside. Another operation that can satisfy morning  noon and night.
Radio Coffee & Beer,49,As someone who has spent her fair share of time at day to evening coffee beer bars  I don t know how I was sleeping on Radio  Currently open for curbside and they have a takeout window so you can enjoy a coffee beverage or pastry  or food from Veracruz or Dee Dee Thai  as both both trucks are on-site  on their gorgeous  lush garden-like outdoor seating areas.  All safety precautions seem to be implemented and followed.
Radio Coffee & Beer,50,Visited Radio Coffee  amp  Beer for the first time while on a short break  awaiting a family member pick-up from nearby St. David s. I only grabbed an Iced  Americano    3   but I was very impressed with the extensive menu of beverage options  Their cocktails looked especially tempting in the middle of a run-of-the-mill workday     The staff was friendly  efficient with a short line of folks waiting 6-ft. apart  and they had plenty of outdoor seating that accommodated all the recent COVID-19 CDC guidelines. Appreciate them all taking the extra precautions with signs and suggestions for their patrons.  Would definitely come back to visit and enjoy some sun while either working remotely or meeting up with a group of friends  There seemed to be plenty of parking available in the front  but on an more crowded day  I d recommend a carpool 
Radio Coffee & Beer,51,I went there at 7 10 am today  google says they open at 7 am  door is closed and there s this gurl behind the bar running around. Another lady come and stands right next to me and we are like door is closed and she waits next to us  another guy goes there and he is like don t they open at 7 am  And we are like yeah  and then two dudes also come and just stand and wait. 10 min later home girl comes with a super rude attitude opens the door and just yells I just want you to know that today we probably will be opening 10 30 ish.....We ve been there 10 min  like why   she just close the door and don t even look at us.   I m not a Karen  I actually tip 25  and I m never rude. Is just that that s not the way to treat someone at 7 am in the cold without the first cup of coffee.   I probably will be back  not in the morning tho.
Radio Coffee & Beer,52,The Corona virus has made ordering at restaurants difficult  but Radio has this thing down to a T  Ordering was super easy and came out in just a matter of minutes   What I ordered  I got a small iced coffee with sugar free vanilla and soy milk. It was good  but a little pricier than I would spend at other places  which is why it s 4 stars instead of 5 .   I m not sure if there is an inside area  but the outside has plenty of seating    Right now they require face masks while ordering  but not when sitting at the tables outside. 
Radio Coffee & Beer,53,I love this spot not only because they have fantastic draft beers but because I met my current boyfriend of a year there on our first date  This is a great date spot and a wonderful spot to meet up with friends. This is like the miniature version of Cosmic but with more draft beers and whole lot of ambiance. They have indoor seating and plenty of outdoor seating as well. Additionally they have some good food trucks on hand for when you get the munchies.   While I ve only been here once  I ve been dying to make it out here again  so maybe I ll see ya there  10 10 would recommend you check out Radio Coffee  amp  Beer 
Radio Coffee & Beer,54,By far and wide the WORST Old Fashioned I ve ever had. It was the worst diluted wells Whiskey combined with the most basic B     stirring ever. Save your money. And the food trailers are mediocre.  They are ok. They are centric  but their drinks are made by people who ve never served people who aren t trying to impress their dates.   You can do much better.
Radio Coffee & Beer,55,Just noticed that Dee Dee food truck is right next to this coffee shop. The staffs were so friendly and interesting  they have plenty of seats on the patio and some food trucks. Ordered espresso and matcha latte  they were both pretty nice. The vibe is definitely impressive 
Radio Coffee & Beer,56,This is one of those spots in Austin that you look up on yelp  hope for the best and are pleasantly surprised when you get there. Thought the outside area was full when we got there it wasn t terrible and everyone was still able to social distance. The coffee was smooth and the taco selection was something else all together. Only downside was we ended up waiting about 40 minuets for the food so when we finally got it  I ate it too fast to get a photo
Radio Coffee & Beer,57,Like this place  it s kinda retro style  nice outdoor seating  they haVe limited seating inside  and a small covered place at the front porch. Bathroom was ok clean for so much crowd. Cappuccino  coffee and hot cocoa was good  good for groups  families with kids and they have Veracruz and Dee Dee food trucks  it s just perFect  nice food with cappuccino  can t ask for more  Definitely worth a visit  if you haven t.
Radio Coffee & Beer,58,One of my favorite Austin activities is going to Radio on a Saturday Sunday morning  getting a breakfast taco from Veracruz and a coffee  or mimosa  from Radio. The outdoor seating is plentiful  cute dogs everywhere  friendly people and great food beverages. Radio is one of my Austin staples that I always take visitors to. Recommend getting there early-ish on the weekends as parking can be a challenge and wait times at Veracruz can get long.
Radio Coffee & Beer,59,Love the drinks  coffee and music. I also had fun at the trivia event and there was a food truck with good food nearby
Radio Coffee & Beer,60,Five stars for the courtyard seating with beautiful string lights and two food trucks onsite to choose from  Veracruz Mexican and a Thai food truck whose name I don t recall. Mix of people hanging out and working  lots of tables to choose from   The coffee shop itself has a coffee  amp  beer menu  and a few pastries from Easy Tiger  a local restaurant. The beer selection looked awesome   I m only giving it 3 stars because I got a decaf americano and it was pretty boring.   I learned after my friend gave up her parking spot in the main lot to me  I had my baby with me  that there s also a secondary lot. So if you don t have luck finding parking in front of the coffee shop  check out the back.
Radio Coffee & Beer,61,I tried Radio when I first moved to Austin. They served me a decent latte but it was nowhere near one of my favorites as I searched for the best coffee in Austin. But 5 years down the line and Radio is one of my favorite places. Why   Well a lot of things changed. First was the addition of Veracruz and Dee Dee. These two food trucks in one location is why I love Radio so much. My wife craves Veracruz and I crave Dee Dee  we would check the hours of both and if they were open  problem solved. This is by far the biggest reason why I love Radio.  Secondly  our lifestyle changed and we are now dog parents. Radio gives such an awesome outdoor space for the dog to roam around in.   Thirdly  their beer selection is pretty decent. There are other places I would rather get a beer  but read my first reason above. Veracruz   Dee Dee   Beer   Total Win.  Radio does get crowded  it is hard to find parking though they have made significant improvements in my opinion  and their coffee is not really the greatest. All of this really cuts down Radio from 5 stars to 4. Still I love this place so much.
Radio Coffee & Beer,62,Greg W.  I didn t get a receipt but paid with my card. Here s the charge and it was a lavender latte -the guy making it said it s what he makes his mom.   Love this place  amp  haven t been during COVID-19  GOOD- They have always had such a cute spot  amp  great services. They are definitely doing their part for pandemic.  BAD- I was shocked to pay  8.26    10 with tip  for a small coffee  even overpriced Starbucks would hand me a grande for that price.   I can t help wonder if they are over pricing to keep the house less OUT.  Unfortunately  they are 1 2 block from the new skid row in Austin.  It s unfortunate  because I live in area  amp  would happily sit on their huge patio more but can t afford those prices for a cup of Jo
Radio Coffee & Beer,63,It s a vibe here. It s mostly outdoor seating with indoor as well. The service was quick and had a clean area. I got a matcha which I wouldn t get again
Radio Coffee & Beer,64,This is a go-to spot in Austin for locals and visitors  I ve taken every visitor that s come to town and it never disappoints  It is such a wonderful location to sit on the patio with an ice cold beer and eat tacos from a famous ATX food truck.   COVID-19 update  They are still selling their coffee and beer  canned  as well as to-go cocktails w  a good purchase  Currently it s a drive up tent to take your order and they re following social distancing quite well while still providing great service.   I stopped by just the other day for a cold brew and daydreamed of a time when I drank that coffee on their patio... Once this is all over I HIGHLY recommend coming to Radio for any time of day beverages but also  support your local ATX restaurants during this rough time if you can    Side note- Order Veracruz Taco  Their migas are TO DIE FOR 
Radio Coffee & Beer,65,The Radio Coffee  amp  Beer yard houses some of the better food trucks in Austin -- Veracruz Tacos and DEE DEE. It s like the perfect little food playground and you can mix and match your dining options then eat it all out on the benches situated under twinkling patio lights strewn across the coverings. Radio offers you a rotating tap list of beers and or a hot concoction of coffee or tea. Their coffee roasters seem to rotate too. They even serve some traditional cocktails.  I just wanted something warm sans caffeine on a chilly night so their  House Chai  for  4 sounded stellar. This was definitely on the spicier side probably made with a heavy helping of ginger. Loved the extra touch of cinnamon drizzled a top the foam. It certainly was packed inside on a Friday night  but still against a charming back drop as it was an eclectic mish-mash of chairs and tables amongst the chatter. This certainly isn t the best study spot  but great for conversation really especially over a choice beverage.
Radio Coffee & Beer,66,Radio is a solid coffee shop choice. The property has lots of outdoor space for you to set up at and enjoy your drink. They have several food trucks as well  namely Veracruz  so you ll be well fed too.   The baristas can be a bit snooty but in general they mean well and are respectful. But they re almost always busy so they are operating at a faster speed mindset and sort of expect you to know what you want and to move along. So if you re less experienced in the coffee realm and need a little help I suggest reading up ahead of bringing a friend who can help you with your order.   Otherwise they make a great cup. Their chai is also killer if you re not a coffee lover. Super spicy and warm it s amazing.
