restaurant_name,number,review
Mariscos Los Jarochos,18,This place was the worst seafood place I ve been to in Austin. It was pricey and the food wasn t all that great and the service was even worst. I ordered the fajitas which normally come with rice and beans but it brought none of that and the waitress failed to even ask if we wanted to add it.
Mariscos Los Jarochos,19,This place has a jukebox playing out so loud. I asked them to lower down the volume and said no.  The waitress was very nice  but her English was very limited.  Now for worst thing about the restaurant is their return policy. I order some tostada with shrimp off the menu and there was no mention the tostadas came mayonnaise. I brought up this to the waitress and she said that it could not return. Her excuse was the order we ll be deducted from her check if it gets return...that s bull   
Mariscos Los Jarochos,20,If there was  0  stars that s what i would give them   We been waiting for our food for about 30 min  they brought out 2 plates out of 7 then after 20 more min brought out he rest  waiter didn t bring any of the sides with the caldo soup  keep asking for refills instead of her checking on us. Worst service ever  the restaurant its not even busy..
Mariscos Los Jarochos,21,The other reviewers hit the nail on the head with their assessment of the music in this place.  It is LOUD.  You have to holler at whoever is sitting across from you to carry on a conversation   Other than that  no complaints.  Everything we ate was excellent.  I had some spicy shrimp dish  my fella had a breakfast dish with eggs and tostadas in some fantastic sauce.  The shrimp had been deveined  yay  and tasted fresh.  Perfect     The chips  amp  salsa are great.  Menu is in Spanish  though  so brush up on food terms before you go there or check out their menu in English online if you aren t a speaker of Spanish.    Will definitely go back  
Mariscos Los Jarochos,22,I would not recommend you go there. I ordered a plate of alambres  shredded meat  bell pepper  onion and cheese . I cannot make this up  half the meat was huge chuncks of beef fat. I mean HUGE mouth fulls of fat chunks. It s almost as if they gave us the scraps from other meats and just covered them in cheese. I ate one taco and could not stomach anymore because almost every peice of meat was connected to even bigger  not exaggerating  strings and chuncks of beef fat. we ate about half of it  I shared with my bf . The meat also had a fishy taste.  I complained and they gave me a 50  discount because we should have returned it before eating any of it. I feel cheated. At those prices  or at any price  this is pretty disgusting. I am never going back.I would have been happy with a full refund on just that dish  would have been happy to pay for the rest. I m so grossed out my stomach is upset. I have literally never had this happen anywhere else. It was ridiculous.
Mariscos Los Jarochos,23,My sister freakin  loves this place so of course we had to go when my husband and I visited her recently. It was a beautiful Saturday afternoon and the place was buzzing because FC Barcelona is playing and you know futbooooooooooooooooooooooooooollllll.   With this big menu of wonderful seafoody goodness  I thought I might have trouble deciding  but there was a seafood rice dish  whose name I unfortunately don t remember  that was sounding really good  and it was super nice. A little more saucy than a paella  and more of a tomato based broth instead of saffron  but otherwise kind of the same thing. Lots of shrimp and octopus  with some mussels and fish as well. I kind of loved it. My husband had the camarones a la diabla  as he does  and he approved highly. My sister got her usual seafood soup and my brother-in-law got what appeared to be seafood fajitas. All were pleased.  And I ve talked about the entrees before the appetizers  how dare I   We got ceviches and  camarones diablas   not to be confused with the entree my husband got . These were shrimps wrapped in bacon and stuffed. The ceviche was definitely near the top of ceviches that I had. I approved highly.   Portions were astoundingly large. Prices were reasonable. Service was good enough  our server kind of disappeared near the end  but it s all good . A  . Would eat again.
Mariscos Los Jarochos,24,I will NEVER again return to this restaurant ever again.  1. We walk in and we were not greeted by the lady at the hostess stand. Not even a smile   2. The place was beyond dirty and smelled  3. The music is way too loud.   4. The staff is ignorant and rude. They walk around with a miserable look and are annoyed with customers. I m sorry but you are a SERVER and your JOB is to serve your customers. I shouldn t feel how annoyed you are to serve me.  5. The food is beyond over priced. There is nothing special or formal about this place so a basic Mexican dish shouldn t be 20.00.   6. The food taste horrible. Everything taste old    7. We go to cash out and the waitress brings the bill. A table of 5 is considered a party  which is ridiculous  and the waitress already added her tip. One ticket was 60.00 and she added a 15.00 tip   The other was 50.00 and the tip was 16.00   When she was asked why the tip was already added she caught an attitude and said  I didn t give myself a tip  she continued to roll her eyes and be rude. She had no customer service skills and didn t try and figure out why we were unhappy.   8.As we are walking out she was taking bad about us and did not care if we heard   THIS PLACE IS A JOKE  Do not waste your time or money on this shit hole  
Mariscos Los Jarochos,25,Here is your Mexican sea-coast vacation  right here in Austin. Get ready to party with the natives as they serenade you with pretty good  and loud   Mexican Karaoke. Drink like a fish as you eat several.  The menu is extensive and inviting and all spanish. We treated ourselves to the Seafood Grill for two. Think  tasty seafood fajitas. A huge portion of food for two for  27. Accompanying corn tortillas were store bought  but soft. There was all kinds of flavor in here. Even bacon  And all of the meat  including octopus  shrimp and catfish      were cooked perfectly and tasted great. Do do not know if the shrimp was from the Gulf  but it didn t taste like it. Always a plus for me   The chips  are very authentic and homemade thick delights served with a tasty  spicy and fresh salsa. And the chips work well broken on top of the entrees for super texture   Our daughter danced heartily to the music and was rewarded with a cute pink balloon animal anime sculpture.  This place really looks like a  local s  place after a certain hour on a saturday night. And that helps  in my estimation. Because the locals always know.
Mariscos Los Jarochos,26,The food is good. Authentic. My daughter s enchiladas were lacking chicken  it was as if they filled them in with the sauce. But the green sauce was good. We loved the chips. The salsa could have been spicier. But the waitress took a while when we asked for things. For the price I think you need to be served better.
Mariscos Los Jarochos,27,I ve been passing this hole in the wall for well over a decade and had never stopped to try it until today. The interior is much bigger than the facade suggests. Loud Latin music greeted me and there appears to be a stage for karaoke. It s clean with a full bar  lots of wood surfaces. I had a hard time choosing what to get  since everything on the menu looked amazing and authentic- no tex mex here. I decided on the ceviche tostada with fish  the pescadillas and the Camarones Jarochos. The tostada came out with a mound of fresh tasting ceviche and a slice of avocado on top. It was tasty. The pescadillas were amazing. Think chicken flautas  but with folded tortillas  rather than rolled  and with tuna filling. I m nut sure what variety of tuna it was  but it had a pleasant fishiness. The Camarones Jarochos was the star  though  consisting of a parrillada of small  sweet shrimp tossed with diced tomatoes  onion  peppers  BACON and covered with MUENSTER cheese - toasted and buttered French bread on the side. Light years from tex mex. It was an amazing meal and I can t wait to go back and try some of the other offerings.
Mariscos Los Jarochos,28,Looking to get some seafood  that wasn t Asian or New American-ish fare  wife and I hit Mariscos Los Jarochos.  We read up on some reviews but didn t have a lot of expectations. As somewhat infrequent Mexican dishes eater  Tochys don t count   it was more of an adventure than anything else.  Well  we had the Parrillada de Mariscos and the Mojarra a la Veracruzana  and both were excellent. The meats were perfectly cooked  just the right amount of spices  and being Koreans  right amount of spices usually means hot-to-burning-fire   and attentive service.   Perhaps the most interesting part of the experience were the looks we got when we walked in. I don t think too many Asian couples frequent the place  and lot of the regulars had what I d call an  amused  look on their faces. Mind you  I know that look since I also sport that face when non-Koreans walk into a  real  Korean joint and try order from a menu with no English on it.   Don t let that discourage you though - we ll certainly be back  and perhaps soon.
Mariscos Los Jarochos,29,Nice place good food great service music and good drinks chips and salsa is delicious
Mariscos Los Jarochos,30,The best Mexican seafood in town.  I d call it a hole-in-the-wall but the inside is actually huge.  They also have a gigantic full bar.  Also  if I remember correctly  there aren t even any non-seafood entrees on the menu  so don t take your vegetarian or seafood-hating friends.    All the seafood here is very  hi  Monica   fresh  and everything I ve eaten here has really nice  complex flavors.  Also  they make their tortillas and tortilla chips in house.  Hooray    Also  portions are huge.  Seriously.  If the menu gives an option of small  medium  or large -- go for small unless you are a member of the UT football team or have a LOT of friends with whom you d like to share.  The first time my husband and I went there  we made the mistake of ordering the large shrimp cocktail.  Okay  maybe not a mistake -- it s delicious -- but it was the most hilariously large shrimp cocktail I ve ever seen in my life.  I have no idea where they got a glass that big.  You could have easily bathed an infant in it.    My favorite thing here is the caldo de mariscos.  It has a thick  somewhat spicy tomato based broth with lots of fish  squid  octopus  shrimp  and crab.  Add a bit of lime  some cilantro  and onions  and you re good to go.   I order the  small  bowl and can never  ever eat the whole thing  even though I really want to.  In fact  it s so great that I haven t actually ordered any other entrees  though my husband has and I always have some of what he gets  Tonight he ordered the stuffed red snapper -- whole fish stuffed with various seafood  onions  tomatoes  peppers  and general goodness  cooked  and brought out  in a foil pouch so all the flavors steam together into an amalgamation of delicious.    Also  if the menu doesn t say otherwise  chances are  when you order fish  you ll get a whole fish with the head on.
Mariscos Los Jarochos,31,I m pretty picky about eating shrimp out as I got Hep A once prom eating shrimp at a chain restaurant. Its a hot day and wanted something cold so ceviche was the word of the day and a yelp search turned up this place that was near to us at the time. The reviews suggested this was the place to come and while it s not a fancy setting the reviews are spot on. The ceviche was very tasty and quite the great value. Just as important to me  the shrimp were super clean..All perfectly devined.  Same held for the  Camarones jarochos great taste and prepared with clean fresh ingredients.  As far as atmosphere is concerned we came early for dinner so for us it was quiet and the service was awesome.  Also just looking around the tables  floors and table condiments were all clean. Overall a Very pleasant experience.
Mariscos Los Jarochos,32,Mi Hermano   Hey man  you wanna grab some lunch   Me   Yeah  but i m low on time and money  so it has to be fast and cheap.  MH   Just like you  Pinche Gordo    Me   Shut up. Hey  What about that seafood place you wanted to try    And we failed on both cheap and fast. BUT we discovered a whole lotta tasty.   The prices are not super expensive  and you ll get well fed for what you pay  but they re pricier than going to a normal taqueria. Mainly because of the seafood  which is understandable.   The service was also pretty laid back. Like WAY laid back. Don t go if you re in a hurry.   Their Margarita on the rocks was definitely using  Finest Call  margarita mix  which isn t much for quality. They were ok  but not thrilling.  Chips and Salsa are always a way to tell if you re going to have a lot of flavor in your meal  and these didn t disappoint. in addition to the house made chips and nicely spicy salsa  they gave us two fried pockets filled with something that was seafood-like  and tasted.... You know that smell by the sea  You know what people are talking about when they say something tastes  fishy   That.   Moving on  we opted for shrimp empanadas and their sizzling seafood platter. I was expecting more in the way of sides to be served  but I don t know if we could have eaten it all were that the case.   The empanadas were flavorful  but a bit runny on the inside. I might try chicken or cheese next time.   The Parillada we had was full of flavor. Grilled onions  peppers  tomatoes and bacon all sauteed with squid  talapia  shrimp  and...something else I couldn t recall. The only thing that took away from this dish was that they used bell peppers. I hate green bells. I d much rather have fewer poblanos  more onions and keep the same food cost than have a heaping mound of bell peppers that I won t touch.   Still  as it was  it was a great meal. All that  plus 2 margaritas set us back about  36 plus tip. Not bad.   I ll likely be back to try their cocktails and their happy hour  which has  1 specials from 7-8pm monday through thursday. Maybe I ll see you there 
Mariscos Los Jarochos,33,This place is SUPER OVERPRICED. The service is the worst and don t even mention the accommodations  they are primitive. Place looks dirty over all and the food is not that good. I am from Mexico  and am used to going to Mexican seafood restaurants and this is in True  the worst I have been to.
Mariscos Los Jarochos,34,Dinner wasn t bad. Left and forgot my sleeve for my computer. They gave me my computer sleeve back  but stole  100 stylus out of it.
Mariscos Los Jarochos,35,I was somewhat skeptical of all the good reviews of this place. Just like all the yelpers said  it was really good. I had the seafood parrilladas with octopus  squid  catfish  and shrimp. All perfectly cooked. It is hard sometimes not to overcook squid and octopus. Not a single piece of my seafood was rubbery and it was flavorful. No one else in my group was willing to order seafood  though my FIL tried a piece of shrimp at the end of my meal and pronounced it excellent. The grill plate meant it was still hot at the end of the meal.  My husband and FIL had the enchiladas. I was a little shocked that my vegetarian husband was willing to eat the cheese enchiladas.  My husband pointed out that it was rare to eat an enchilada plate and not have leftover beans  but there were more enchiladas than beans on the plate. The enchiladas also came with a salad with avocado slices instead of rice. My MIL had two fajita tacos for something different. She said the fajita meat was tender. The guacamole was fresh with big chunks of avocado and the pico di gallo was just the way she makes it at home.  The atmosphere fascinated my 16month-old. It was loud. I think they had Spanish music Karaoke going along with several screens of soccer. I m not usually a fan of loud  but anything that allows me to eat in a restaurant without struggling and chasing a toddler is good for me. Granted  we were all wanting to copy her at times when she had both hands covering her ears for some of the singers. We did all come out singing praises for the food at least.  I should also say that I have a really delicate stomach and it is rare these days for most restaurant meals to agree with it.
Mariscos Los Jarochos,36,SUPER LOUD       They have a jukebox that blasted super loud Norte o music competing against a soccer game and the news in Spanish .. All while an array of seizure inducing light strobes and lasers blare out from the karaoke stage right next to the dining area..  THE MARGARITAS     I could forgo the terrible music and the soccer game and the karaoke room with the lasers.. Bad margaritas with Mexican food I cannot.. I ordered a lime margarita  which are made to order mind you  and was brought the most inedible acidicly tart drink I ve ever put in my mouth.   I like to drink and rarely will turn down alcohol  I firmly believe it can greatly improve your dining experience.. Not in this case... This painful frozen concoction totally obliterated any other favors in our meal and made my whole body shake and tremble every time i had a sip... Too bad  cause I think the food itself was decent..   The service was friendly... The chips were really good  the salsa was decent.. The food itself was actually not bad  my friend had the crab enchiladas  real and fresh tasting crab meat  overall very tasty.. I had the seafood soup  decent flavors  very large portion even though I ordered the small size.. So the food wasn t bad.. but I just couldn t deal with all the combining factors at play in this restaurant..
Mariscos Los Jarochos,37,Went there because my boyfriend said they had al pastor. Once we sat down he realized it was a different restaurant  but we thought we d give it a shot. I m not easily off put by how a place looks  but after eating there I can say that it looked filthy in there and that should have been a warning. The food was inedible. The sauce on my octopus ruined the flavor and there was a water park inside the burrito with some shrimp floating around. Gross.
Mariscos Los Jarochos,38,Generous portions Really good food.  They also have non-sea food dishes like the  Molcajete de Cantina   fajita  chicken  sausage  and cheese .  The salsa is actually a bit hot and tasty.   REAL MEXICAN style seafood.   Great place to watch a soccer game.
Mariscos Los Jarochos,39,Mariscos Los Jarochos is about as authentic as it gets   Great food and very friendly staff. I highly recommend the Ceviche   All the seafood was very fresh and tasty. Plus they offer a pan fried whole red snapper that gave me flashbacks of Costa Rica   I will be back 
Mariscos Los Jarochos,40,So good   A little bit expensive but real Mexican food   I definitely I would go again  
Mariscos Los Jarochos,41,Worst service ever and they couldn t even get the food right. My mom said the servers and managers were rude and didn t care.
Mariscos Los Jarochos,42,Service is bad. The waiter messed up our whole order  there was 5 of us  and we had already waited for over 45 minutes  it wasn t busy either.When we were telling him this wasn t what we wanted he started to argue with my dad about it which isn t a perfect example of how to manage a situation. Personally this is my second time coming and it s my second time being disappointed. WE ALL ENDED UP JUST EATING WHAT THEY BROUGHT OUT FOR US because we didn t want to wait any longer. In all honesty food is good but I much rather go somewhere I m going to be happy being at and not needing to speak very loudly in order for my brothers to hear me
Mariscos Los Jarochos,43,The absolute worse seafood I ve ever tasted in my life... I ordered the Aguachile... for those who do not know what it is... raw shrimp cooked in lime juice with serrano chiles... with cucumbers and red onion.... the best hangover cure... when my food was presented to me it was cooked shrimp in what looked like wonton soup  chunks of jalapenos and tomatoes... the worst experience ever. Never eat here... only thing good about this place was their micheladas... why do they use lemons    it s suppose to be a mexican place  which means limes   
Mariscos Los Jarochos,44,What an authentic surprise  So  so good  Homemade tortilla chips and fresh salsa  huge fried pescado  fish  and delicious shrimp seafood mix... Everything was cooked perfectly.  2.50 Corono s and a tasty Peloma.... Great service  interesting atmosphere.  If I lived in Austin  I d eat here all the time 
Mariscos Los Jarochos,45,Don t be a scaredy-gato-gabacho. Hit this place up  get a michelada  share a big ceviche with your friends  and get a platter of shrimp  octopus  bacon  cheese  peppers in a rich red sauce.. and share that too  because it s huge. Good customer service. Let RuLa be your Soco.
Mariscos Los Jarochos,46,the BEST marisco place in town    i love the atmosphere. the food is incredible. happy hour from 4-7pm.  edit  i haven t been in a few weeks and apparently  i ve missed a lot. they ve remodeled a bit  just enough to make the seating more comfortable. they have new stuff on the table and the menu. i wasn t sure anyone could improve on what this place was before  but i was completely surprised. i m not going to try to name the dish i ate  but it may be the best dinner i ve ever had. seriously. fish fillet  stuffed with seafood  wrapped in turkey bacon and served with an olive oil parsley sauce. oh. my. god. i tried to eat the whole thing. i got through about 90  of it and then asked for a box. yes  it s that good    the staff is always friendly  though sometimes overwhelmed  so don t go in a hurry. the mariachis come around on occasion to serenade. there are happy hour specials on tuesday  wednesday and thursday  on top of the regular weeknight happy hour. and i ve recently learned about karaoke on friday nights. lunch buffet from 11-4 monday throught friday as well.   and... i m pretty sure it s world cup madness in there when the games are on 
