restaurant_name,number,review
Jack in the Box,4,03 27 22   2 43am...   Waited in line for 5-10 minutes  placed the order respectfully and efficiently just to be given bad customer service and bad quality food. I checked my food before I left the line  told the window attendant and whoever the shorter older Hispanic woman was  behind her  my supreme croissant only had ham. The older lady poked her head around and told me directly  the supreme only came with ham. I knew she was wrong but to keep my attitude in check  I asked my fianc  to pull to the side so I could check the online menu and the location menu.. both employees at the window were rude and didn t give a damn. Ugly attitudes  talking shit in Spanish   I understand and speak the language   and didn t care at all. I will definitely be taking this up with upper management. Choose your employees wisely cause someone else would have acted a fool given this horrible service. I wish I could give 0 stars  no hate intended but they gave this spot a bad ass look.
Jack in the Box,5,Ordered the  16 got the wrong order. On top of that I ordered a Large curly fries and got it filled half way . I think I ll go to McDonald s next time lol  Update  I m still mad about the fries but I ended up really liking the sandwich they accidentally gave me   So I change my 1 star  to 3
Jack in the Box,6,This place is ridiculous    We came there on Wednesday at 8 10pm and they said they were close. What the F    Not even 9pm in this big city   Website says they are open till 10pm. I guess just bunch of lazy people work there  The manager should pay attention to this.
Jack in the Box,7,Took forever to greet and they got my order wrong  I was the only car in the drive through and didn t even order a big order. Wish I left after not being greeted in a timely manner.   I gave them more then enough patience  
Jack in the Box,8,I usually come to this location when I have to work extra shifts late at night and pick up food during my shift overnight. How is a restaurant that claims to be open 24hrs closed at 1 30am  Nobody answering the drive thru  nobody at the drive thru window  nobody even walking around in that pos. This location got the laziest  most  incompetent employees in Austin. Never again
Jack in the Box,9,Alright  honestly I never thought I would go out of my way to write a review for a fast food joint  but I feel like these guys deserve it. I m actually really surprised at the low reviews on here  so let me start off by saying I only come here between 1 am to 4 am so perhaps my experience is different.  I work nights and this place had become a bit of a godsend for me in having consistently good  late night food. It s probably the best Jack in the Box I ve had and the two guys they have working there at night  might be 3  not sure if there s one guy in the back or not  are always super friendly and more importantly  professional. Yes sir  no sir  they hustle to get you your food  and are quick to apologize and work fast to remedy if there are any errors in the order.  They tell you they always make the food fresh and personally I believe them. It s FRESH fresh. Now sometimes it can be a wait depending on how much you order  which is totally fine  but let me tell you  Jack in the Box corp easily could come down and take a picture of the food they serve and use it as an advertisement because it looks exactly like the food you see on the ads and I think we all know that just doesn t happen.  Anyway  just wanted to say keep up the work night crew. I always appreciate ya.
Jack in the Box,10,Went to jack in the box at 9 20 I went inside and they told me that they are no longer taking orders  When they close at 10pm. Last time I knew restaurants take orders til the time their closed. Lazy unprofessional don t waste your time here 
Jack in the Box,11,One star reviews nationwide until you stop emailing me I m almost finished with the city hope this is long enough to not be a tip and remaining review one star reviews all day
Jack in the Box,12,Don t waste your time going to this crap hole. Lazy employees on the morning shift will allow customers pull up in the drive they  decide on what food sounds good then tell you  we are updating our systems and are shut down for an hour  they usually will say that if you have exact dollar amount to the penny for your order  that they will get off of their lazy arses and actually  do their job. This morning I tested this scenario  bringing exact payment to the penny for the cost of my order. Low and behold  to no surprise at all  the worthless employee proved herself as not only being lazy  she took the crown for Lazy Liar.  To top it off their were crack heads on cycles harassing and very aggressively demanding money from  myself and the other patrons in the two vehicles sandwiched in the drive thru without a quick escape  other than nearly backing over them before they moved out of the way. I guess they picked up on the scent of potential Jack Box patrons having money they cNt spend on an order on them. This is dangerous and it won t surprise me if I see a report of a robbery or car jacking on the news one day.   Putting your customers thru the torment of being harassed and at potential risk of being assaulted  vehicle damaged  etc. is something that needs to be addressed immediately before someone gets hurt. Even a lazy employee can do their due diligence by turning  off the welcoming  open  signs  when you clearly are on break and closed to the public on a consistent basis during these morning hours.   Hope this helps save someone from this inevitable experience you will receive from this crappy Jack Box  I won t be going back ever again.   Thank you for reading.
Jack in the Box,13,So I came here to celebrate National Hamburger Day  today  and it s 8pm but when I walked in the girl at the front counter said  We re closed ... How in the WORLD is this 24 hour location CLOSED at 8pm on NATIONAL HAMBURGER DAY     Clearly it was the staff who ain t wanna work because there was other people in the drive thru and walked in too  turned away  for NO REASON... She gave no explanation as to why and when we drove off she and her friends were sitting at the front looking at videos on their cell phones... Girl bye just say you ain t wanna come to work TO WORK... She lucky I wasn t in a hurry or on my lunch break... Taco Bell got my money tonight
Jack in the Box,14,I ve come here multiple times and it is very slow. Or they get your order wrong.... then the guy at the window says that only his manager knows how to make certain foods so they take forever getting stuff out.
Jack in the Box,15,Wow Jack s burger are getting small. Looks like the same size as McDonald s.  Pay so much for small double meat burgers. Oh that s not all whoever s in charge they had  no CO2. Not so good for business.
Jack in the Box,16,Horrible customer service      I decided to take the drive through route and never again will I come to this jack in the box ... the woman taking orders was very rude her name is Celeste. I was so kind to ask for two separate orders and as I was giving my food order  she rudely cut me off saying  anything else  anything else ..  now keep in mind I was not done ordering and I was still on my first order. Again  she asked  anything else   rudely and I said  no I still have order  2  okay so I have her my order. I pull up to the window and she gave me my 1st order and at that did not say thank you or anything but kept giving me the stank eye  I kindly said  I still need order  2  she smacked her lips and gave me my order  when I had given her the money I left out a dollar  instead of asking me nicely  she demanded I give her the rest of the money. Celeste   You didn t give me enough  I said  oh I m sorry I thought I gave you .75c   Celeste  no u didn t u gave me  7  all in all  I believe that if you can t be nice then you shouldn t be in the food or retail industry.
Jack in the Box,17,The service here is shit  took them 20 minutes to get to my order and I was the only car in the drive thru  
Jack in the Box,18,This is the location of I m sorry we are out of that and sorry your order won t come with that.  I ordered the deli trio sandwich as always and they were out of pickles and the bread.  Ok well I guess I will get something else but  oh sorry we don t have fries right now      What   I will have a coke to drink.  Oh what  you are out of coke      Geez tell me what you do have left because I am batting 1 000 here.  Unbelievable and I would try another location because this is the second time I have gone through this here 
Jack in the Box,19,I have been to this place 3x within the past month and I have received excellent customer service   There is one outstanding cashier she greets everyone w great smile and thanks as we drive off or leaving restaurant. I believe her name is Fatima. She and and gentleman Raymond are very good cashiers. I ve seen both work really hard and try best to get orders out in timely manner. Yes there is little problems w the cleanliness but have also noticed that one hispanic lady Fatima and Raymond clean. I appreciate it and their great customer service    Thank you guys 
Jack in the Box,20,So I liked the food here the multiple times I ve been to this location late at night whenever there s nothing else open. I did have a bad experience at a drive through one time though about a year ago. The cashier looked at me with a very stern countenance  plus he was just dangling my food waiting for me to get my change together for my food. Not sure why Jack in the Box would hire such a seemingly rude person  but overall I enjoyed the food there. Good for every once in awhile since the food here is obviously unhealthy for you  plus every other time I ve been here the employees were not egregious.
Jack in the Box,21,I have been a loyal customer to Jack -in-The-Box since one of the first if not the first one opened in Rice Village on Kirby Drive and Rice Blvd when I was a child. I have loved their tacos for a very long time. For the first time ever  last night I had to eat my tacos with no taco sauce or sour cream for which we were charged extra for and did not receive along with the requested taco sauce  a spoon  curly fries  a straw for my shake which was thick with some kind of vanilla powder you could not use the one thin straw I received for my soda which was a blessing because the vanilla shake was nasty. This is the first time ever I have had a complaint about Jack in the Box and I am 60 years old. The lady who took our order  Sylvia  was too busy talking to her Male friend posted up on the counter who was more important than customers. We are new to this area and were excited cuze the Jack in Cedar Park closed years ago on Bell. I do not appreciate getting charged for items which were not put in the bag by an uninterested worker. I hope this review does not fall on deaf ears. The Jack was located on Airport and Oak Springs. Customer service is at such a higher level now  so this kind of indifference will cost this business. We went to WhataBurger down the street and the order was perfect.
Jack in the Box,22,Saw a male and female employees hiding behind a door and neither came out to help me even though the drive thru is supposed to be open 24 hours. Absolutely ridiculous.
Jack in the Box,23,Man  This place rule I got a lot of snacks here. First I got good practice at ordering bc they let me say the order three times. No taco sauce bc I guess they didn t want my mouth get burn. Then food was all cold bc again they didn t want my mouth get burn  I like eat here bc it feels like a baby cooked the food for u 
Jack in the Box,24,Jack in the Box curly fries are the best hangover cure ever   Hands down.  Another awesome perk of Jack in the Box  all day breakfast   This place has really got me as a hangover haven. This east Austin location has never been busy when I have gone there and I have never gotten the wrong order  a minor miracle at a fast food drive through . The cheeseburgers are good too according to my carnivorous roommate  and don t forget the milkshake    Don t leave off the curly fries though  they are crunchy greasy delicious.  I often make the trip just for them.
Jack in the Box,25,They have always gotten my order incorrect the 3 times I have been here. I just ordered 4 tacos  fry  and drink. I only received 2 of the tacos I ordered. I will not be back to this location.
Jack in the Box,26,stuffed jalape os dry and taste like cardboard.
Jack in the Box,27,it is what is its.  If you ever been to a Jack in the Crack then you know what to expect.  This location does have some very nice staff and that is why this place gets 3 stars
Jack in the Box,28,Sucks everthing sucks food cold all suck giant balls just because it s night time doesn t give you the right to fuck People s orders up
Taco Luna,1,Located on the property of EZ Stop  Tacos Luna is a great Austin owned small business to support   The gentleman making the tacos is the Michelangelo of taco making.   Since it is a small truck  the options for variety are limited  but he makes up for that with the how delicious he makes the tacos   Tacos are about  2 and well portioned  Be sure to tip your taco man so he can stay in business and support his family   Definitely recommend  and will be back for the quality of the food and to update for photos 
Taco Luna,2,Unassuming taco truck. Good breakfast tacos and VERY hot red sauce  so be careful of that. Bacon egg was good with flour tortillas but bacon was sparsely chopped up  I prefer whole pieces.  Potato egg was good  nice real potato chunks.  Everything made to order.  Has a phone number on truck to call ahead for orders.  Has lunch tacos  fajitas  offered too.
Taco Luna,3,Very yummy tacos in an unassuming food truck. Cash or credit. Friendly and quick service.
taco wey,1,This trailer is in the parking lot of the car wash.  I m focusing on the al pastor tacos in this review.   I LOVE them. I try pastor all over town and these are in my top 5. I was introduced to this trailer by the bartender next door at Donn s Depot. She specifically recommended the pastor. She was right  I ve been back several times since then and they re always delicious
taco wey,2,Got the worst food poisoning ever from the location on West 6th. Would not wish the experience on anyone.
taco wey,3,These tacos are really good and I should know because i have had many a taco in my time. The Al Pastor was particularly scrumptious. I think you have to ask for pineapple which is a little strange because pineapple is usually on them already. But I have to say they were really really good and will be going back soon.
taco wey,4,This is hands down the Best taco truck in Austin  I live in leander and make the drive for the AL Pastor. Great flavor  not crazy greasy like other tacos. Everything is delicious. You won t be disappointed.
Queen's Tacos,1,Run  don t walk   There are many mediocre food options around UT  and even chain locations around the drag are always lacking compared to other locations. This place is above and beyond. The breakfast tacos are huge  made to order  and the salsa is A . This was one of the best meals I have had while on the UT campus in a really long time.
Queen's Tacos,2,Ordered a chicken fajita plate with corn tortillas. The plate came with a generous amount of chicken  grilled green peppers and onions  rice  beans  pico  avocado  lettuce  homemade tortillas  and two variations of salsa. Chicken was seasoned and cooked to perfection. The rice and beans were great as well. All of the side ingredients were fresh. The best part  I think  was the salsa.   Both the green and red salsa were great  but the red salsa took the dish to a different level. It was a perfect balance of spice and flavor that added a new and vibrant dimension to the experience of the dish itself.   5 5  Will return regularly.
Jack in the Box,1,Its Jack in the Box. I dont know why  but I keep coming back. At this location  the employees arent quite as stupid as the other locations. The tall black guy cashier is actually pretty good at his job. Im sure he kind find a better job elsewhere. Also  it has three outlets so you can charge your phones. Most of the food here is cheap. And its conveniently located in the Hancock center so parking is not an issue.   But like most Jack in the Box locations  the food is mostly crappy  the bathrooms are disgusting  and most of the employees are retarded.
Jack in the Box,2,I was about to order until i went into the restroom and saw toilets clogged  no toilet paper and roaches on the ground. I don t even want to imagine what their kitchen is like.
Jack in the Box,3,I d really like to just give this location zero stars but at least the curly fries were cooked decently. The sourdough jack they produced was an abomination. I know fast food establishments are hurting at the moment but it s shouldn t be this difficult to execute a burger. The girl working the drive thru also clearly hated her life. Avoid this location at all costs.
Jack in the Box,4,As of right now 1 Star. I ve never been to a Jack in the Box before and it is not off to a good start. They are out of mozzarella sticks. Ridiculous. I will be back soon with an update. UPDATE   I got tacos and curtly fries. The fires were small for the price and not very good. The tacos were only ok but my second taco got stuck in the bag and ripped. The only good part of the jack in the box is my man.
Jack in the Box,5,THIS LOCATION is terrible. THEY DONT EVEN DESERVE ONE STAR. The overnight staff refuse to take orders. They will pretend to not have any of the food you want because they don t want to make anything at night. I deliver for Uber from time to time and tonight I received at least 5 orders from this location  at separate times . Each time I arrived with a new order  they told me that they did not have any of them. I wouldn t order from here because of how lazy the employees are  they will do the bare minimum.
Jack in the Box,6,Should always acknowledge your customers even during a shift change. Instead of letting sit in the drive thru without saying a thing. You should still be able to service during a shift change.
Jack in the Box,7,Two employees laughed about pissing in my water during covid-19. A new manager named Cecil and a female who refused to tell me who she was no uniform name tag. Said none of my business. Called police officers for saying they contaminated my food during covid-19 also took video of them both handing me a water telling me it had piss in it. All because I asked for a free large water or agreed to pay for the large cup. Argued they could only give me a medium free. When I asked for two medium free cups if they will not let me pay for a large cup 1.00 then they laughed here is your free large water with piss. Tried to charge me  4.00 for water.... then said he is a large. Contaminating a persons food not a funny joke police were called.
Jack in the Box,8,I ve been here a few times  and it s usually on late nights. Food is typical fast food stuff. Menu has a wide variety of things you can try. Service is decent. The wait can be a tad long  but it s never been anything crazy. My personal experiences here have been more positive than not  and I know this depends on the time and service. Another standard fast food location - average rating overall.
Jack in the Box,9,I don t usually write reviews even for places that aren t great but this was beyond the pale. Went through the drive through 9 pm with no other cars. Ordered a chicken fajita pita and large curly fries and it took over 10 minutes.  I haven t been to a jack in the box in years but I don t remember it being this bad. Tiny  barely filled pita with a few scraps of chicken and the large curly fries was small  smaller than the medium fries at places like chic fil a. For the 10 dollars it cost me  I could have gotten more and better food literally anywhere else in a one mile radius. Never going to a jack in the box again.
Jack in the Box,10,Don t see why so many bad reviews.  Just a normal Jack.  Love that they have breakfast 24hrs.  If you happen to like Whataburger s BOB sandwiches  then I recommend their  27.  It is very much like it and but has 2 sausages. Can t go wrong with that and the fact that you can get them at anytime of the day makes that much better.  This location is walking distance to my place  which is dangerous  but so far I have managed to refrain from frequenting too much. At least too much in my opinion.  Have yet to try most of the other items here since I tend to just have my regular when I decide to be bad.  The drive-thru here has always been pretty quick.    Credit card accepted at drive-thru. Friendly staff.
Jack in the Box,11,Not just bad...truly horrific. Service is unimaginably bad at times  there s a good chance you ll encounter a vagrant in the restroom  and you ll likely struggle  to find a clean table inside.
Jack in the Box,12,I use the drive thru to order a small sized French fries. The guy misunderstood us and give us a sprite instead. I were surprised that they give free drinks for ordering only a fries  but later realized they missed our order. The guy was update before I can him for correcting the mistake.   Bad experience. Will not recommend if you just want to save time and order a quick meal.
Jack in the Box,13,I was in the Drive Thru line this morning for 30 minutes in the same spot   I could not move because there was no way out and I really thought about driving off when I finally got to the window but still tried to give them the benefit of the doubt...well I was wrong  I finally get to the window and the lady confirms my order of just a  Sausage Croissant  and I tell her yes. She gives me my food and I was so mad and in a hurry that I just drove off. When I arrived at work I opened the box and there was no sausage at all  Really   How is it called a Sausage Croissant without Sausage   Must have asked for too much...
Jack in the Box,14,One of my favorite Jack in the Boxes. Nice employees  always there and the food is always done well. Shame I don t visit this place as much as I did in Q4 2016 to Q1 2018.
Jack in the Box,15,Always slow. The person s  working can never seem to understand you. The wait is ridiculous. I waited almost an hour to order in the drive through  I was boxed in . I ended up changing my mind and had to get out of my car to ask the one person in front of me to move since they can t seem to manage that part right either. Avoid it if possible this jack in the crack is terrible. Go to another one.
Jack in the Box,16,I drop by here every once in awhile n the late night hours to get me an oreo shake n every time i go their machine is working n i get my shake. Wait times can be epic but for sure they have shakes. I don t know why other jacks dont keep their machine up all night.
Jack in the Box,17,Omg..I know you shouldn t expect nothing less than crappy rude customer service when it comes to fast food...but this place...the ungrateful employee working the drive through obviously has more important things to do than provide customer service. She was rude..ungrateful for her employment and towards her employer. Shame shame on her...it wouldn t surprise me if that was an ungrateful manager
Jack in the Box,18,Don t come here. Even if your desperate for something late at night. I went to this location and went through the drive thru. I order a croissant sandwich with bacon. The person taking orders couldn t wrap her head around it that I wanted bacon instead of sausage. The same person who took my order. I paid at the window. I had to correct her again at the window and I gave her a 20 and she didn t give me the correct change back. She thought I paid with a 10. She didn t remember what she did or gave me. I had to help her out. It took 20 minutes to get my food and I top of that I go food poisoning. STAY AWAY. NOT WORTH IT.
Jack in the Box,19,I know  it s a Jack in the Box  what do you expect  The lady working drive thru could at least do one thing right like split the price of the entire order in half among the two cards I handed her. Nope  all under one card and when asked if it was split up  she lied. Orders were messed up and they took forever. Never going to this one again and recommend anyone else thinking about it to go to a different one.
Jack in the Box,20,While this location offers my lovely 100 drink option soda machine...what a beautiful thing... The location itself is small  dingy  a little dirty. The staff  were less than pleased to be working there. One actually gave me a disapproving look when I ordered just a drink. Hey chick all I want is the drink  JIB foods aren t allowed for me right. Deal with it       This is completely different than my experiences at the JIBs in Buda abs Kyle. Much nicer people and atmosphere there.
Jack in the Box,21,Horrible place to eat and an even worst place to work. I only worked there for a few weeks because the store manager Dede was very rude  unprofessional and loud all the time. It wasn t worth the  9 per hour I was getting paid. Very easy job though. No complaints at all about that.
Jack in the Box,22,As I ve done in the past  on rushed mornings I ll come through this drive through for a coke and call it breakfast.  The drive-through Line looked lengthy and in the past  they e not given me the right order  so I just parked and walked inside.  Standing in line were a man  behind him a mother and daughter  and me.  A lady behind the counter said  I ll be with you in a min.   She was busy taking drive through orders.  The man left.  I played with my phone  finally the woman and daughter left.  I stood there a bit longer and the lady said again  I ll be with you in a min.   I glanced at my phone and realized that in 10 mins  I d still not placed an order and simply walked out.  The scene in the kitchen was complete chaos.  There was one cook who desperately kept glancing at the screen and was literally slamming things together.  The woman taking drive through orders would come out and put things in the fryer or microwave.  Trying to multi task she would take orders and then when she walked back to the window try to remember them as she entered them...  Also refusing to make eye contact with anyone behind the counter which had now grown to me and another man who was a bit disgruntled because he waited forever to get his quick  fast  food  and the order was wrong.  I can t speak for customer service at any other time of day than before 8am.  If you re in a rush  this location isn t worth waiting for.
Jack in the Box,23,So  I come here almost every morning because their iced hazelnut coffee is like crack. I can t get enough even though it isn t made on the premises  yeah  it comes in a bag which they pour into a pitcher. Don t judge . On a typical day  the people here are pretty fast  though you get the occasional stoner who will ask random questions like  do you want jelly  when you order a breakfast taco.   My favorite things to order here are the hash browns and curly fries. So I love potatoes  bite me. Their tacos are also little envelopes of greasy goodness after a night out. Oh and -1 star for Helga or whatever her name is for not wanting to top off my iced coffee with regular coffee. When I asked her why  she said  because we don t want you to get sick . What even.
Jack in the Box,24,This place messes up often. The latest and most likely the last time I went  I went to drive through for breakfast.  I ordered the sausage egg and cheese biscuit. Got my order shortly. Drove down the street where I took a bite in my sandwich.  It was VERY CRUNCHY.  I kept chewing until I realized it was way to much crunch and spit it out. There were egg shells in the food that I had spit into the napkin and some remained inside sandwhich. Took it back and all the lady said was sorry. I looked at her puzzled for a sec and preceded to ask for my money back. I was pretty pissed.  Horrible customer service and food.
Jack in the Box,25,I was dying of thirst stopped in and lo and behold a fancy  shamzy Coke dispenser wow .as a SXSW  out of towner taking pictures with the Coke machine  hmm so I just had to ask where you from   he replied  Chicago and we don t have this type of Coke machine. 
Jack in the Box,26,Are you aware Austin that the posted prices are NOT the correct price you are charged for. The other morning I went to get a breakfast deal  two crescents for  3.00 as advertised. But they had no sausage that morning  What  its only 9am and they are out of sausage  Whatever... so I decided to get the combo for  3.59 they asked what I would like for a drink and I said a juice  when the total was rang up it came to  3.99 I noticed that I was not billed the  3.59 for the combo but  3.69 that s ten cents over when I asked why the employee said the drink is extra  He then pointed out to the top of the menu board in small print the  combos  do not include drinks  I just think this is miss-leading the public and we are being nickled and dimed to death  Think about it if this is happening here its happening all over the country and people are not aware of it and jack in the Box is making extra out of our ignorants.   Just thought you should know 
Jack in the Box,27,my fried egg sandwich was condensed to the point that it was oozing grease  and the egg was literally MOLDY. disgusting.
Ta-co. Mex,1,Such sweet ladies with DELICIOUS food. My boyfriend and I stopped by for a mini lunch as we were traveling. The asada was sold out when we got there so it MUST be good. We snagged the last pastor and barbacoa  and man oh man it was delicious. Can t wait to stop by again 
Ta-co. Mex,2,I go here on my lunch break it s a great place. Priced fairly  amp  everything on the menu is good  love their burritos.
Delicious Tamales,1,Heard about these tamales in December. Apparently they are famous San Antonio tamales for 40 years  and they just recently opened an Austin location. The person that recommended them has been a patron of the San Antonio location for years  and she was so excited they were expanding to Austin.   Stopped by there today  and had a great visit. The shop is super clean and organized  The gentleman behind the counter was extremely pleasant and helpful. I didn t want to get too crazy  so I picked up a 1 2 dozen of chicken tamales. My friend had the original tamale  pork . The price is AMAZING 1 2 a dozen under  10  That s fantastic almost unheard of  We were both instantly in love with Delicious Tamales  Will definitely return  and try some of the other selections. Thank You for bringing some delicious tamales to Austin 
Delicious Tamales,2,I had a dozen delivered for my first time ever trying this place and I was very disappointed  the masa was soggy because of too much grease and condensation  and the pork filling was minimal. This was an overall small  soggy  greasy tamale. The pork also didn t taste very fresh. The store didn t even bother to add a small salsa cup which is customary in Mexican tex-mex cuisine. This could easily be a 1 star review because the tamales are that bad.
Delicious Tamales,3,I really want to like this place. The guy at the counter was kind. The tamales just dont quite do it for me. They re small  barely have any filling in them  and on the pricey side. The flavor is good but I ve had much better for much cheaper.
Delicious Tamales,4,It was okay they are small the masa was a little dry it s not much meat inside to me HEB makes better ones
Delicious Tamales,5,Fast  friendly and oh so good.  The best tamales this side of Nuevo Laredo.  Tried the pork and jalapeno.  With over 6 million sold storewide they must be doing something right.  To paraphrase Arnold   I ll be back .
Delicious Tamales,6,First time there- had heard alot about the san Antonio location. Just like the name says     The guy behind the counter rolled a few up for me that had just gotten done and he was very personable.. All around great experience.
Jack in the Box,1,They must have had the same gal at the drive-thru window that the guy in 2012 experience.  Friendly and cheerful  but not over the top - she go me jsut what I needed and even recommended a condiment that was perfect.
Jack in the Box,2,By far one of the worst Jack in the Box nationwide. They re open  24 7   however  you go on a weekday after midnight and good luck finding anyone working. If you do manage to get someone to work there after midnight all they serve is burgers only. No fries  no ice with my drink NOTHING. Not even breakfast..... WHAT    The chick said all they had available is burgers.   I settled on getting a burger and they still couldn t even get that right. I asked for a plain jr Jumbo Jack and received the works with everything on it. Unbelievable 
Jack in the Box,3,Open till when   I took a video of them walking around looking completely stoned and pretending to be busy. No response from the box or the window. I m gonna gonna go in there and have my food sabotaged. Check this off the list people.
Jack in the Box,4,Waited 20 min just to get to the voice box and another 10 trying to get someone say anything at all in response. No luck. So I just pulled ford without speaking to any one  like the couple cars before me. And the was not. Long line  only about 4 ahead of me. Looks like another 20min before I can even try placing an order.
Jack in the Box,5,No way this place is open for business to feed people. We went last night and spent 45 mins in the drive thru which by the way we did not really mind. I mean if there only one person working no problem they can take their time. But even after 45 minutes the orders were wrong  mine had bacon in it and I m Muslim and never had pork in my life until last night. No curly fries  ok I can live with that but no cup holders  I had to put two drinks in my lap which kept spilling while I drove. I just don t know how could this places go any lower. So can you please for the love of god shut it down  get some new employees  train them well  pay them well  and then open again. Because what s happening there is borderline criminal.
Jack in the Box,6,This jack in the box has given me the worst fast food experiences of my life. Every time I go there it s a disappointment  the employees are always rude and unpleasant. No matter how nice you are to them they always have a nasty attitude. Just left this location at 2 11am and had no luck  waited 15 minutes at the voice box and nobody ever took my order  I was on my way out when an employee walked outside and yelled at me that the restaurant was closed and that his manager was in the back  Um jack in the box is covered in signs advertising that they are 24 hours  So it s obvious they don t want to work and just want to chill on the clock and get paid for free.
Jack in the Box,7,Ridiculous my order was wrong came back twice and the kid said she was training the lady deep frying tacos has a sports bra on the phone and laughing. She closex the window refused to get my order ready and stated there was no manager to help with my refund because she was not trained on it. Very bad customer service.
Jack in the Box,8,First off the outside appearance is tragic. One of the drive thru menus is completely torn apart with its menu scattered across the parking lot.. definitely not keeping Austin green. The drive thru menu directly behind the speaker was fully intact so I pulled up to place my Togo order to never hear anyone respond on the other side  and after patiently waiting and looking around for posted signs for guidance from staff and seeing none  I pulled up to the pick up window where I was greeted immediately by an employee who quickly opened the window and looked at me like I was crazy. After an awkward silence I started to place my order and was then I was told I would have to come inside. I asked if the drive through was closed to hear that it was at the moment... Lol so y all wouldn t think to put a sign up    Smh I definitely did not go inside after that and decided I probably would regret eating food from there anyways.
Jack in the Box,9,Rude loud people. No customer service at all.  The cashier was rude. This place is the worse
Jack in the Box,10,No stars if I could  the food isn t the issue it s the service  ...........................................................
Jack in the Box,11,Kiya or kia  either way she was very sweet  amp  basically carried those orders in her own  she gave me fresh food like i asked  amp  was just over all down to earth  I love that 
Jack in the Box,12,They re drive thru was open and I never got assisted when inside worker had no name shirt tail out and his first words to me was  what s up  and continually kept saying what s up instead hey how s it going welcome to Jack and box. They didn t even have enough change to break a  5 meal I wouldn t recommend this location to anyone
Jack in the Box,13,DO NOT COME HERE  the people that work here are rude  loud  will purposely mess up your order and not give you the food that you ve payed for   they will make you pay for it but they won t give it to you   Seriously don t spend your money here  it s horrible.
