restaurant_name,number,review
Fairways Cantina,21,Gorgeous patio    Please improve your drinks - they re pricy and kind of gross but very strong. I want to love this place  I just need more cocktail options 
Fairways Cantina,22,Took a women s golf clinic class here and it was great  It was a group lesson with an experienced coach who was able to show us the basics and give tips as we practiced.
Fairways Cantina,23,Total hidden gem. The frozen margarita is on point  the food was surprisingly good  and the patio is a wonderful place to sit and relax for a while.  Plus the women s golf clinic they put on was wonderful .
Fairways Cantina,24,I can t get over what a brilliant idea this place is  Colleen s is one of our faves and the owners have carried over their talent to this cute  bright taco spot. I went for lunch recently and had a safe  seamless lunch. I had the fish taco and carne asada taco and both were excellent  really  like very very good  and also tried the guacamole  which was exceptional. I also got a hot coffee  which was Bartlett s and delicious.   Great  quick service and a beautiful  fun location  watching the golfers and trees in the distance. Parking was plentiful  though also very walkable  and sitting outside on the covered porch was a delight. Like I said  can t get over how brilliant this place is 
Fairways Cantina,25,The tacos here are awesome and the outdoor seating  especially during sunset  can t be beat.
Fairways Cantina,26,I really appreciate that Fairways Cantina has been organizing clinics to bring women golfers together. The clinics are great but in addition to that  the staff are always so friendly and out of all the municipal courses in Austin  they serve the best food and drinks by far  
Fairways Cantina,27,My wife and I love going here to have margaritas and hang on the patio. It s a great place to wind down at the end of the week or for happy hour any day  way more chill than fighting downtown traffic  with food and drinks on point. We ve tried every taco and were super pleased  but we re especially big fans of the migas  I try them everywhere I go  and these are some of my fave in town  and the Happy Gilmore  plus guac with the brilliance of adding pickled onion and pumpkin seeds. The menu isn t huge  but it s clear they put thought and execution into what s there. Service has always been quick and reliable when we ve been. I also appreciate their protective efforts in COVID times.
Fairways Cantina,28,Bummer  We live in the area and had high hopes. Tried the queso and these tacos  the Merry  the Happy  the Shark and the Green Jacket. We found the food to be bland industrial food service Sisco quality. Everything  including the queso  had very little flavor and an odd texture consistency. On the plus side  the hot salsas really are hot and we liked the flavor of the mild salsa. Otherwise  skip this place in terms of food.
Fairways Cantina,29,I have been out to Fairways Cantina twice now.  Both times with my family because it seems irresponsible to eat with other people right now.  The atmosphere is pretty great.  It sits above the golf course with nice views from the patio seating.  The guacamole is exceptionally good.  The tacos  tortas  and quesadillas are also very good.  We have kind of eaten family style both times we have been there and everything I sampled was really good.  This is a great addition to our neighborhood.    They also had good Covid procedures in place  it all felt as safe as things can these days.  We will definitely be back.
Fairways Cantina,30,I m not a fan of big crowds in the downtown hot spots so it s nice to have a new option with plenty of 1  free parking 2  outdoor seating 3  tacos and margaritas. Two Happy Gilmores  delicious carne asada  with their excellent guacamole and a margarita is the OTO  one true order. You can get a floater on the margaritas  and while the default is frozen  you can ask for it on the rocks. It s a great sized drink for the price. The quesadillas are a sleeper hit here  they make a good sharing option of you want to try a little of everything.
Bummer Burrito,1,This place has never disappointed  we ve tried the Fritos burrito  the breakfast burrito and the bummer burrito. I add avocado and sour cream the the Fritos burrito which is sooo good. They are pretty quick but I recommend with ordering online before hand. There is a drink place right next store that we ve been wanting to try but haven t gotten around to it. The staff are very friendly and the vibes are great  
Bummer Burrito,2,By far best burritos ever  And it s on Rainey St of all places.  The staff her are awesome and cool  I honestly wished I had a stress free job like theirs. You walk into the building to order your food and drinks. Then you go wait outside by the food truck. They will yell your name out when your order is ready.  Be ready for a heavy bag of burritos if you ordered more than three. LoL  Parking is limited street curb parking or parking garage that is around the corner down the street.  Outside seating area has no covering  so on a hot day be prepared for the heat or on a cold freezing day. Either way get your burrito to go if you re not willing to enjoy the weather outside.
Bummer Burrito,3,Hands down the best breakfast burrito I ve ever had. I got bacon  my fianc  got chorizo. We forgot to take a pic until the end because it was so good. This one isn t spicy at all  I m super sensitive to hot foods. No bueno. But this burrito  I may dream about it. Great flavor  massive in size and yummy all around.   Took me a second to realize how to order. You need to walk into the coffee shop bar right next door  it s called Little brother. They take your order and then you wait outside for the truck to serve up your food.
Bummer Burrito,4,Great burritos  I was in Austin for work and decided to try this place. They are attached to a small bar. Great food  beer  and conversations.
Bummer Burrito,5,Really enjoyed our tasty burritos from here  perfectly toasted wrapper. There s a few 15 min parking spots so you can pickup your order  or if you order in person at the food truck  you can walk around a bit while you wait.  Our order took about 10 minutes for 2 burritos. Would recommend  really enjoyed my breakfast burrito here.
Bummer Burrito,6,Definitely one of if not the best California burritos in Austin. That said  it s super pricey for what you get. We got the bummer and added carne Asada which ended up being a  12 burrito. The tortilla is great and the asada was tasty but everything else in the burrito was meh. I couldn t imagine paying  10 for that burrito without asada - there s not much else in there except some beans and lettuce.  The saving grace was the bean and cheese. Super good and actually worth the cost. I d go back for the bean and cheese and to try their breakfast burrito.
Bummer Burrito,7,Still the best breakfast burrito I ve had. The trashbrowns made all the difference  along with the sauce. I went back twice after they switched to home fries  and although it s still good - I miss the trashbrowns 
Bummer Burrito,8,This was one of the best breakfast burritos I ve ever had  My husband had their breakfast burrito add bacon and sausage  and I had the breakfast burrito add vegan chorizo. Will be back every time we come back to Austin 
Bummer Burrito,9,I used to love their breakfast burritos and recommended them to everyone. However  the last two times I have ordered from them the burritos have been dry- and I ask for extra bummer sauce. No sauce in the burrito. I ask for sides of bummer sauce. I get home- no sides of bummer sauce  they charge you for this too        They also changed their trash browns to house fries. This also has significantly contributed to the dry factor.   I pulled out ketchup and tried to get through my burrito before giving up and throwing it away.   They stole my money and gave me a subpar product. Extremely disappointing.
Bummer Burrito,10,Hate to be cliche but the burritos from here are definitely a bummer. The service is too. I echo a prior review about how little meat they use. My husband and I were basically eating tortilla and lettuce. We had asked for extra hot sauce to which we were abruptly told  it s in the bag . There were 2 small packets of cholula and something literally called  hot sauce . This was definitely not enough. I can t even really begin to describe the customer experience. It was as if they really didn t want us to be there. I walked in and was waiting to be acknowledged and the person behind the bar said  I have two ears. You can say your order and I ll hear you.   Bizarre experience. Won t be back.
Bummer Burrito,11,BUMMER BURRITO AINT NO BUMMER YALL    This has been such a clutch during quarantine days  It s connected to Better Half  if you know  you know.  They have one of THE best breakfast burritos in town  Trust me  I m a breakfast burrito coniseeur and I ended up ordering these burritos 3x   every Sunday  My partner and I couldn t resist  They also have Rad beverages that you can tag on because they are connected to a bar. The mixology is on point.   It s truly about that BUMMER sauce  It s tangy and delicious and makes every burrito better. If you want to mix things up  jalape o popper burrito is on FIRE     So damn good.   Can t wait to order another Rito on our Sunday tradition         review based on delivery
Bummer Burrito,12,Bummer Burrito makes an absolutely first rate burrito.  Make that an outstanding burrito.  Bummer Burrito is a burrito truck sponsored by the highly regarded team who opened the Better Half.  Bummer Burrito may also be one of the very few opening restaurant food trucks that is not significantly hurt by coronavirus.  Talk about total luck.         Bummer Burrito   Great Food in a Terrible Location.  The food truck is located in a tunnel driveway of the mega-apartment complex at Rainey Street and Driskill.  The good news is that there are nine hundred zillion potential customers in their very own building and in the buildings of the giant luxo apartment complexes nearby.  The bad news is that the tunnel driveway is awful and depressing as hell.  Think the approach tunnels to the Lincoln Tunnel leaving New York and you will know what I am talking about.  Oppressive grey cement.   A concrete ceiling with industrial lights that loom over you.   Giant trash bins right behind the food truck.   You know the garage where the mob boss takes the hero to cut his hand off   This is what we are talking for location.    Bummer Burrito is allied with the Little Brother Bar - a leftover back-space in the Rainey-Driskill apartment complex.  They didn t need an office for a garage supervisor  so they turned the supervisor s space into a bar.  It is probably the least appealing bar-space on Rainey Street.  And I don t like most of the bars on Rainey Street to begin with.  The space is too small to host a serious array of beverages.  Indoors is not a nice space to sit.  Outside  they have three postage stamps worth of sidewalk and a metal railing with a shelf to hold your drink.  What a perfect setting to have a soulful conversation with the woman you love    Cough cough          I assume the Better Half people could not cut a deal with any of the other bars on Rainey Street - so they had to settle for what they could get.  They are counting on the excellence of the cuisine to compensate for the miserable quality of the space.  The burritos are so good here that they may just win their bet.         Side Comments  a  The menu is small but full of attractive vegan options.   They make five kinds of burritos - and any of them can be made   all-porkaholic or   all-purely-angelic-and-no-one-even-milked-a-cow.  The menu design is a good call in Austin where every third door shelters a vegan.  b  They play Norteno on the sound system.  In the epicenter of Yuppie Austin    tech financiers walk their  900 Afghan hounds   while wearing Lululemon s top of the line yoga pants.  In that kind of company  regional Mexican music sounds hollow.  Just put on Jimmy Eat World or Radiohead and let it go at that.  c  Knowing that the reputation of the food truck is going to be made or broken on how well it does during the coronavirus outbreak    They do a helluva job wrapping their burritos to survive the takeout trip home.  My burrito was thickly wrapped in foil not just once but twice  covered with a napkin and then put in a paper bag.  The burrito was piping hot when I got it home.  It had lost very little from its time on the grill.         Overall  this is a fine fine food truck.  I hope they make it.  Better yet  I hope they make it and   They knock some of the mediocre food trucks on Rainey Street out of business.   Yeah  that s a nasty thing to say ...  But Rainey Street really does need a major food upgrade.  Just because you are not eating at Emmer and Rye shouldn t mean you have to be poisoned.  Bummer Burrito is fighting the good fight.
Bummer Burrito,13,Nothing bummer about these burritos  y all.   I live upstairs and this is the best food truck to happen to Rainey Street.   The breakfast burrito is phenomenal. The food is piping hot  fresh  delicious. They are doing a killer job during this crazy covid time with social distancing ect. Nothing but two thumbs up and a happy tummy here.
Bummer Burrito,14,Holy shit  This is the first good burrito I ve had since coming from the west coast. The bean and cheese is exactly how I would  special  order mine with enchiladas sauce at taquerias. I ve noticed it s a super cool thing it Texas to have hot lettuce in your tacos and burritos but that s just not my thing. I added the carnitas to my bean and cheese and was epicly stoked  Solid little spot and will most definitely be coming back. Keep it up dudes 
Bummer Burrito,15,Went there for their advertised Tuesday bogo. What they failed to mention is that you have to buy a cocktail first to be eligible- no worries  I m happy to support small businesses during covid. Until I paid  9 for a tiny cocktail can you could prob buy at Walmart for  2. Whatever  drinks are always inflated  right   Next comes the asada bummer burrito. Got home and dug in. Damn thing probably had 1 oz of meat. Might as well advertise it as a lettuce burrito.   False advertising and cheaply made burritos food isn t the way to win anyone s support  pandemic or not.
Bummer Burrito,16,Had the breakfast burrito and it did not disappoint. Best breakfast burrito I had so far. It had the right amount of everything  10 10 recommend.
Bummer Burrito,17,OMG SO GOOD I AM SO SHOOK    The service was great and I am from California... these breakfast burritos are just as good if not better   They are so big and fill you up  I will DEFINITELY be coming back soon 
Bummer Burrito,18,Love the burritos here  The breakfast one is my favorite.    The jalape o popper one is quite good too with asada.  The vegan one is good for vegan food but the breakfast burrito and torta are delicious. This place has early closing hours during covid so get here before 3pm.
Bummer Burrito,19,This place is phenomenal   My go-to after drinking on rainy. We got the bummer burrito plus chicken and a veggie quesadilla. Chipotle who    Couldn t recommend this place enough 11 10
Bummer Burrito,20,The burgers at this place packs a big punch in a small package. In short their burgers are good as hell.
Bummer Burrito,21,AWESOME burritos here.    I ve been craving a good burrito for awhile and some Yelp searching led me to Bummer Burrito.  I ordered online for pickup  which was super smooth and easy.  My husband tried the Bummer Burrito with chicken and I tried the Breakfast Burrito with beans and avocado.  We both loved what we got  so much so that my husband was ready to go straight back and order another one.  They are STUFFED and definitely very filling  so one was more than enough for me.  That being said  even though I was full  I ate every last bite because it was that good.  The ingredients were hot and fresh and the tortilla was perfect for keeping all of the filling in  not to mention tasty on its own.  I don t know what is in the Bummer sauce  but I loved it and wished I had ordered extra.  When I have a burrito craving again  Bummer Burrito is definitely where I ll be heading 
Bummer Burrito,22,Wonderful spot at the top of Rainey street. Great music and fun food selection. Paired with Little brother s eclectic bar menu makes for a great stay to have some wonderful conversation and people watching. The quesadilla was fantastic  with fresh vegetables and delicious stringy cheese. I can t wait to come back for breakfast 
Bummer Burrito,23,Love this place. The bummer burrito is the best. I love that they are open even when the other trucks on Rainey aren t open. They have adult beverages too.
Bummer Burrito,24,This place has very rude staff. The two men I interacted with were yelling and have very little patience. Maybe their attitude has something to do with the screamo music blasting both in the bar area and outside. This place truly is a bummer.
Bummer Burrito,25,This place has a great location and Amazing burritos  COVID friendly and great outdoor seating 
Bummer Burrito,26,It s a  7 burrito sold for  11  assuming you add some type of protein . Is it good  Yeah pretty good. Is it great  No. You re paying that extra  4 to have cute marketing  trashbrowns  shrettuce  etc  and for the opportunity to eat it on Rainey when you ve been boozin - in which case you ll also probably give it 5 stars.
Bummer Burrito,27,What a pleasant surprise   We were stuffed but had to try some of their snacks while we had a drink at little brother  so happy we did  The queso was my first real queso experience and it was delicious  I literally couldn t stop eating it. We also tried the veggie quesadilla  also great. It had zuchini  mushrooms ans onions inside with lots of great cheese and seasoning. Definitely recommend stopping by and trying this place  we will be back to try the burritos
Bummer Burrito,28,The bummer burrito with asada was excellent. The grill gave it a great flavor and ever so slight crispness. But that creamy cilantro jalapeno     green sauce is what dreams are made of. I wish I had more of it  I d put it on everything.
Bummer Burrito,29,The vegan burrito here is the bomb. I thought I was in heaven. Please come check this place out and grab a beer from Little Brothers while you wait for your food. Nice little outside seating and staff is great  Can t wait to overnight here again and have another.
Bummer Burrito,30,Worst experience I have ever had. Burrito is complete trash. Reached out to them via Instagram  and whoever runs their social media account is extremely rude. They should be fired frankly. Will never go here again. These other reviewers are obviously paid.
Bummer Burrito,31,The burrito was delightful  Got the breakfast burrito with bacon  did not disappoint. Great spot if you re looking for a quick bite.
Bummer Burrito,32,I m not sure how this place has good reviews  but this is prob some of the worst tasting food and worst service. Fortunately  being on Rainey St  I m sure this place won t last long. Do yourself a favor and eat anywhere else 
Bummer Burrito,33,My girlfriend and I were craving breakfast burritos and came across this place and let me tell you it does not disappoint  We both got breakfast burritos with eggs  bacon  hashbrowns   cheese and avocado and they were so good  We will definitely be ordering more food from this place  I highly recommend it.
Bummer Burrito,34,This place is legit   Burritos  chip and salsa  and the green hot sauce was on point    Staff was cool too   Wish they made sweet tea 
Bummer Burrito,35,One of the best spots on Rainey. The burritos have great flavor  texture and the portions are huge. The Bummer sauce really brings everything together perfectly with the right amount of tanginess._
Bummer Burrito,36,The best breakfast burrito you will ever have  I live in North Austin and drive down here just for this. Pro tip  order online  then drive and pick it up. Way faster 
Bummer Burrito,37,I m impressed. We ve ordered from them a couple of times  and liked each item we got. The burritos are grilled _just_ right  the queso s good  the lettuce is crunchy  the proteins are flavorful. The place is definitely punching above its weight. Give  em a try. Add queso  and avocado to your burrito.  - 
Tres Amigos,1,I really appreciate the service we receive here. I come regularly with a large group  and the restaurant accommodates us easily. Our chips and salsa stay filled  our food comes readily  and we are never pressured to leave.  The grilled and fajita chicken are seasoned well. Vegetables are fresh. Love the different sauce options.  They have good in-house cocktails  but bring a designated driver because you may find yourself overibiding.
Tres Amigos,2,In austin it is hard to find reasonable priced Mexican food like you were able to years ago. This place is always consistent  pricing is good. Great for groups. We eat there with friends all the time. I gave 4 stars because sometimes the food can be a little inconsistent but I take that as new staff. We can always get seating w normally with no wait  because the place is so big
Tres Amigos,3,I ve defended this place for years. But the reality is that their prices are ridiculous for what you get. The value is just not there.
Tres Amigos,4,Food is very good  server is excellent but  I m so sorry your manager had to yell at me and take away my coffee at lunch today.  Previously my friends and I enjoyed our meals for the food and careful service. He had given me a very stern warning  and a bit of a scare  so I promised them I would not come back and bother your manager  again.  Very sincerely...
Tres Amigos,5,This place was empty when we walked in and that should have been my first clue.  The food was mediocre at best.  The kids meal was what appeared to be a frozen Costco or Sysco staple. My entree reminded of the tacos you would get at a Mexican restaurant in Europe where they can t get the fresh Mexican ingredients and just make it with what they have.  Go to any of the other Mexican restaurants on the east side if you are craving Mexican food.
Tres Amigos,6,Went in for a late lunch today.  Service was good but food came out warm. I guess maybe they did not have the help they needed in the kitchen. I don t know if I can go back knowing that they didn t care what they were serving. This has been a favorite place for years but wasn t worth it today  the cold beans and cold queso puffs ruined it.  One other point is that they have a nice dining room but if you go in any time after the lunch hour they stick everyone in the bar which I ve never cared for but food made up for it. Owners need to have the restaurant to serve their customers  not themselves and the staff.
Tres Amigos,7,Came in solo for lunch to do some sketching - had a tattoo appointment coming up  amp  I asked for a booth with good lighting. There were 3 opened booths but he would only sit me at a table with no window. He as incredibly rude. I would have gladly waiting 5 minutes for someone to clean A TABLE. It was my first time to try you  amp  I ll never go back.
Tres Amigos,8,Eaten here a few times.  Place is nice  service is always good and the Chili Rellenos topped with raisins and almonds is incredible.
Tres Amigos,9,Food is really good but portion size incredibly pathetic.  Must have gotten 3 small pieces of beef and 3 pieces of chicken in my combo fajitas.  What the h  l is going on   Was never like this before and I ve frequented Tres Amigos for many years.  I get pandemic and all  but if I eat out and pay good money  I expect to take some leftovers home and make more than two tacos from a full skillet of Fajitas     I ve noticed this trend at many Austin restaurants lately and most aren t hurting for business based on the insane amount of customers and long wait times   
Tres Amigos,10,You know I think I ve found me a new spot..Tres Amigos was super yummy today  amp  totally hit the spot    The Tortilla Soup was soooooo good  It had plenty of flavor  amp  chicken    I also had a Mexican Martini which made me feel a little bit prettier  amp  the tres leches was really good    I also had their homemade mango ice cream  amp  sopaipilla..both were delicious  amp  fresh    Tres Amigos I think you re my new BFF.   -Rebecca out
Tres Amigos,11,I use to eat at this restaurant all the time for years.  I haven t been there for about 3 years and ordered what I usually would get.  I was not happy with the food and the management seemed different and cold.   I am disappointed and will eat my enchiladas from some of the other tex mex restaurants I use.  I also got something in my bag that seems like ranch dressing.  I am not sure how it was suppose to be used on my order.  I will pass next time.
Tres Amigos,12,Well I work near here  and have come about a year ago. So i thought id give it another shot. I ordered the house frozen margarita my friend order on the rocks and we also ordered an appetizer. We picked a booth near the bar area  and as you sit be careful it s a very hard seat and not very much room between table and booth.   So let s get to the drinks review. Which btw was the main reason going to unwind a bit on a budget. As I remembered great little glass for  5 bucks can t beat it. We both have 2 drinks each and split the appetizer plate of taquitos. Drinks not bad  taste was tart but did the job. Wouldn t say I d go back just for the great tasting margaritas. The food was good. No real complaints about the food.   Prices  that s what made my jaw drop.  40 for 4 small shot glass size Rita s. Drinks were  6.99 each. Oh hell no  I ve have many margaritas and that my friends was true Price Gauging  I won t be back
Tres Amigos,13,Came here with a large group this past weekend and we were treated so well  We were sat in their big back room and the service was fantastic   The chips and salsa were fast and flowing and all of us were imbibing on their  3.95 mini-marg special. Though in the shorty glass  whether frozen or on the rocks  you are getting a tequila bang for your buck with these  They were surprisingly well made and light on the sour mix  which is usually why I avoid discounted margs  but these were great   I got the  Build Your Own Combo  platter since a good friend said that was her go to and I was not disappointed  I got a chicken flauta w salsa verde and a beef enchilada w jalape o crema w rice and a guac salad  amp  queso cup. For  10 and change  this was a decent amt of food and it was delicious  As someone who tends to avoid Tex Mex  this food was made well.  I loved the decor and ambiance and can see myself coming back when I m in the mood for a good  cheap marg and a filling meal 
Tres Amigos,14,Good food  friendly folks  and pleasant conversation - an all around great time.  The  3.95 house margaritas didn t not help the cause.  Brunch menu nachos enticed  consequently  my appetite was satiated.  Thanks for setting this up  Rory  amp  Nickie.
Tres Amigos,15,2021 April 17th was a great dining experience. Easy to tip the staff. We picked the 30  mark the last time we went. Two specials like the Carne Guisada Enchiladas and also the  name   Three Enchiladas  Each Different from Each Other in filling and sauce  are both excellent. The waiters and waitresses are kind and thoughtful too. This is the only Tres Amigos in Austin. I have been to all of the ones over 18 years.  Relaxed dark  but well kept and clean atmosphere too. The masks and paper menu make things more safe too. Enjoy it 
Tres Amigos,16,This place has  apparently  undergone management ownership changes over the many years it has stood at its current location. As such  it has been many restaurants with the same name  some good  some bad.   Currently  it s not great  and I won t be going back until the middle of next year  maybe.   While their fairly spicy food is OK for some  being sensitive to pepper  I need a few things done to most of their Mexican dishes. No big deal  I need the black beans rinsed in a sieve to get the peppery liquid off of them. Takes ten seconds. I need plain guacamole. Takes ten seconds to mash an avocado. I need plain rice with cilantro on the side. Takes five seconds to place a scoop of plain rice on my plate  and another five seconds to chop a little cilantro. So  my dishes take about a half-minute to prep  before they re served to me.   In the past  my wait staff people have been cool  Everything I ordered was great. Two weeks ago  my waiter was a royal butt head  He was grumbling as I gave him my order  with my special instructions. He brought out the regular beans and said that was what I could get. I sent them back  and when he gave me the correct order  he said    This time  only. Never again   Excuse the eff out of me  Yeah  the place had six customers  as it has had most of this year  when I ve gone in. I m sure the cook is too busy texting his girlfriend from the kitchen  Also  I was charged  twice  for the beans  and rice  which were also screwed up.   The manager voided the extra charges  so that was fine. That got them the second star.   I wrote to the management team asking if things would be better  next time. I never heard back from them. Never again  You bet  I won t be back for a good while. Hopefully  a new manager and staff will be working  by then.   NOT RECOMMENDED  at this time.
Tres Amigos,17,This place is good  but not great. We ended up trying this as we live relatively close  and have been here twice because we wanted to give it another shot.  Food Drink  The first time we came here  we got the carne asada plate  and it was ok. Definitely over cooked and chewy. However  the sides were pretty good as well as the drinks. The second time we came we tried the enchiladas and sat in the bar area rather than the main dining room. It was a little better experience and the enchiladas were much better than the carne asada  but still pretty heavily drenched in cheese.  Ambiance  Definitely nothing fancy by any means  but a nice traditional feel.  If you are looking for some traditional Mexican food in Austin and for a reasonable price  this isn t a bad option  but there are better options for traditional Mexican food in Austin.
Tres Amigos,18,I ve been here a couple times now and the food is always great. Two of the times I was there for large parties and they were well equipped to serve us. Good drinks. Lots of space. I like that you can customize your enchiladas with filing and sauce choice  and they give you three huge enchiladas. I tasted my friend s fried  stuffed avocado and it was AMAZING. Literally the best one I ve ever had. Their queso is on point too. I could easily eat a whole bowl and only mildly regret doing so. They have a large bar area with TVs so you can catch your sports games here.
Tres Amigos,19,This review is for take-out only  as we just discovered this place during the pandemic. It has become our go-to for takeout Mexican food. The people on the phone are always super friendly and our food is always ready within 20 minutes and tastes fresh and delicious  5 stars  for Tres Amigos 
Tres Amigos,20,Showed up with a large group for a pregame happy hour and they were very accommodating.  The food and drinks were great and the staff was friendly and efficient 
Tres Amigos,31,Very good food. I was surprised it wasn t packed  Also had a great server. Very great with wearing a mask and gloves. Will go back.
Tres Amigos,32,Would be less than 1 star if possible. They don t listen and try to say that s is not what you said. Confrontational.
Tres Amigos,33,I thought the place was clean  very hungry and was greeted warmly.  Nice environment food was beautifully delicious.
Tres Amigos,34,The service was good  the food was terrible.   I NEVER write yelp reviews  but felt compelled to write this one. The enchiladas were inedible and the chalupas had turned to mush by the time they got them to me.   It was overall pretty gross.
