restaurant_name,number,review
La Montaña Tacos,14,We totally took a chance...it s a little hole in the wall a bit out of the way but the food was so yummy. I am a hard sell and I was thrilled. I highly recommend this place. If I lived here  I would go back again. Reasonable prices 
La Montaña Tacos,15,Authentic  hole in the wall  delicious Mexican food  Tacos and soup were all tasty  Will be coming back.
La Montaña Tacos,16,Loved it. I got the eggs and ham plate . My son got two mini chicken quesadillas. And my boyfriend got some tacos. Unfortunately he doesn t remember what kind. But he said he would totally eat there again   Definitely recommend.
La Montaña Tacos,17,This place exceeded expectations    The tacos were delicious the staff was friendly and willing to help with the menu.  The only down side is the dining area is a bit small  so be prepared to wait for a table  but the food makes the wait worth it.  Only reason why i didn t give it five starts is due to the trompo pastor tacos were dry.
La Montaña Tacos,18,Be still  my taco-loving heart  for we have found the promised land. Lo  and behold  it s located in a mucky-looking shopping strip at the corner of Middle Fiskville and Braker. The interior  however  is as spotless as any good Mexican abuela would have it.  I melted when I saw the taco lady pinching off rounds of dough for the made-to-order tortillas  pausing only to give a stir to the giant cauldron of refried beans with a wooden spoon as tall as her. I knew right then that my taco dreams had come true.  4 tacos with three items each came out to a mere  6.50. Apologies for not being able to pause for a photo before devouring my prize. I did  however  snap a photo of the most LEGIT salsas I ve had this side of the Rio Grande  excuse the dirty plate .   They don t have much seating so if you go at a busy time it s probably best to take it to-go  which is probably better lest you make onlookers uncomfortable whilst inadvertently recreating THAT scene from  When Harry Met Sally.  It s that good  y all     4 stars for now since I ve only been once. I have no doubt I ll be updating this with a fifth star.
La Montaña Tacos,19,Terrific tacos. Like. Terrific.  Seating is hard to come by  and every time I go  there s a line. The line moves quickly  but the food isn t super fast. Tortillas are hand-made and delicious.
La Montaña Tacos,20,Just Fantastic the tortillas are homemade the people are friendly. All the tacos are good I didn t find one that I didn t like.
La Montaña Tacos,21,The best tacos I ve had hands down. Coming from Colorado  there is an abundance of Authentic Mexican food  however nothing in Colorado quite hit the mark like how La Monta a Tacos did. I got the Al Pastor  Asada  cow head  and tongue. All were equally delicious and had tons of meat in each taco  they did not go skimpy at all  The tortillas were also homemade which really added to the taco. The salsas there were very spicy but to me tolerable. This place is definitely a go to if you re wanting authentic Mexican tacos. So good 
La Montaña Tacos,22,If you re looking for authentic tacos  this is the place to go. I shamefully prefer more Americanized tacos a la OneTaco  but I d definitely be down to come back.  Pros  - Excellent service. I dropped my tacos outside and they replaced my order free of charge and cleaned up the mess before I got to pick it up. - Customizable. I don t like vegetables and they accommodated. You can also ask for guac  different types of salsas  and limes. - Affordable. I got 2 asadas and 1 chorizo  total was  6.50 for imo good portions. I usually get 2 tacos and OneTaco and got 3 here  so they re on the smaller side  but I felt quite full on 3. Note I tend to have a smaller stomach than most.  Cons  - Lack of vegetarian variety. I went with a vegetarian and he said there was only potato and cucumber tacos. Both were good according to him but both are cooked on the same flat top as meat  so if this bothers you  take note. - Small and hot. We went during lunch hour and there wasn t enough indoor seating. There s outdoor seating and today it felt equally hot inside and out.  Edit  I added a photo of my tacos but it doesn t appear to be linked to the review.
La Montaña Tacos,23,I m not going to say these are the best tacos I have ever eaten  but they are the best tacos I have ever eaten in an air conditioned room.  Their tortillas  corn at least  are made in house and are deliccious.  They have a trompo and the al pastor tacos are delicious. The Cabeza tacos were amazing as were the chicarron  and the tripas.  My wife had the flautas  not a dish I have been a fan of before.  I usually find them too dry to be edible.  But here I finished half her plate.  As my neighborhood gentrifies these are the types of amazing places we need to support 
La Montaña Tacos,24,Tasty and authentic mexican tacos  Fresh tortillas with plenty of fillings. I loved them. I recommend the carnitas and tinga tacos. I saw that they were serving flauta plates and they looked yummy. I will order next time I go. Super easy to order. Also they have a variety of mexican drinks to pick. I went with a mango Boing. I will definitely return for more.
La Montaña Tacos,25,Try their new location on Pond Springs Road  Full-size  sit down restaurant with full  large  bar. More than tacos  too  Not Tex Mex  but authentic  Everything is awesome   Just opened 
La Montaña Tacos,26,Gave this place a try because it had great reviews  but I was left feeling very disappointed.  My wait for 6 tacos was very long. While waiting for my order  I received a lot of stares like I did not belong there  I am not hispanic   and that alone made me feel very uncomfortable.  Once I made it home  I realized they got my order wrong  and the tacos that I did receive were greasy  and the meat was full of fat. The tacos and service grossed me out  and I will never go there again.
La Montaña Tacos,27,I got cheese enchiladas and my friend got beef enchiladas. I have never had enchiladas this way and they were cold. The refried beans were white. The server said they were Korean beans. LOL The beans tasted good and so did the chips and salsa. I will not order enchiladas here again for sure I like my enchiladas with melted cheese and hot. The beef enchiladas has some tough steak meat in them. The rice was not hot either.
La Montaña Tacos,28,Absolutely amazing  I would pay  5 per taco all day every day for these authentic  Mexican tacos   it they were only 2 each. I want to emphasize that they re made with fresh corn tortillas-- yes you read correctly  The lady is literally making them by hand right in front of you. The salsa is in a real molcajete and you can see the heavenly spinning trompo when you walk in. These  my friends  are real tacos. I had an azada taco and an al pastor taco  both enough to fill me up. For my spicy lovers  ask for a Chile toreado if you re up for it.
La Montaña Tacos,29,Amazing tacos   Quality food and inexpensive.  Tip  they so deserve it.
La Montaña Tacos,30,First time there yesterday based on a recommendation. There s a walk up window so ordering was a breeze. Service was good. Ordered Asada  pastor  tripe and barbacoa tacos. They were tacos. Pretty average but decent. Salsas we re good. The pastor tacos were a big miss  however.  They were dry and lacked flavor. I d probably give it another shot.
La Montaña Tacos,31,So I went here because my fianc  brags about their tacos. We ordered had my 2 yr old son so we were right out by the front door. I then went inside and waited for our order. After waiting inside for 10-15 min the girl taking orders called out order numbers after mine. I continued waiting until I waited long enough. I asked if my order was ready and the girl said she had already called my number   Yo if you see me waiting and my food is literally on the counter  ready next to you  it would be nice for you to simply say your food is ready. Please work on customer service. I will deff not be returning... PS bistek tacos were average  nothing to brag about.
La Montaña Tacos,32,We love this place  We eat here every week and they have never disappointed us. The corn tortillas are the best in Austin  amp  honestly since discovering this place we can t eat any other tacos. Dare I say I think it s better than Rosita s al pastor.. Every item on the menu is worth trying and the homemade corn tortillas are so much better. There s usually a wait on the weekends  amp  not a lot of tables  but it s well worth it.
La Montaña Tacos,33,So  I am a Flauta lover. I try them everywhere I go. Most are just ok. Up until today  Chuys made my favorite flautas. Not anymore   Today  I ordered them at this little place and they are my new favorite   4 freshly fried flautas covered with cabagge  cotillo     cheese  pico de gallo and several slices of fresh avocado  I requested no crema . Rice n beans on the side of course   Wish I had taken a picture  but I dove in too fast. If you love flautas like I do  you gotta give this place a try  
La Montaña Tacos,34,You want Authentic  This is the right taco stop to go  Awesome service  tacos were delicious and HANDMADE Tortillas  Definitely coming back.
La Montaña Tacos,35,Thank goodness my coworker told me about this place because I was dreading not having access to great tacos moving to Austin from the Rio Grande Valley. This place is totally legit  I had a fajita taco and a tripa taco. The fajita was tender and tasty and cut into bite sized strips. The tripa  I asked for crispy  had a perfect crunch and were seasoned deliciously. Their salsa was bomb and they sell legit Mexican cokes. I ll have to try their menudo soon.   They lose 1 star simply because of the lack of space to sit and enjoy your meal. This is more of a pick up joint or eat in your car because there are maybe about 4 tables in there and some seating along the walls but they were completely full at about 3 30.   Still  the place is awesome and I foresee many lunches there in my future 
La Montaña Tacos,36,Not being from Texas it s hard finding a good place for original street tacos that doesn t have a texmex twist. This place makes fresh corn tortillas for its tacos which I can appreciate. I had the adobado tacos which were amazing.  Not too greasy and carne asada was good too. Place is a bit small and crowded but a great place for street tacos non the less.
La Montaña Tacos,37,OMG  this was good  I had two chorizo and egg in flour with a good dose of spicy sauce from the counter. Eyes watering and lips burning just the right amount. This place is small but totally authentic and awesome tacos.
La Montaña Tacos,38,If you want to watch your tortilla get made  go here    Their corn tortillas are very bendy  not dry. Super perfect   The very best on the quadrant of Braker Lane and I-35    Tacos on N. Lamar are good  but if you miss out on this tiny dive on Braker Lane you ve missed out. Everyone that works here is super friendly. I go normally go for breakfast tacos on weekdays and it is so so busy  On weekends they have a gigantic pot of menudo and this place is crazy busy. Don t miss this one. Solid great authentic Mexican.
La Montaña Tacos,39,Great Mexican tacos  authentic taste. Don t eat so often of these out there. Owner and staff after Friendly
La Montaña Tacos,40,These tacos were amazing. Makes me wish I lived in Austin so I could buy them everyday. Would highly recommend 
La Montaña Tacos,41,Very best place in town for authentic tacos.  The corn tortillas are amazing. . I always get the chorizo  egg and cheese.  The Barbaco is so good here  or even the caldo de Rez.
La Montaña Tacos,42,Not Tex-Mex. This will be your new secret spot for Mexican food. They have great tacos  and handmade tortillas  that taste like you re in the D. F.  but they have even more amazing rotating daily specials served on authentic mexican pottery... like mole verde  Who s ever eaten mole verde  I bet very few people you know have eaten it. Menudo is on the menu everyday. They also serve a great spicy chilaquiles and have fresh roasted salsa in a giant molcajete for you to serve yourself. The shopping center it is in is really run down and the parking situation is scary but the restaurant is very clean and cheerful. Brush up on your Spanish beforehand. Seriously.
La Montaña Tacos,43,The food was hot  amp  fresh when it came out. Our server was very polite. She kept checking on us and we didnt have to ask for refills. We would definitely come back again.
La Montaña Tacos,44,Love this place best home made tortillas in Austin the food it s amazin love ording from them
La Montaña Tacos,45,I decided to try this place because they have good reviews. I m not sure why because my experience was not good at all. I asked for something that was on the menu only to be told with in a negative way that they didn t have that item. I ordered tacos and when I got them they were as dry as cardboard the limes I got with them were also very dry and I was barely able to squeeze any onto my taco.
La Montaña Tacos,46,Best street tacos I ve ever had in my life. I ve had thousands of tacos in my life growing up in SoCal and they come nowhere close to this. Get the steak one.
La Montaña Tacos,47,I love the food here. It s such authentic Mexican food  You cant go wrong with la Monta a.
La Montaña Tacos,48,This place is amazing their tacos are the best tacos in Texas and in the Austin area I truly recommend this place to any visitors that are in Austin their tacos aren t too greasy or too dry their just right their meat is always good and they always have fresh handmade tortillas all types of tacos are good it will not disappoint the only thing is that the place is small if it s a busy day it will be crowded and it s better not to eat there and just take them to go that s the only thing stopping the 5 stars but the tacos amazing you will not regret it
La Montaña Tacos,49,Food was awesome. Staff was very friendly. Tiny little hole in the wall and limited seating but well worth it. Highly recommend
Freebirds World Burrito,1,Went to this location during lunch. My experience was good. Service was good. Greeted right away. Food was delicious. Prices were reasonable. Overall  not a bad place to go for a bite to eat.
Freebirds World Burrito,2,I know inflation is driving cost up  and I expect that.   But for costs to go up and then get a serving this size is frustrating.  I got hit with inflation and shrinkflation at the same time.   I told the server when she started the order that I was only going to get rice  chicken  and sour cream  but this is still the portion she gave me.   Won t be back because I was still hungry after I got done eating this 1 3 of a bowl.
Freebirds World Burrito,3,I had a really good experience here  in large part because the service was so friendly. I was having an off day  and they were so nice and made me feel better. The food  as always  was really good. It is a bit on the pricey side  though. I paid almost  11 for a burrito and drink - with a 30  off coupon  Oof.
Freebirds World Burrito,4,South Lamar  location  Use to be a fav go to when we were in a hurry. Last night we went service has slumped. The food serving trays were down to the bottom -almost empty and employees were just standing around. The young woman who served us acted like we were imposing on her when we asked to add  chips to our order   The tables were not clean. Idk what s going on here but it s not work  cleaning or good customer service.
Freebirds World Burrito,5,I go to this store doordash about once every two weeks and every time I go in the employees are always so kind and seem like they enjoy working there    today I ordered on the app and apparently the doordasher who picked it up ate my burrito lmao  but customer service was very helpful and gave me some rewards for the inconvenience even though they were at the airport. My burritos are also very good most of the time  only comment I have is that sometimes when the steak is towards the bottom of the batch it has a bit of a rougher texture and taste but nothing terrible at all. Overall a good store with very good people 
Freebirds World Burrito,6,This freebirds is alright  but much worse than the other freebirds in Austin. Cold meat  slow service  average food.
Freebirds World Burrito,7,I don t get it. I tried to give them another chance and but yet again they fail. I don t understand inconsistent way they are doing things here but I guess I tried to give the a chance.
Freebirds World Burrito,8,Free birds food is always good  No complaints there- but this is more of a customer service  hygiene complaint   Whether you have short hair  long hair  red hair  or blue hair is totally up to you. BUT For those of us with long hair  I think the point of wearing a ponytail when you work in the food industry is so that your hair doesn t hang down over the food. So  when your hair is in a  side pony  inches away dangling above my food you are preparing... cmon now.   I m paying  15.00 for a meal and still tip  so it would just be courteous to not have to worry about hair being in my food. That s all   Hopefully this is an easy to resolve issue with this location.
Freebirds World Burrito,9, I will never come back here  is what I ve said each of the three times I ve been desperate for a quick meal and visited this location. Each occurrence was months apart  and each were consistent in that it was a dumpster fire of poor service and incorrect orders. The food isn t near good enough to bother.
Freebirds World Burrito,10,It had been a while since I ate  here  so we decided to go have some burritos. The burrito was over filled with rice and not not enough protein. The service was good.
Freebirds World Burrito,11,Some of the best  made-to-order  burritos in Austin.  It s kinda sad it lost its  specialiness  since being took over by a corporation.  Half the fun was going to see who was working behind the counter.  Anyway  the burritos are awesome and the staff is super-friendly.  I love that they have a habanero sauce to add to your order.  The serving sizes are always ginormous and very filling.  They have added a bunch of new items  including a  meat-free  chirizo option.  No other burrito place compares to the variety and taste I get from Freebirds.
Freebirds World Burrito,12,Supposedly this is a super monster burrito. Just another good restaurant ruined by greedy corporations. You cant charge 30  for a super monster brisket burrito and then make it the size of a can of Coke. I guess I will just stick to chipotle from now on.
Freebirds World Burrito,13,Thought I d try Freebirds since I was already in the area  and I was pretty disappointed. First of all  their servers were rude and not helpful. He answered my questions in a condescending tone and did not look like he wanted to be there. He then proceeded drop the fillings of the burrito on their tray  which I don t even know if it s clean   pushed it back onto the tortilla and wrapped it. They also charge an extra  1.50 for a couple pieces of potatoes which didn t even look fresh. On top of that  the cashier treated the customers like children.   Probably better to go to other burrito bowl places in the area since Austin has a lot of good ones.
Freebirds World Burrito,14,I used to frequent this location back in the early to mid 2000 s all the time. I would eat there almost on a weekly basis back then until I moved away. Now I m back all these years later and thought I would give this location a long awaited visit. I did visit after the lunch rush was over and the ingredients did look like they needed some  freshening up . However the preparation didn t look too much out of the ordinary and the burrito was put together well enough. However  after digging into it I was noticing how flavorless it was and the fact that it was basically room temp. The rice was a starchy flavorless blob  the meat was hardly noticeable and neither the salsa or death sauce were very apparent either. It was definitely not at all as good as I remembered. For  10 you can find a lot better burritos at numerous Food trucks and taco stands around Austin.  I ll give them another try during the lunch rush since I m so nearby  but this visit was a 2 1 2 star experience.
Freebirds World Burrito,15,Chipotle could never. I got a cayenne tortilla freebird with Spanish rice  refried beans  beef  guac  crunchy tortilla strips and lots of spicy tomatillo sauce. So good 
Freebirds World Burrito,16,These people are all either really high or just that dumb. I mean  it s a burrito place. I m not expecting the world. I do expect when I order a  family taco dinner  that I m going to get tortillas. Rather than have to drive all the way back to be greeted with indifference  mumbled half-hearted apologies and then a  sorry hon have a nice day on the way out from the manager. It s not just this either. It s every time I go here there is SOMETHING they screw up. I try to support local business but this place makes it hard.
Freebirds World Burrito,17,Very horrible customer service. At one point there was a young lady talking to me with her back facing me.
Freebirds World Burrito,18,Torn. I love freebirds burritos but this specific location have seen little concern of pandemic protocol. On two occasions  first an employee serving food without properly wearing a mask  second visit watching patrons breathing over the food.  Pedantic  Possibly. Considering others  Absolutely not.
Freebirds World Burrito,19,Now they ve discontinued the whole wheat tortillas   Everything I used to like about this place  they kill or get rid of  one at a time.
Freebirds World Burrito,20,I want to alert the location manager about the horrible service I received at your restaurant this afternoon. I submitted an order for 1 00pm on 3 22 2022 and arrived at the location at 1 01. I walked up the pickup area and my order was not ready to stood in at the register and waited and no one greeted me or even made eye contact for about 5 minutes. All the counter people were working and soon a man behind the counter asked if I needed help when he approached with another order. I told him my name and it was for an online order. There was a lady behind him making 1 order  two others were completed and one of the completed orders was my order. I this because the male worker asked me my last name and confirmed on the order. The lady making the orders told the guy  she would handle my order and get back to the other customers in line. So now my order is ready  but the lady handling the on-line orders completed another order first  while I am waiting. She also thought it was OK to clean up her station  and fix a broken stapler while I waited for my order that in now 15 minutes late. She finally finished cleaning  stapling and bagging the online orders  walks over to the  to go order  shelf and tosses the orders on the shelve with any words to me  like sorry for the delay  sorry you had to wait  or even an enjoy your meal and have a nice day. Her attitude and care and handling of food that I paid for and had to wait extra time for is not normal for what a expect at a Freebirds  which I used to love going to.  Positive   Her attitude is bad but she makes a great burrito 
Freebirds World Burrito,21,Some people love this place but I just don t get it. This was my first time here and everything on the line is so processed it tastes funny. The chicken is pressed and formed breasts which is the lowest quality you can get and the texture is not good. I don t think they make anything in house I think they just heat and warm things up. The cheese comes out of a bag it s just not that good. At least this company should use whole muscle meats instead of the inside of a chicken nugget. Not this franchisees fault but not for me.
Freebirds World Burrito,22,Best burrito place in town  always come back for more. Just wish that the portions were a bit bigger.
Freebirds World Burrito,23,Freebirds..... what happened   I started eating your burritos back in 2002 and continued to eat them for years  unfortunately this very location pushed me away to Cabo Bob s a few years back.  Headed to shop at HEB Hancock and figured I d get a burrito before shopping so that I could give this location a 2nd chance.... In the past it had BAD food.  NO CHANGE .... I literally watched my burrito being made and ate dine in and every single ingredient in my burrito was cold.... I mean the cheese was icebox cold and all the other ingredients were room temp at best- not even hot enough to melt the cheese.    discontinued spinach  amp  whole wheat tortillas is a disappointment   Seriously though as someone with a marketing degree I have to ask....  Why is your price point higher with lower quality 
Freebirds World Burrito,24,Was having a strong burrito craving and decided to finally give Freebirds a try. I am pretty disappointed. I got beans  mexican rice  guac  sour cream  jalapeno sauce  corn  and veggies. The burrito had barely any flavor at all and the ratio of fillings was way off. I should ve trusted my gut and ordered from a less franchise-y spot. I have learned my lesson I guess.
Freebirds World Burrito,25,I came almost 2 weeks ago it was suggested by a few people it wasn t something I d get on a regular basis it was okay but I got food poisoning that was the first thing I had to eat that day so I knew for a fact it was the food making me sick
Freebirds World Burrito,26,Hi Freebirds   I ordered online at 7 30 PM. The email confirmation I got stated the order would be ready by 7 42 PM. When I arrived st 7 43 PM there was 1 person in the order line and another person waiting for a pickup. I watched 2 to go orders and 5 other in line orders be prepared while I was still waiting. It was now 8 01 PM. I was told my order would be next to be worked on before the 5 people came into the store. I don t mind waiting a couple minutes past my confirmation email ready time but waiting 30 minutes for my order to be started  and almost 40 before I got my order  while a to go order and 8 other in line orders were completed was very frustrating. On top of that  I wasn t offered anything for the extra long wait  however an extra brownie was thrown in after my order was ready to go. With 5 people working and it not being too busy I m surprised I had to wait so long. This isn t the first time this has happened but it is the first review I ve left. We probably won t be back anytime soon or we ll go to the burrito place closer to home.   I attempted to post this to your online contact page several times. Each time I submitted the info I got an error.  Respectfully   Don Nolting
Freebirds World Burrito,27,They served me raw chicken    That s very dangerous and outrageous   I ordered a chicken burrito bowl and after eating a few bites  I noticed the chicken was raw  I looked through the rest of my bowl and I noticed more and more pieces of raw chicken  I m extremely outraged and worried for my health 
Freebirds World Burrito,28,They didn t start cooking my to-go order until I arrived at the supposed pick-up time. Somehow it was still ice cold  steak quesadilla  also forgot my sour cream and sauces. Chips are way too salty. I will never return.
Freebirds World Burrito,29,I visited this Freebird for the first time  and had the beef burrito bowl.  It tasted very fresh.  They let me try their sauces  but I opted for the sour cream.  Their guacamole is on the spicy side.  Their restroom is clean and they have a really neat towel dispenser that has an electronic poll to vote the cleanliness of the restroom.  The dining room is large and has plenty of seating with the view of the Statue of Liberty on a motorcycle and aluminum foil art strategically placed.  They have music playing and a community board.  If you re not a member you can simply sign up with your telephone number and get your points   Very nice staff.  I would visit again.
Freebirds World Burrito,30,Freebirds is a fast food chain that gets 5 stars for their consistency  endless vegan options  and great service at this location    I ve been to this location multiple times and they ve always given me great proportions  tortillas on the side of my bowl  sauces free of attitude and charge.   Their sauces are so vegan friendly  The staff is knowledgeable on what is vegan and what isn t  which was great.   My favorite is the vegetarian and tempeh bowl. The vegetarian bowl has guacamole included and the tempeh bowl has tempeh included and guac is extra. Get a side of chips or tortilla to compliment your Freebird bowl  Freebirds is delicious  healthy  and conveniently located next to HEB so you can walk your food baby off.
Freebirds World Burrito,31,Fu  friendly staff serving good burritos  bowls  quesadillas  and smiles. Similar to Qdoba and Chipotle
Freebirds World Burrito,32,I got the freebird burrito with chicken and it was tasty  but nothing extremely special about it. It was very similar to chipotle  qdoba  Tex-mex chains  but the burritos are quite large and they fill you up for around  8 so I enjoyed eating there. I was a big fan of their BBQ sauce which wasn t traditional but it was kinda like a salsa  BBQ sauce fusion that was really flavorful and went well with the burrito. I think I ll come next time to try their burrito bowl.
Freebirds World Burrito,33,Better version of chipotle. Delicious. Only negative i have is their chips are thin  but yummy  and break easy if you dip into bowl
Freebirds World Burrito,34,Freebirds is College Station s gift to Austin Good Eating.   Double Dave s Pizza is College Station s gift to Austin Mediocre Eating.   Yes  Freebird s was in Aggieland first where it located in their version of the Drag and became a big hit.  Freebird s in College Station have newspapers hanging from alligator clips on the wall that you can read.  Otherwise it is the same in Austin and College Station.  Freebird s is not destination eating  but it is decent enough and healthy to boot.  Burritos  either reasonably sized or huge  crammed with the meat of your choice  the veggies of your choice  beans of your choice  and your choice of sauces.  There are lots of ways to make your burrito explosively hot.  I tend to add every form of fire they ve got.  Eight hours later I discover sections of my small and large intestines I never knew existed.  You would think I would get smarter as I get older and   Learn to lay off the jalapenos and hot sauces   But I don t.  Eating a Freebirds burrito is not a peak experience at the level of a first kiss    Or even at the level of a 638th kiss.  But it is not unpleasant.  Anti-burrito people - they also use their ingredients to make nachos and salads -  and while that is not the quintessential Freebird s experience -  The salads and nachos are ok too.  Reliable decent food with Godzilla decorations and a little bit of  Keep College Station Weird.
Freebirds World Burrito,35,Freebirds is far from what it used to be but I m okay with where it is now. I know Chipotle has been the biggest challenge for this franchise but I grew up with Freebirds in College Station and it has always been a staple.   I m almost more inclined to order on my phone at this location. The woman I see making ticket orders is far faster than those who make burritos for the line. Always  However  I m happy to say that Freebirds tastes almost as nostalgic as I remember  except without all of the shiny tin-foil animals objects strung onto the walls .
Freebirds World Burrito,36,First time at this store. Really crappy food. Was cold and obviously not fresh. Some staff members appeared to be drunk or stoned or both. The chain used to be a good place to eat but has really gone downhill the last year. It will be Chipotle from now on.
Freebirds World Burrito,37,The food is great  it is Freebirds  which is in my opinion a more savory version of Chipotle   but this particular location s service is terrific. I go there all the time before or after my workout around 5-7pm by the 24 hour fitness that s nearby and the staff is always very smiley and conversational. Thanks a ton for your attitude and the awesome food as usual   
Freebirds World Burrito,38,I like freebirds burritos and the nachos are good too. they have plenty of options and they all  look fresh. the price though can be a little stifling at times but the amount of food you get is good. the facilities are small but clean.  they are reallllllyyyyy busy at lunch so be prepared to wait. the hosts are nice and polite. again  this can be compared to most taco burrito spots but the options make them a little different.
