restaurant_name,number,review
Lazarus Brewing,11,We came here as a large group one Friday evening and were fortunate to score their couch seating area  which worked perfectly for our group.  The staff is friendly.  It s nice that they offer wine for those of us who were their to hang out  not to drink beer.  The place is very loud and gets crazy crowded.  Parking is very tough in this area as well.
Lazarus Brewing,12,Wanted to go to a brewery with food after a long day of activities.  Lazarus did not disappoint   Super relaxed vibe  great selection of beer and delicious street tacos     We tried the carnitas  brisket and al pastor.  Our favorite was the carnitas..so good we ordered one more for each person.  2 tacos are big enough...I got 3 since I was ravenous from such an active day.    The service here is on point   We sat at the bar and witnessed an amazing team at work - Kina  Victoria  Adam and James   Despite of being such a busy  the staff really took care of us - never once did we have to wait too long to ask for anything.   James seemed like he had two sets of arms  ears and eyes - attentive  efficient and friendly 
Lazarus Brewing,13,Great spot for get together with family  friends and colleagues. Even if you don t like beer  still a fun spot to meet up at.
Lazarus Brewing,14,I enjoyed this spot over on the east side. It was a nice place to hangout and work on a Thursday- they have great coffee and sell tacos tostadas etc. Their beer is also great  and I find it neat you can see them making it during the day.   Patio seating is available with shade and fans for larger groups. The parking is pretty tight- don t park in the lot next door as they tow- but there is street parking nearby.   Their coffee drinks and tacos are good. I highly recommend the carnitas street taco. The coffee was solid but nothing made it stand out  and it was on the pricey side. They also serve mimosas for a casual brunch spot.  Overall recommend as a chill hangout spot.
Lazarus Brewing,15,1st time  Great spot  great selection  a lot of indoor and outdoor seating.  Friendly staff  worth checking out.
Lazarus Brewing,16,Great tacos with great beers  what more can you ask for   We came in on a hot afternoon. We were so grumpy from the heat  but the beers saved us from a fight  D. On top of that  we could not stop eating their tacos. The pollo verde had the perfect taste   It was an amazing experience
Lazarus Brewing,17,I ve had the chance to visit a few times now and I love the massive outdoor space they feature. I always tell myself I ll come here for coffee  but somehow I always end up with a beer. What is this witchcraft I keep falling under  Lucky for me their beers  mainly their IPAs  are so good that I have no problem being under the Lazarus spell.  They have a few bites for you to enjoy and the ordering system is super easy. Can we all appreciate how beautiful the woodwork is and those member glasses goblets that stand proudly in display.   The team at Lazarus is super laid back and very inviting.
Lazarus Brewing,18, visited October 2021  A friend visited about a month prior and reccomend we stop here  so we did  Ordered queso  tacos and beer  Simple ordering process and the staff was super helpful when trying to figure out what beer I d like  the one I originally chose was out . Food came out quick and was amazing  especially the chips  amp  queso  Enjoyed eating our meal outside and just relaxing. Great brewery vibes   food
Lazarus Brewing,19,Back a few years later and even better then I remembered  It s gotten a larger patio and an additional indoor spot  service is quick  and the food is still amazing. We loved the carne asada and the pico  red chips were awesome too . Their light beers hit the spot on a hot day 
Lazarus Brewing,20,This was our first time and we were very happy to enjoy a sunset brew and tacos on their spacious patio. The outdoor seating is great for large groups and pups. The service was pleasant and laid back  but we did get everything pretty fast despite the place being nearly full. We tried the 86 Mike  Brown ale   Amandus  Belgian   and the queso fundido. The queso is large enough to share and came with the perfect amount of crisp and tasty chips. The beers were smooth and suited my preferences. We also tried the shrimp taco Gobernador. The tortillas were great-tasting corn  which is saying much coming from a flour tortilla lover. We enjoyed this place and will return for breakfast soon.
Lazarus Brewing,21,Lazarus is a great spot to grab a drink with lots of outdoor  and indoor  seating. It was pretty chill on a Sunday evening and had a great atmosphere and friendly staff. Great variety of beers on tap and lots of unique flavors as well  Looking forward to going back and trying out the food.
Lazarus Brewing,22,If you aren t eating here  you re missing out. The vibe here is beyond cool. Awesome outdoor and indoor area. Amazing helpful  friendly staff. And the food and drink here are so so soooooo good. The best queso fundido and homemade chips one could imagine. The carnitas taco was the bomb too   For drinks we had the sweet cherry cider and the IPA  wish I could remember the name.... Closed road    Sorry....  was  so damn good . I want to be here daily and work through the remainder of the menu    UPDATE  the IPA was called holding pattern and the cider was called cherry red city orchard.
Lazarus Brewing,23,I have been here once before with my brother. The concept and the location itself are lovely. What was lacking was a service.   My brother and I went to the bar to order a flight of beers. The menus are all taped to the bar so you can t actually look at them unless you re standing in front of the register. So I scanned the QR code to check and see what was available. We chose and then waited in line. When I got to the front we ordered our flight.   She proceeded to tell us that a few of the beers we had chosen from the menu online were not available. Please have an up-to-date menu if you re going to pull the QR nonsense. Otherwise  spend a few cents to print menus so your guests know what they can order .   We then asked her about some of the beers and the flight size. The server was so rude and didn t look us in the eye. I understand that it s a Saturday  but I am a server too and work weekends - you can look at us when you re talking to us. She was very short with us and very rude. She did the bare minimum and charged us our money and went on with her day. I would ve loved a bit of explanation about the beers.  Tip  The flights are four 8-ounce pours which is quite large. It s easily shareable with two people. The biblical theme of beers  stained glass windows  and Bible stories  is very fun.
Lazarus Brewing,24,Five stars all around  Awesome atmosphere  friendly service  great beer selection  Llama hair and Prodigal pils are my favorites    and delicious tacos  We ve already returned for a second visit during our stay in Austin and plan to return again before we fly home.
Lazarus Brewing,25,Stopped in for after work hour catch up w some coworkers and it s a nice spot. Has indoor and outdoor seating options. Some food  mostly apps to choose from. Only had the chips and pico and the pico was super fresh and had a good fresh but healthy amount of spicy kick to it. I m not a beer fan so I was happy to see they had wine options and they also have hard cider options but just have to ask what are the specials that week. Overall it s a good atmosphere  if you re lucky enough to get front parking but otherwise parking around the side is also available.
Lazarus Brewing,26,Big fan of Laz. The staff are all so fantastic and friendly- all the way from the bartenders to Eduardo grabbing dishes. I m looking forward to the cool weather when the stouts come back because they are so good  but their funky sours and summer beers don t disappoint.   They are opening a second location and selling one beer every day forever. Check out their website and join 
Lazarus Brewing,27,Thursday late afternoon - stopped by here to check out yet another brewery on the street. Mostly packed with people working on laptops  but the open air setup doesn t make it feel too crowded.  Was able to quickly get a seat at the bar and order from the scannable menus. Decided on the Prodigal Pills   6  to go along with a Breakfast Taco   3.50 . Pilsener is light and crushable  though not much flavor. Breakfast taco comes out fast - packed with eggs  cheese  pico de gallo  and bacon. Thankfully not a stale tortilla and even balance of ingredients. Finished the day off with the Double Predestination IPA   7 - definitely more of a kick  possible some overkill on the hops.   Service is a bit hectic as the bartenders work off the many tables. Fine spot to relax  especially outside where there are tables available.
Lazarus Brewing,28,We didn t try any of the food here but had some really solid beers. It was our favorite brewery that we checked out during our quick weekend trip. They also sell coffee as well  so I d love to come back and try those coffee drinks. We sat at the bar. Super chill vibe  nice employees.
Lazarus Brewing,29,We checked this place out during a quick visit to Austin. We really enjoyed the laid back vibe of this brewery. There was plenty of indoor and outdoor seating  with fans . We loved that they offered breakfast and lunch food and drink options. We tried the street tacos and hazy IPAs. Everything was delicious  Can t wait to come back again.
Lazarus Brewing,30,I love Lazarus. As someone who was diagnosed with Celiac back in 2019  I ve been dying for a good gluten-free beer. Lazarus offers SO many options  Their outdoor patio is spacious  a great place to WFH or just enjoy a Saturday afternoon   and their food is mostly gluten-free as well  just avoid the torta  the quesadilla  and any flour tortillas when ordering tacos . Have I gushed about their chips and guac yet     My only recommendation  If possible  please add allergy info to the food menu
Lazarus Brewing,31,We just had coffee here at this brewery roastery. I dunno- the first sip tasted like beer  but it grew on us...  I wasn t as happy about all the dogs in the restaurant. Some people like that- we don t...
Lazarus Brewing,32,Love the old converted garage vibe and the outdoor space. Beer and food both good. The guac had a extra Limey flavor that I loved. Tacos were also really good  my favorite being the al pastor. All the meats were moist and fresh.
Lazarus Brewing,33,You wouldn t think of good tasting tacos at a brewery. I can t speak for the beer because I didn t order beer and don t drink it  but the Carne Asada tacos were a hit. The guacamole and chips were my favorite  too. I paired this with a side of ros  wine.
Lazarus Brewing,34,This place is awesome  They have a huge beer selection  and you won t find anything bad on the list. They also have awesome tacos... which always go great with beer  They have live music sometimes  and last night s band was amazing. Very spacious outdoor area. You must check this place out 
Lazarus Brewing,35,Gluten-free beer   Enough said since a friend can only drink it.  Huge covered and uncovered patio with fans and misters everywhere  lots of nooks to drink in indoors and open to outdoors  great coffee and food too.  The tortas are amazing.  Friendly and helpful staff.  5 stars.
Lazarus Brewing,36,Just had the rice bowl with verde pollovery good has some spice. Also tried chips and guac . Also frank a flight which was an assortment of my choice. They had about twelve beers on Tap. Place is nice but was here on hottest day of the year and place is partial open to patio so warm inside even with fans and ac. But worth a try
Lazarus Brewing,37,Yum  What a fun place and good vibes for a big group. And the tacos were good  I wouldn t say it was the best or most authentic street tacos but it hit the spot just fine. It s a dog friendly place but if you re wanting to sit inside  let s aren t allowed because it s against health code. They have plenty of seating outdoors and you can also reserve a room for reservations if you have a big party. Beer was good and they also have a 20  off promo for wine if you order a whole bottle on Tuesdays 
Lazarus Brewing,38,First brewery stop in Austin and it did not disappoint. Great options and loved the atmosphere.  Service was great and staff were nice.  Again  the seating options and drink choices were a huge bonus. Coffee beverages looked delicious. Friend got an espresso and recommended it.  Locale is fantastic as well. Very accessible.  Would definitely recommend 
Lazarus Brewing,39,Good spot to chill with friends. I came here last weekend with my husband to meet up with some out-of-state friends who were visiting. Their guacamole and tacos were good and so was their beer selection. I honestly don t remember which one we got  but just had whatever the servers recommended and they were all good.  The outdoor seating area was nice at night with the hanging lights and is dog friendly  always a bonus for us  .   Street parking is close to impossible to find in the area  but there s paid garage parking. It is pricey  but the only spot we were able to find that wasn t too far from Lazarus.
Lazarus Brewing,40,I wish they had more beer options but we got the Pilsner and one of their Belgian beers. Both tasty.  The atmosphere is great for hanging  day drinking  or even work related meetings. They have a huge patio space and the inside is also nice to hang.  Overall where they excel at  is their tacos  I got the carnitas and asada thinking  4 for a taco was too much... but then I got them and they are bigger than expected. My bf got the two chicken tacos and we ate them soooo slow just because they had so much flavor and the meat was so tender. I d go just for the tacos every time. Hats off to the cook 
Lazarus Brewing,41,Lazarus has become a must on my trips to Austin. I was there in the middle of the day on a weekday  was planning to work from their patio  and it seems thats a pretty common practice  I saw tons of other people with their laptops enjoying beer food wifi on the patio. The Queso fundido is too large of a dipping challenge for chips so you have you fork knife it onto your chip  but it was SO good
Lazarus Brewing,42,Amazing vibes   We are visit Austin and this place is a must  Dog friendly and the beer is super tasty.
Lazarus Brewing,43,We brought a large group here the day after a wedding. It is often challenging to plan an activity for dozens of people  or to find the space. We decided we didn t need to bother reserving space as many people would come and go during the day. Ultimately most people stayed as the beer  coffee  and food were great. We were also able to secure about four continuous tables which was great to host our family and friends.   I plan to come back as I ve heard their beers are gluten reduced as well.
Lazarus Brewing,44,I ve been here twice and each time was a different experience. If I were rating solely on my most recent visit on a late Sunday around 8 30  it would be 2 stars. The beertender literally saw me walk in off 6th before a tech bro on the side closest to him  saw me  then proceeded to serve the other guy...the line was so short with only 2 people  one of which was me. So I walked over to the other area  amp  he walked away. Luckily another server saw me and helped. Not sure if he was judging me bc I was wearing a mask  I m traveling hence being in Austin ...but check your self brah. If this review was based on him alone  I d say f this place.   BUT I m basing this review on my beer experience and that is a solid 3-4 star. I had the winter warmer during my first visit and it was tastier than others I ve had. More recently I had the lightning wolf IPA which was a bit more watered down than i was expecting. Still flavorful  less hazy than I thought it would be  and very subtle.
Lazarus Brewing,45,Lazarus Brewing is great  Lots of different beer options. There is both indoor and outdoor seating. It is also dog friendly. Staff was super nice and helpful 
Lazarus Brewing,46,Combine great beer  Amandus   patio  live music sometimes and huge   food and location...tough to beat. Thus I come here very very often
Lazarus Brewing,47,Very good IPA beer. The melted cheese and chips were not worth the money. Melted cheese with no flavor and house made chips didn t cut it for the price.
Lazarus Brewing,48,If I were a local  this would be my hangout spot. The beers were superb. I got a Disco Prophet  a strawberry lemonade sour  and a Big Sky IPA - delicious and refreshing.  But the real star was the appetizers. We got chips and fresh guacamole  which paired excellently with the beer. But the real winner was the fried chickpeas  which were like seasoned corn nuts  I ve never had anything like that  and it s enough for 3-4 people to share  despite only being  3.  The place was clean  staff was friendly  and there was plenty of seating. Definitely a must-see brewery if you re in the area.
Lazarus Brewing,49,Excellent tacos and even better beer  My big compliant is that they need some ac or fans because it is hot inside. In fact  the people at the other table near me were using paper fans which goes to show you how hot it is inside.
Lazarus Brewing,50,Good beer  fine service at the counter though wish they served coffee at night too. Having a cockroach crawl on you twice in the course of 30 minutes while sitting on the patio--NOT awesome  
Lazarus Brewing,51,Good quality beer with a variety of awesome food. This European style brewery always seems to have something going on.   Showed up on a Thursday evening for dinner and was impressed with the amount of people who were here. There is picnic table seating out back with tents in the front for additional seating. There is also plenty of seating inside. There is plenty of seating but the like to order may take some time to get through  so plan accordingly.   I went with the torta as my meal. The bread was authentic and the fillings inside were great. If I had to change one thing I would have asked to get the torta with chorizo although it isn t listed as a protein for the sandwich.   This is a great local spot to check out and a place I will most likely be a regular at.
Lazarus Brewing,52,So fancy  We showed up just in time for the great weather. The beer and the food are both equally good  Great patio vibes and plenty of parking for easy in and easy out.
Lazarus Brewing,53,This place has plenty of outdoor seating with fans that keep the flies at bay mostly. The inside was nice and they have everything you d need to hit the spot. Tacos and beer.   The beer was pretty good. The only sour beer they had at the time was a Ros  flavored one that unfortunately tasted a little too much like wine  but was still digestible. My hazy IPA was not hazy at all  but was still fine. I wish the beers were served a bit colder.   The fried chickpeas were a good deal for  3 we thought they could serve like 10 people. The 2 of us only made a dent in like 1 5 of the bowl. But hey  they re snacky so maybe someone could down the whole thing if they really wanted to   The carnitas taco was really good. I highly recommend it. The al pastor was alright but didn t pack the flavor punch of the carnitas. I doused my tacos in the free salsa that was in a mini fridge nearby. The red salsa was so good and added a layer of light smokiness to my tacos. But then after a while I thought I sensed some heat  I assumed it was the green salsa so I continued to douse my tacos in the red. Idk it must have been the red salsa that was hot  because by the end of my meal I was feeling sick to my stomach. Never felt that way from spice but needless to say the beer didn t taste too good after that either. Luckily I recuperated by sipping 2 glasses of their Yeti water until I didn t want to vomit anymore.   I can t place my distaste after this meal on the restaurant since it was mostly my own doing . I assume they label their salsas and I just didn t see it.
Lazarus Brewing,54,Great tasting beer paired with some awesome quesadillas. Outside seating was nice with fans misting water.
Lazarus Brewing,55,My wife and I were in Austin for a long weekend and this could be the best tap room I have been to in a long time. Tons of outdoor seating and great free water. I got the 40 Days and 40 Nights and the Lil  Sebastion Bach Maibock and the Walking on Water.   I ordered 3 beers and they were spectacular and the service was splendid. I ordered an al pastor taco and the carne asada tacos. They were super flavorful and perfect  especially for a tap room.  I got a couple of stickers and the atmosphere was just fantastic. You should definitely try this place 
Lazarus Brewing,56,Brought my sister here because she was visiting and wanted to try some breweries. I d also never been so it was a good chance to try something new. Lazarus just became my favorite brewery in Austin. Excellent vibe  great beer and plenty of space to sit and chill and chat.
Lazarus Brewing,57,Got the kolsch and enjoyed it. Chill vibe nice environment  nice staff. Easy parking.
Lazarus Brewing,58,Hands down the best brewery experience we encountered in Austin. It s a little bit if everything and that s not at all a bad thing as without exception they are all done well. We saw they were open early so we went in on a weekday thinking we could knock this off our list of a full day planned. We weren t real clear on their hours entailed so there was a not so unwelcome idea of a little day   morning drinking to get the day started. We realized this was going to leave us with the opportunity to have a few small samples or perhaps one nice pour. Upon our arrival we were impressed at how the location spanned the corner of the street and had many  compartments  of seating areas. I m no way were Amy of them on the smaller side. Street parking was easy enough and we headed on in.   Very impressed to be greeted with smiling faces along with plenty of good morning exchanges. We were very pleasantly surprised to see they offered an array of espresso drinks. What a welcome pivot to our plan. We ordered up and came to realize they had food as well. Pretty happy about that. There were the assorted pastry items and breakfast TACOS  I noticed there was also queso fondido on the menu and that was screaming please try me. I went to order and was told this item is generally served later in the day. I suspect my sadness to hear this news showed as there was a quick offer to fire up the required kitchen equipment to make this happen  the salamander for those curious .   The lattes were delicious. So much so we ordered up a second round. Near completion of those the awesome cheesy chorizo goodness arrived. Bubbly hot and looking superb. It was all I could do to keep myself from grabbing a chip and putting a scoop of this bubbling sub nuclear cheese in my mouth at the price of completely burning my entire mouth. With a little patience I snuck a few small bites being mindful to blow as to not scorch my mouth. OMG was this delicious in every aspect.   Right away we knew this was just fine with a latte but was screaming for a beer to accompany this perfect breakfast fast. Such an awesome selection of beers. The bartender was beyond sweet and gave us many short pull samples of the tappers. I landed on the one that worked for me. My wife found one that worked well for her. By the time the beers arrived it was clear this was not going to be a short stop. Instead it was clear this was our impromptu plan for the morning. Completely five star experience from the word go. So much so we took the liberty of an evening stop later that week. The vibe of this place was so cool with any hint of pretentiousness. I m no expert on all the brew options in Austin but this was clearly number one for us based on all it included and the absolute outstanding hospitality from the coffee bar to the bartender to the cook who brought us the miraculously amazing queso. No matter you plans I would highly suggest  in fact nearly insist this is a stop not to be missed. This reviews has been locked in draft land fir a while but there is no doubt this place is still thriving and for all the right reasons.
Lazarus Brewing,59,I have come to Lazarus Brewing twice in the past couple months. The first time during SXSW and the 2nd for a Yelp event. Both times were a nice experience  I love the mix of outdoor and indoor spaces to choose from. During SXSW there was a stage for the bands  and this most recent time I came it was full with seating again. The pico dip and chips was amazing and I will back for it 
Lazarus Brewing,60,This brewery was walking distance from our air bnb when visiting Austin. It quickly became our favorite spot and we went back a couple times. Beer was delicious and staff was extremely friendly. They also offer other things besides beer. There s a lot of space here too. All around gem 
Lazarus Brewing,61,We must have visited on the wrong day.  There were just 7-8 beers on the menu and nothing really intrigued us.  I went with my favorite kind which is a stout on nitro.  I hate wasting beer but I drank just half.  Not only were the beers not flavorful but they were not cold.    I will say their tacos were really good  and the place is super huge.  For a Monday it was pretty packed at lunch  but still spacious enough to stay 6-feet away if desired.  It s not hard to find a seat bc the place is sooo big.    Wouldn t come back for the beer  but for the tacos   Yaaassss 
Lazarus Brewing,62,Casual atmosphere with a cute outdoor patio area  great drinks  and delicious tacos  I m not a huge fan of beer  but luckily  they ve got ciders  I think the flavors they had when I was there were  paloma  rose  and cherry. I got the paloma and rose ciders  and they were so delicious  Paloma for its fruitiness  rose for its sweetness. I got the carnitas taco with avocado  and that was quite flavorful  hit the spot     Definitely recommend for grabbing drinks and bites with a friend 
Lazarus Brewing,63,Best beer in town and great place to hang.  Also chips and guacamole are fireeee   Go on a Saturday and you can check out live music
Lazarus Brewing,64,A new favorite find  New Year s Eve could not be better remembered. Love the ambiance  including the music playlist. The patio is simply perfect. The beer variety has something for everyone and the tacos are a handy nibble option.
Lazarus Brewing,65,Food is fresh  amp  good. Good beer variety  amp  good atmosphere. Been a couple times but most recently stopped by hoping to catch an out of network NFL game  amp  grab some grub pre ACL - 3 tacos  chips  huge bag   amp  very decent sized serving of guac to go - ab  30 w tip... felt reasonable and was tasty. Kinda wish they had TVs or at least one screen for the early NFL games during fall  
Lazarus Brewing,66,I have been to Lazarus multiple times and over the weekend had a horrible experience. They close at 11 and at 11 07  an employee came up to our table and told us  I have to take your beers  its way past closing time . I had half of my beer left when she ran us out. I have never had this kind of service and she was extremely rude.
Lazarus Brewing,67,I love the atmosphere of this place    they have a very very large outdoor area  and there is a lot of room for big groups. I was disappointed that my glass was not full- a good amount of foam. They don t have many sour or cider options so if you don t like beer don t really recommend coming here.
Lazarus Brewing,68,Great place to hang out. I wouldn t go in the daytime summer heat. So many flys and moisture made it an atmosphere for more to be desired.  That being said  everything else was fantastic  service and consumables 
Lazarus Brewing,69,This is a great spot for drinks and they also have non alcoholic drinks at night too like chai and matcha lattes. There s also plenty of seating.
Lazarus Brewing,70,This place is awesome. Very hip place to work with your laptop. It is also dog friendly and there is easy parking outside. They have wonder Queso con Cherros.l along with a yummy taco selection. It s beer is also good but so heavy for me.   There are benches outside and inside a c seating. I strongly recommend checking out this hipster place  
Lazarus Brewing,71,By coincidence I happened to have meetups at Lazarus two nights in a row. Last night I got the  Rajas Quesadilla  and I know it will be my go-to order if I ever come back. It was slightly too big and too spicy  but worth it. I thought the corn and peppers inside  and the included crema and guacamole balanced out the rich cheesiness and the spices baked into the tortilla.
Lazarus Brewing,72,I wanted to try this place but a 30 min line just to get a drink is insane. You would think they would have more than like 4 bartenders. Very thankful for the fans and misters but seriously only two cars and a 30 min line to get a drink for each one is insane.
Lazarus Brewing,73,This place has a great vibe. We were here on a chilli Tuesday night for drinks and dinner. We were greeted by the host who informed us about their COVID-19 rules. We order upfront and pay  we were given a number and then waiter would bring us the food. You can take off mask at the table. There was a decent amount of crowd but every one was socially distant.   We had a combination of tacos that consisted of carne asada  carnitas and chipotle chicken. All of them were very delicious. If you don t like cilantro then please say that upfront when you order otherwise you will be surprised to see a bunch of cilantro and onions on your taco. Nevertheless I really enjoyed my dinner and drinks here. I felt safe and had a great time.
Lazarus Brewing,74,I love Lazarus  Awesome vibe  good beer  great tacos quesadillas and ample street parking 
Lazarus Brewing,75,Super cute spot to hang out with friends  They have a ton of outdoor seating and can accommodate large parties. We had about 20 people in our group and we were able to pull up tables and chairs for everyone.   The place is really well decorated so we were able to snap a few cute pictures 
Lazarus Brewing,76,First off I m really happy with how dog friendly  covered patio vibes with heaters this place is. Beer was solid  not big of a menu but just enough.  Coffee was a big plus.  No TVs so don t try to catch a game here but it seemed like they had WiFi. Parking was a little hard in the area. Would give it 5 stars but there was too much smoking in the area for my liking.
Lazarus Brewing,77,I love Lazarus  This has quickly become one of my favorite spots in Austin- whether you re there for coffee and tacos in the morning or high quality brews at night  you really can t go wrong at Lazarus.   I showed up on a Saturday afternoon and ended up staying until after dinner  The ambiance is fantastic- with ample seating both indoors and outdoors and picnic tables for groups of all sizes  Lazarus attracts all kinds  from people working from home to big parties.   The tacos were really great  We ordered the pollo verde and al pastor tacos and they were fantastic. They were a great portion to pair with drinks and while the line seemed long the service was really quick.   Overall  this is a great spot for regulars and I ve found myself returning for a reliably good time.
Lazarus Brewing,78,Stopped in for a cold one after a nooner. COVID restrictions firmly in place. Pretty good beer. We had a few. Chips and pico were great. Hear the tacos are great. Lots of outdoor seating in the shade and under the mister fans. Mutts welcome.   But the couple with the screaming 2 year old needs to go back to San Diego...
Lazarus Brewing,79,Breakfast tacos and coffee to queso and beer  That s my kind of establishment.  Lazarus is mostly patio seating and is very spacious  with covering and misters if you need that . It s also dog friendly.  They ve taken safety seriously and there are a lot of extra measures in place so you can dine out comfortably.  They also sell their beer to-go 
Lazarus Brewing,80,Enjoyed their two  Best Sellers   40 Days  amp  40 Nights and Lightning Wolf.  Both were good.  The 40D amp N with a light IPA that finished clean. The Wolf had a citrus essence  but definitely not a  hazy  in body or mind.  Ended with Shackleton.  I m partial to IPAs and 40D amp N was a different take on the American IPA  but it was well worth it.  A great beer.  Between beers  I also enjoyed a carnitas taco and a chipotle chicken one.  Both were very good.  The outdoor seat and free Wi-Fi make this a good place for travelers to kill time.
Lazarus Brewing,81,Huge seating area with lots of great options for beers or coffee. Lots of area to distance yourself and the staff was great on cleanliness 
Lazarus Brewing,82,     do not come here if you re going to ruin the vibes  I love this place. I love the staff. I love the atmosphere. I love the the food. I love the assortment of dogs that are found chilling by their owners on the large patio.   Please come here if you vibe with those things.   p.s. probably the best breakfast tacos in town
Lazarus Brewing,83,Loved the atmosphere and bartender. Very kind and patient with our questions  Would come back here for sure
Lazarus Brewing,84,good vibes and what I ordered was tasty. The food menu is limited but I guess that s because it s a brewery lol
Lazarus Brewing,85,My all time favorite brewery in Austin  Truly  if I had to choose one brewery to go to for the rest of my life this would be it   I haven t tried a beer I don t like there. To make things even better  they add something that makes all of them gluten free without sacrificing taste   I ve tried the tacos  tortas  and queso and all are to die for. Chicken mole tacos  seasonal veggie tacos  and the black bean torta are my favorites   They re also doing great to-go options compatible with social distancing right now  I ve been picking up beer and tacos from there about every week of this shut down. Not sure if I would survive without this place 
Lazarus Brewing,86,Lazarus Brewing is a large and beautiful brewery with quite the selection of beers. Their enchiladas are also very tasty. I would recommend you check out Lazarus Brewing for yourselves.
Lazarus Brewing,87,We really liked the outdoor seating  which is what pulled it up to a 4 star rating for us   but the service and the beers were not our favorite. Kinda plain and not all the special  3 stars from me .
Lazarus Brewing,88,Great spot - good beer  solid food.  Taking off a start for the staff. They seemed rather over any kind of interaction or suggestions. I always ask what their favorites are. A couple of different people where rather blah about the question.  The beer was good - 40 days and 40 nights was our favorite. Light  crisp yet decently strong IPA.  The tacos were great - especially their breakfast tacos.  Really enjoyed coming in a second time in the am to get some work done and having a coffee and taco.  Aside from my personal hang-up s with the staff  it really is a great spot.
