restaurant_name,number,review
Bulevar,11,I really enjoyed my first visit to Bulevar. They opened in the space where Z Tejas used to be. Same restaurant group  Larry Foles   just new concept.   Aesthetically  The space is gorgeous  They made the bar much bigger and added tons of additional seating. Probably seats 20-30   Service  15 10    The staff was extremely pleasant and knowledgeable. Everyone we interacted with from the hostesses to the servers  it was flawless. Each table has 2 servers to ensure great customer service and no delays.   Drinks  15 10    They have an extensive tequila  amp  mezcal list  which is to be expected  however their most popular margarita on the menu was so tasty we had quite a few each. Pricey but worth it.  Food  10 10 - Upon initial glance at the menu  I didn t see anything that caught my eye. However after speaking with the server  he recommended quite a variety of things to try. We shared everything we ordered   Guacamole  12 10 - exceptional flavor without being too spicy  salty  lime-y  etc.  Salsa sampler  the verde salsa was hands down the best. Next time I go back I ll just ask for that one.  Bone-In Filet  16oz   15 10 it was to die for   So tender  already cut off the bone. Perfect amount for 2 of us to split with everything else we had.  Shishito Peppers  6 10 - They were flavorful but honestly too smokey for me  and I typically love shishitos  Hamachi  10 10 - fantastic balance of flavors with tons of meat to enjoy  Elote  8 10 - I personally didn t try  but my friend said it was a great accompaniment to a main course  Empanada  9 10 - the fact that it has goat cheese in it is what sold us on trying it. I found it to be perfectly balanced flavor wise and definitely worth a try.  Churros  10 10 - who doesn t love homemade churros   They had a perfect crunch and came with both a caramel  amp  chocolate dipping sauce.   Overall the visit definitely warranted 5 stars and I ll be back. I recommend making a reservation as they re starting to get much busier. Luckily we had one  but for a Tuesday evening at 7pm they had an hour long wait for a party of 2 without one.
Bulevar,12,Super stylish place. Fun atmosphere.  Para La Mesa   Sopes De Trompo - 5 5 Machete - 4 5 Coal Roasted Sweet Potato - 5 5 Brussels - 5 5 Elote - 5 5 Coal Blistered Shishitos - 5 5  Raw  amp  Cured   East Coast Oysters - 5 5  Mains   Mixto Pibil - 4 5 Scallop - 5 5  The sopes are delicious  my favorite appetizer. All the veggies are amazing. The sweet potato has a nice sauce and flavor  so do the brussels and elote. Oysters are really good  and so are the scallops. The machete and pibil were a little too mushy for my taste  and lacked flavor.
Bulevar,13,Food  Yes. Ambiance  Yes. BUT THE SERVICE  HELL YES.  I made a reservation online and put that it was my wife s birthday. They wished her a happy birthday when we sat down and then at the end they gave her a hand written happy birthday card as well as dessert on the house. Make your reservations now   P.S Sammie is a vibe
Bulevar,14,The food and drinks were delicious  but what made the experience great was the service  The staff made us feel right at home and made sure we had everything we needed.   We really wanted to try the machete but they were sold out for the night. We had the duck carnitas huarache instead  per recommendation  and it did not disappoint. It was super tender and did not have the gamey taste I was expecting. The real highlight of the night was the pollo a las brasas. My husband typically does not like chicken  but this dish may be the exception. The chicken was perfectly cooked - juicy and tender and it also had a unique smokey flavor.   There are so many other dishes I d love to try. Can t wait to go back 
Bulevar,15,Delish new spot in north Austin  It s very fancy for the area  imo  but seemed to be hopping when we went early evening on a Saturday. Love the parking lot and gorgeous patio overlooking some hills. The chicken and machete were delicious  Machete was less flavorful for me but it was still super tender and good.
Bulevar,16,One of the best happy hours in Austin  if you enjoy mezcal tequila .  Bulevar is located in the old Z Tejas building  nestled in the hills off 360. The architecture was always gorgeous  but Bulevar has managed to elevate it with great artwork.  The bar is front and center as you walk in  with plenty of seating. This is key  because you can only enjoy HH at the bar  the small lounge  or on the patio. I d recommend the patio if it s available  the hill country views are absolutely gorgeous.   The happy hour menu is relatively limited  with one mezcal cocktail  a house margarita  beer and wine. Both the boozy drinks were great  but for me  mezcal is a one-and-done affair. I just can t tolerate that much smokiness in a drink.  The small plates on happy hour are all solid  but the Machete stands head and shoulders about the rest. The wife and I ordered it three times.   If there was any complaint  when we walked in we were told that we couldn t sit at the patio as it was  fully booked.  It was never more than half full the entire time we were there  we actually took a lap right before we left and there were only 4 or 5 parties out there. Oh well  our tab for several drinks and multiple small plates was just over  60  which is extremely reasonable for Austin in 2022.
Bulevar,17,All I can say is believe the hype--my meal at Bulevar was hands down one of the best meals I ve had in 2022  probably longer. Add great service and a beautiful ambience and I was BLOWN away     We had  -House margs--not too sweet  tasted like real lime -Herby guac--great   -Don frijole y queso--will want this ALL the time no question -Shishitos--sooo good and a huge portion  unlike any shishitos I ve ever had and I loved them -Tacos de trompo--incredible flavor and texture  I wanted more than just one to myself  -Tuna tostada--tuna was super fresh  loved the sauce too -Pollo a las brasas--one of the best chicken dishes I ve ever had at a restaurant  so juicy and flavorful and omg I could drink that corn pur e -Tres leches--I m calling it  this is MY FAVORITE RESTAURANT DESSERT I VE EVER HAD   literally teared up after the first bite. I want my birthday cake to just be a giant version of this. If you go for nothing else from this review  get the damn tres leches.  ALREADY LOVE U BULEVAR    
Bulevar,18,Loved the ambience and overall atmosphere. The food was great. We were looking forward to trying the bone marrow dish  however it was no longer available at the time for some reason. Hope they bring it back so we can try it next time. Everything else we had was delicious and can t wait to be back 
Bulevar,19,EVERYTHING IS 100  GLUTEN FREE  and delicious. I deeply appreciated how I could eat anything I wanted on the menu and worry-free. They even had GLUTEN FREE churros. My favorite dish was the Scallops -- so well executed.  Even though the food was fantastic  the main star of my experience was the staff. My waiter  Daniel  was probably the best waiter I ve ever had at a restaurant. He was patient with my party of 6  thoughtful  attentive  cool and just on top of things. On top of that  the hostess Abby just had the best energy as well and was so helpful with helping my party get seated. Top tier customer service from genuine people 
Bulevar,20,Had the Machete  Himachi  Sopes Taratarand the Chicken entre. Everything was fantastic. The service was antentive  friendly and eager to answrr quuestions about menu items. The interior had a modern chic vibe with open kitchen. I live in Rough Hollow 25 minutes away amd it was worth the drive and I will go back.
Bulevar,21,everything was so good  our server was knowledgeable of everything and recommended the dishes that we thoroughly enjoyed. there is a complimentary valet parking available 
Bulevar,22,This place was great. If you have celiac disease like myself or a gluten allergy  I would 100  recommend.   Everything on the menu is gluten free down to their sauces which made eating out a  normal  and worry free experience for me. Everything we had was so delicious. Salsa sampler  machete  hamachi  steak    One star off for two reasons  quite pricey  didn t know how much it would be until the end since steaks vary   amp  because it did take about 2 hrs to complete the meal. They are new so it totally makes sense that they got slammed this weekend and they offered us a free duck app when noticed we had been waiting so long. That was very kind and we appreciated the service.   Staff was very kind and knowledgeable about all menu items. We can t wait to come back on a weekday soon 
Bulevar,23,Food was impeccable  Service was great as our server was so knowledgeable from food to cocktails. The ambience on the patio was cozy  back drop was beautiful. We made our way through the menu so the time in between was great for us.
Bulevar,24,Finally  a swanky spot up north for cocktails and apps that s not in the domain   This spot is where the old ztejas used to be and back then I ve never seen it this full.   The vibe is what you want for a nicer dinner and the views outside are gorgeous.   We ended up getting a few dishes to share which includes the guac  sopes  oysters  bone marrow and churro to finish the night off.  The sopes came with 3 and the meat on top was tender  the masa base was crispy on the outside and fluffy on the inside. 10 10  The oysters came out with a chimichurri sauce that made your tastebuds dance.   The bone marrow was good  but I will admit it was small compared to the other ones I ve had in austin. It also came with a side of beef tips which was super tasty but seemed to be there to offset the size.   I loved how scrumptious the churros were  just like the sopes they were crispy and fluffy. The dolce de leche dipping sauce was a perfect match and it also came with chocolate dipping sauce  The guac was just guac. We ended up getting the herby version. Nothing to write home about   Overall the vibes were great  drinks were strong and really enjoyed the service.
Bulevar,25,I have to say what a snapshot of what real authentic Mexican food with a twist of Texas looks and taste like   Tonight I enjoyed a bit of the HH menu and the regular menu. I stated with there Margarita De La Casa which was fresh non sugary and super light.  Followed that with there Heirloom Ayocote Bean Ensalada  which consisted of greens chickpea pur e nopales but really couldn t say I tasted nopales in my salad with a nice under-bearing lime vinaigrette. I then went back to the HH menu since I was almost a bit full and order there twist a street tacos  called Taco De Tromp ....talk about so many flavors exploding       Pork belly  flank steak adobe pineapple habanero in a corn tortilla....the sweetness of the pineapple lighten the spice but it still has a bite to it.....having said that...it s a must order for 2 as an appetizer or for one as a dinner option.  The service was spot on  My waitress was knowledgeable on every item and how and what it consisted of  Great replacement to the previous establishment- Z Tejas
Bulevar,26,I would like to let you know our experience last night at your restaurant. We had a reservation for 6ppm at 7pm and the waiter started off amazing telling us we should order our food and it will all come out at a great flow.   We got our drinks and the guacamole and then THAT WAS IT   We didn t see our food again for a very long time  then my husband waited even longer for his 2nd drink.   The food finally came by the manager but it must have been well over 30  40 minutes and that was it. I feel like maybe they could have taken care of an appetizer or something after waiting that long  It was a very expensive meal with not matching service. I m sad bc I brought my whole family in to celebrate my sister in laws 40th.
Bulevar,27,This is really Mexican food for people that like their food to be quiet and polite  and not have any sort of loud flavor. We were very excited to come here  because we like ATX Cocina  but wow the disappointment.  We started with the salsa tasting  which I don t understand how it can be in the menu. No heat  no flavor. Basic  salsas   if you can even call them that   like the stuff you get with 2 dollar empanadas in any truck. Their salsa roja is particularly offensive. Tastes like oil and nothing else.  The  herb-guac  is smashed avocado. That s it. And hey  we love avocado. But you  1  can t call that  herby   and  2  you should not call that guac either. Again  no seasoning  and we kept looking for the salt.  The duck huarache was fine. The meat was very tasty. Lacked any sort of surprise  though. Where s the acidity  The spiciness  MIA. The hamachi was the same thing. Nice  but I want something more  All very one note  pretty bland.  Then we get to the tuna tostada. This fish died in vain. Absolutely no seasoning at all. No salt  no acidity  no nothing. As a lover of tuna tostadas  I found this dish offensive. It should get rethought or taken out of the menu.  Finally  we had the shrimps. I ll recognize I thought they were tasty  but unfortunately they had probably been sitting out for 20 min when we got them. They were cold and stuff was soggy  not great for texture.  Drinks were good. I always enjoy a spicy margarita  and the eucalypso was great too.   In terms of service  for what they are aspiring to  they ve got a long way to go. When we get there at 8pm for our 8pm reservation  the hostess is very rude and tells us that our table is not ready and that we have to wait. She sends outside  without offering to take our drink order or anything  and we sit there for a while until they are finally ready  still the coordination doesn t seem to work  because we are asked again inside whether we have a reservation . I will say our server was very nice and on top of things.  Overall the whole night was pretty bad. Food was beyond disappointing  ambiance was not good  and it all started on the wrong foot thanks to the hostess. Will not be coming back.
Bulevar,28,Okayyy this place really surprised me  There are a lot of good  high-end Mexican restaurants and this might be at the top or very close. Everything we had was so good  Duck carnitas huarache  mixto pibil  tuna tostada  and sopes. Ambience is also great and service was fast. The drinks were okay  and strongg .
Bulevar,29,We had an excellent time last night at Bulevar. Decided to sit at the bar which in my opinion had the most potential for the best experience. We were honored to meet Larry  the owner of the restaurant. What a generous and kind person. The staff and service entirely is on point  5 stars 
Bulevar,30,Food I m sure is great doesn t cater to vegetarians  thanks but not coming back   .    My party also had entrees come out could as well. The service wasn t bad  very attentive and helpful but over all not the greatest.  I got sick the next morning  cross contamination for sure. I realize this isn t a restaurant for vegetarians  but I was just going to dinner with my family they wanted to eat here. Regardless of the focus of a kitchen most places accommodate for veg or vegan people. This place does not  the waitress we had convinced me they had the ability to accommodate   I got some burnt Brussel sprouts and cold corn for dinner because she forgot to ask the chef to accommodate  gave me some fake excuse  she said the chef was unwilling to accommodate   like a big middle finger on top of already being disappointed about not being able to really order anything.
Bulevar,31,Still a new restaurant working out kinks. A lot of staff members waiting on the kitchen. Food production is slow. Waited 30  minutes for our appetizers. Some foods were salty and sounded better on the menu vs. upon taste. Great location and good for groups.
Bulevar,32,Bulevar has very quickly become one of my favorite restaurants in Austin  ATX Cocina  their sister restaurant  has some friendly competition  The atmosphere is absolutely breathtaking  the design is phenomenal  and the food is incredible  I highly recommend the sirloin  the tuna tostada  and the frioles con queso. You really can t go wrong with anything on the menu  I can t wait to go back again 
Bulevar,33,Loved our experience here and plan on returning very soon. The scallops were cooked perfectly and most likely the best I ve ever had.  My partner s oysters were also noteworthy. The mignonette sauce was very bright and just begging to dress up every oyster. My cocktail was also flavorful  but I d like to try the others on the menu next time.  Overall  I could rate the service and the food more than 5 star. Very pleased.
Bulevar,34,Wow  what an amazing restaurant. Bulevar checks off all the boxes  wonderful atmosphere  delicious food  excellent service. The scallops and bacon was absolutely amazing one of the best dishes I have ever had  nutty guacamole and salsa tasting so tasty. La Sirena also one of the best cocktails and the frozen mezcal was exquisite. Our server Itzuri was amazing  every staff member was very friendly  thank you for the epic experience 
Bulevar,35,Somewhat disappointing given the price.   Went for dinner last night for my wife s birthday. Party of 5. Very happy they fit us in at the last minute  so thanks to the hostesses.  Total meal took  2 hours  of which 90 minutes was waiting for our mains. The beans and queso were very good but did not include enough chips to finish it  and the servers did not notice we had 1 2 left .   The mains   135 porterhouse - perfectly cooked  but lower quality meat than I expected for the price.   28 chicken - perfectly cooked. The corn pur e was way too sweet.  14 Brussels sprouts - delicious  with an Asian flare.  Service was somewhat lacking during the meal  with little follow up and no interest in how we were enjoying our meal  or not .   In the end  not bad  but I don t anticipate ever coming back.
Bulevar,36,Top notch steak spot. Be prepared to order one steak and split it because they re huge. Be prepared to work your way through the small plates and finish with a bang.
Bulevar,37,Who knew a building could be redone so well   The food is absolutely delicious  Flavor galore  The plating is beautiful  drinks were unique and tasty  I wish I could give more stars   Everything was perfect  I can t wait to go back   Don t miss the Mixto Pibil was my absolute favorite  and I didn t get a photo  but you should Definitely get it  
Bulevar,38,We had their Gulf Snapper  Duck  Salsa sampler and Mixta Pibil. We really like Mixta Pibil and the Gulf Snapper.
Bulevar,39,The food was amazing  the space looks really pleasing  the staff was very friendly. The only thing that was less than 100  positive was the wait time. Our reservation  8pm  was close to closing time  9pm   so that might have has a factor in it. And we got a free tostada for our wait.  Food-wise I was blown away. The crab-meat guac was so tasty. The Japanese sweet potatoes were unlike anything I ve eaten before. In a great way. We got an NY strip steak which was within my top 5 of steaks ever eaten. So well cooked and seasoned. I would definitely go back   
Bulevar,40,Went with 4 friends to celebrate birthday. Restaurant is beautiful  Service was impeccable  We tasted many dishes on and off of the happy hour menu. First  a salsa sampler. Three of the four were tasty but the sweet one had a weird aftertaste and none of us liked it. The herby guacamole was delicious  Oh  the HH margaritas were really great - not too sweet. We also had the Don Frejol bean queso but none of us thought it had flavor.  Adding the salsa helped. We tried the tacos de trumpo and they were delicious  Next  the shrimp dish  yummy  the crab tostada  amazing    and the empanada  just okay . Now we re full  Oh  Oysters  Briny and wonderful  I d come back  It s really quite nice 
Bulevar,41,A friend and I grabbed dinner at Bulevar on a Thursday and it looked busy  We shared the chips  amp  salsa and the Brussels sprouts. I got the bone in rib eye. For the beef  you pay per the ounce. It came out with onions on the side. I wish there was some rice but I got some tortillas and it tasted just as good. The views were really nice outside. It overlooks a bunch of trees. I would highly recommend this place for dinner and make a reservation. Parking was easy. There s a big parking lot but if you can t find parking  there s complimentary valet.
Bulevar,42,Really good food   I tried the sea bass and it was honestly the tastiest fish I ve had in a very long time   We also tried their Hielo Mezcal which is tiny but mighty lol all you ll probably need is 2   I will definitely be back  10 10 
Bulevar,43,Great ambiance  delicious food  and the service was superb. We tried a lot of items of the menu starting off with sopes de trompo which were flavorful but so tiny I would hesitate to order again. We also tried Don Frijol and Queso and the Lump Crab Guacamole which were quickly devoured as they were paired with delicious homemade totopos. Machete was enough to share among four adults  the duck huarache  chef s kiss  and a must try in my humble opinion. As far as main dish the mixto pibil was my favorite. The swordfish was also good and filing but if looking for something lighter highly recommend the shrimp dish instead. Each dish was delivered by a different runner while describing dishes main ingredients. To cap our dinner we tried the flan br l e that was topped off with berries  Overall we all loved the food and experience and excited to find elevated Mexican cuisine in Austin 
Bulevar,44,This place is beyond phenomenal. There was not one thing I ordered that I did not like. The cocktails are amazing. I am from Mexico and it s very hard for me to enjoy Mexican food here in Austin but I have to say this hands-down it is so good. I would definitely get a reservation starts if you have not been here. And the atmosphere and there s so beautiful And the employees are so nice.
Bulevar,45,Perfect place  Everything I ordered blew my mind. The staff truly cares and I never felt like they forgot about me. If you love interior design you will respect all the big and small details that went into making the restaurant beautiful. First impressions are important and they successfully have my respect.
Bulevar,46,Great ambiance and even better food. Took awhile to come out but worth it imo. The salsa  bean sampler is definitely recommended as an app. Order the tomahawk. You wont be disappointed.
Bulevar,47,Good food. Great view. Nice concept   Went there for my birthday dinner. The service was wonderful. And for a new place it s was great. Tried a lot of food
Bulevar,48,Everything about this place was wonderful. Great happy hour at the bar- frozen mezcal margarita is a must  We then moved to a table at the air conditioned patio and enjoyed the salsa tasting  machete  think delicious quesadilla   hamachi  so fresh and flavorful   and pollo a las brasas which may have been the best thing I ve eaten in a long time  They even had a high chair for our little one and were able to edit a few things on the menu to accommodate for him. I m so glad to finally have a wonderful restaurant in a beautiful space so close to home 
Bulevar,49,My partner and I were excited to try the this place out after it launched to good buzz. We arrived to our 6 30 reservation and were seated promptly on the balcony. Our servers arrived and after a rocky introduction from one of the servers who was clearly in training we put our drink and food orders in and settled in for the night. The first item to come was the Crab Tostada  which ended up being more of a crab tartar which was tasty but not what a tostada is. Next up was the Empanada  also tasty but was actually a Tetela and not an empanada. The Sopes de Trompo were next  again very tasty three small bites  I wish restaurants would portion things out in either 2 or 4 pieces and not 3 to fit common party sizes  but what can you do . This is where the evening starts to really dip. At this point we re about 30-40 minutes into service  and we have the Lechuga salad and Duck entr e coming. At about 7 40 the Lechuga arrives without the Duck  and it s huge for a side salad. Up until now the portions have been small and manageable  what you would expect from a mid- to upscale restaurant in line with their pricing. We wait  and wait  and realize after 10-15 minutes that we haven t seen our servers since before 7 30. At 8 15 I m finally able to flag them down from an adjacent table and ask for our check and to get our Duck entr e wrapped up to go  as they assured us it was on it s way. We are able to leave  entree uneaten  at 8 25. We won t be coming back. They didn t really try to apologize for anything  or even offer to comp anything. I get it  new restaurant  pandemic  etc. But in making the sale last night  they lost any future sales. In being so short sighted  they ve shorted themselves in the long run  and now they ve got this hit to their reputation to boot. We were so excited  we didn t want them to fail like this. The food was tasty  they just needed to be honest with themselves and with us. Such a shame.  Tl dr Inattentive  slow service  upper-mid level food at upscale prices  1 55 dinner service and we didn t even get to eat our entr e.
Bulevar,50,Outstanding service  food  atmosphere and all around excellent place to dine. Great selection of appetizers and extensive drink menu  not to mention the selection of tequila and mezcal. Highly recommend Bulevar
Bulevar,51,Loved the lump crab guacamole and excellent wine list   Great for date night up north  
Bulevar,52,The staff was super nice and very accommodating  It was a special occasion or us and we were running late  but everyone made us feel very welcomed.  The food was delicious and comes out as it s ready. The restaurant is beautiful. I can t wait to come back and sit on the patio during a sunset  Thank you Larry and Kevin for making this night extra special  The only downside was there is no kids menu  but my kiddo  age 3  devoured the chicken and a pineapple juice from the bar
Bulevar,53,The best restaurant I ve been to in Austin in a long long time. Crab guacamole was delicious to start. The lechuga salad was huge  and as a group of 3 we couldn t finish it. The chicken was the absolute best dish with creamy sauce that was to die for. The shrimp was great as well.
Bulevar,54,Bulevar is like ATX Cocina s young  pretty suburban sister. It s very inviting  from the dim lighting to the decor  it s organised  and there is a beautiful patio space to watch the sun go down. As expected  fantastic tequila list  nice selection of small and large plates  attentive waiters waitresses who thoughtfully describe dishes when placed down. House marg was solid altho ATX still does it better  sorry . Crab guac was refreshing but v salty especially when paired with their house tortilla chips. Hamachi  elote  don frijole  all tasty. Plantain in the crab tostada was thick  cold and dry- would be a lot better if it were thinner and crispier. Duck was phenomenal - never had mole amarillo before- total stand out. Will be back to try more of the larger plates before winter sneaks up on us
Bulevar,55,Had a great time and the staff was very attentive and friendly. Absolutely loved the Arbol salsa. Will definitely be going back. My friend told me I had to go get a selfie in the men s room. I was like what you talkin bout. Went in and found out why. Lol.
Bulevar,56,INCREDIBLE OMGGGGG I CANNOT RECOMMEND THIS SPOT ENOUGH. Soooooo freaking good  Literally everything we had. Chefs kiss. I already want to go back. Can be pricey but my gosh it s so worth it. The Don Frijole was amazing.
Bulevar,57,Not much to say. Everything was spectacular. The Mixta Pibil has to be one of the great dishes in all of Austin. They have a great mezcal menu and they carry that smoky flavor successfully through the food menu as well.
Bulevar,58,The patio is great  the service started off attentive  but then fell off after ordering.  The appetizers were excellent  and we had high hopes  but then the entrees did not arrive at the same time  one guest sat for 15 minutes waiting while others had their food  drink order was forgotten and had to ask several times  probably took 30 minutes to finally get that margarita.  I understand they ve only been open a few weeks and have some kinks to work out  but overall the food and drinks pale in comparison to ATX Cocina  the flavors are just not there and we were pretty underwhelmed for a meal that cost over  200.
Bulevar,59,We have been twice in the last Month and already have reservations for a few weeks from now  Fantastic modern Mexican with great cocktails  an amazing view of the hill country and a fantastic staff - order the sweet potato  elote  and any of the meats cooked a las brasas 
Bulevar,60,Finally   A really good restaurant at the Arboretum   The food  the service  the ambiance.. it was all great   They fully took advantage of the space in the remodel. There s always been so much potential- I m glad someone finally tapped into it. I can t wait to enjoy the patio in warmer weather. The food was so well done and although they don t have a kids menu  I felt like there were plenty of options for my kids  they enjoyed it as much as my husband and I did.  Most plates are meant to be shared so it worked well for our family to try it all. The wine list was good and reasonably priced- we had a very good Spanish red blend. The service was great- attentive and knowledgeable staff  good pace on bringing out the dishes and all very friendly.   Please don t ever leave us Bulevar  The people of NW Austin need you    
Bulevar,61,Excellent food and service. The rohan duck  the striped bass  and the hamachi crudo were all amazing. Churros for dessert  best churros I ve had.
Bulevar,62,Excellent service and food. We enjoyed their happy hour. Loved their margaritas  Brussel Sprouts and chips and salsa were delicious.
Bulevar,63,Walked in at 5 30 on a Thursday to try this place. Snooty host said they would not seat anyone with out a reservation until 9pm but that I could sit in the bench out front for a drink. What a joke. Half the restaurant was empty. Bring back old Austin. Never coming back - this place will fail
Bulevar,64,It s been over 2 weeks since I wrote my review on the horrible experience I had.  Not 1 word from the the management   This was the first time at Bulevar.  It is SO OBVIOUS that the management does not care AT ALL.  REALLY SHAMEFUL 
Bulevar,65,Great Restarant  Starts with very nice landscaping of the front of the building First time tried a few appetizers and decided to comeback for more Second visit we had other appetizers one better then the other the lamb cheek stood out. One of the managers  Chad   gave us a whole presentation on their steaks  he was quite an expert We had the grilled chicken dish which was outstanding as well great service Going back for the steak which my friend the steak connossoir    Loved
Bulevar,66,Restaurant was a sold 5 out of 10. Great ambiance but the flavors of the actual food could use some work.
Bulevar,67,The old ZTejas location is now this upscale Mexican restaurant specializing in steaks and seafood. We sat at the bar because we didn t have a reservation. Our bartender  Rich  told us it was the busiest night they had had yet. Even though it was busy  our food came out pretty fast. We tried several small plates and a sampler of salsas. Cocktails for two of us and Mezcal for one. We were happy with our drinks. For entrees we had the scallops  the mixta pibil and the striped bass. All delicious. I would have liked just a little salt for the fish but it came with two sauces and it really was good. We shared flan and churros for dessert. Complimentary valet parking rounds out a very nice experience in North Austin.
Bulevar,68,I went here Sunday for the first time  and I absolutely loved it. We sat at the bar  and Alice  and all the bartenders  were absolutely lovely. On top of that the cocktails and food were superb. We got the herby guacamole and scallops and loved both. I get the feeling you really can t go wrong with anything on the menu. They also have a frozen mezcal margarita that is delish and is a must try  if you like mezcal . The last thing I ll say is that they did a really fantastic job with the decor and overall aesthetic  it is so polished and modern  esp as compared to Z Tejas that used to be in the space . I will definitely be going back as soon as possible 
